time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,rollout/success_rate,train/ent_coef,train/n_updates,time/total_timesteps,time/fps,train/ent_coef_loss,time/episodes
70781,61.38,-61.33,,,,0.05,,,599840,8,,6804
70784,61.71,-61.67,,,,0.04,,,599968,8,,6808
70991,62.01,-61.97,0.23910495231393725,0.0001,9.967034682631493,0.04,0.154818553943187,18752,600192,8,-8.710402444005013,6812
70997,62.45,-62.42,,,,0.03,,,600448,8,,6816
71002,62.49,-62.46,,,,0.03,,,600736,8,,6820
71006,63.3,-63.27,,,,0.03,,,600960,8,,6824
71010,62.96,-62.93,,,,0.03,,,601184,8,,6828
71015,62.99,-62.96,,,,0.03,,,601440,8,,6832
71019,63.42,-63.39,,,,0.03,,,601632,8,,6836
71025,63.2,-63.16,,,,0.04,,,601984,8,,6840
71232,62.99,-62.95,0.25848777405917645,0.0001,9.990967899560928,0.04,0.1538443702738732,18816,602176,8,-8.726556852459908,6844
71235,62.72,-62.67,,,,0.05,,,602272,8,,6848
71240,62.84,-62.78,,,,0.06,,,602560,8,,6852
71249,63.06,-63.0,,,,0.06,,,603040,8,,6856
71251,63.66,-63.61,,,,0.05,,,603136,8,,6860
71256,63.78,-63.73,,,,0.05,,,603392,8,,6864
71259,63.6,-63.55,,,,0.05,,,603520,8,,6868
71264,62.82,-62.77,,,,0.05,,,603744,8,,6872
71268,62.87,-62.83,,,,0.04,,,603968,8,,6876
71475,62.79,-62.76,0.28575579985044897,0.0001,10.083794042468071,0.03,0.15287678875029087,18880,604256,8,-8.746490582823753,6880
71483,62.86,-62.83,,,,0.03,,,604704,8,,6884
71489,62.23,-62.2,,,,0.03,,,605056,8,,6888
71491,62.39,-62.36,,,,0.03,,,605152,8,,6892
71495,62.37,-62.34,,,,0.03,,,605344,8,,6896
71497,62.07,-62.04,,,,0.03,,,605440,8,,6900
71503,61.92,-61.89,,,,0.03,,,605728,8,,6904
71505,61.99,-61.96,,,,0.03,,,605792,8,,6908
71512,61.04,-60.99,,,,0.05,,,606208,8,,6912
71717,60.97,-60.92,0.23292794963344932,0.0001,10.07967109978199,0.05,0.15191544382832944,18944,606368,8,-8.742597490549088,6916
71724,60.59,-60.53,,,,0.06,,,606720,8,,6920
71732,60.32,-60.26,,,,0.06,,,607232,8,,6924
71737,60.65,-60.59,,,,0.06,,,607392,8,,6928
71742,60.89,-60.83,,,,0.06,,,607712,8,,6932
71745,60.78,-60.72,,,,0.06,,,607840,8,,6936
71748,61.22,-61.17,,,,0.05,,,608000,8,,6940
71752,61.38,-61.33,,,,0.05,,,608224,8,,6944
71959,62.37,-62.34,0.2472002049908042,0.0001,10.092624172568321,0.03,0.15096266171894968,19008,608416,8,-8.765024036169052,6948
71968,62.02,-61.99,,,,0.03,,,608960,8,,6952
71974,61.84,-61.8,,,,0.04,,,609248,8,,6956
71977,61.75,-61.71,,,,0.04,,,609408,8,,6960
71981,61.75,-61.71,,,,0.04,,,609632,8,,6964
71985,61.76,-61.72,,,,0.04,,,609856,8,,6968
71987,62.11,-62.07,,,,0.04,,,609952,8,,6972
72196,62.04,-61.99,0.35040564462542534,0.0001,10.099595859646797,0.05,0.15001652925275266,19072,610336,8,-8.790884166955948,6976
72200,61.97,-61.91,,,,0.06,,,610560,8,,6980
72201,62.07,-62.01,,,,0.06,,,610624,8,,6984
72213,62.87,-62.81,,,,0.06,,,611296,8,,6988
72215,62.78,-62.72,,,,0.06,,,611392,8,,6992
72222,62.17,-62.1,,,,0.07,,,611808,8,,6996
72224,62.32,-62.25,,,,0.07,,,611904,8,,7000
72231,62.57,-62.5,,,,0.07,,,612288,8,,7004
72435,62.85,-62.78,0.2998184871394187,0.0001,10.176623091101646,0.07,0.14907314418815076,19136,612384,8,-8.808045491576195,7008
72440,63.93,-63.88,,,,0.05,,,612544,8,,7012
72446,64.2,-64.15,,,,0.05,,,612864,8,,7016
72452,64.81,-64.77,,,,0.04,,,613184,8,,7020
72456,64.49,-64.45,,,,0.04,,,613408,8,,7024
72459,64.32,-64.28,,,,0.04,,,613568,8,,7028
72467,63.56,-63.52,,,,0.04,,,614048,8,,7032
72471,63.55,-63.51,,,,0.04,,,614208,8,,7036
72475,62.93,-62.88,,,,0.05,,,614336,8,,7040
72681,63.15,-63.1,13.250104281120002,0.0001,10.149884171783924,0.05,0.14813354518264532,19200,614528,8,-8.992676988244057,7044
72687,62.69,-62.64,,,,0.05,,,614880,8,,7048
72700,63.02,-62.97,,,,0.05,,,615616,8,,7052
72703,63.63,-63.59,,,,0.04,,,615744,8,,7056
72706,64.22,-64.18,,,,0.04,,,615936,8,,7060
72713,64.4,-64.35,,,,0.05,,,616256,8,,7064
72716,64.53,-64.48,,,,0.05,,,616416,8,,7068
72921,64.59,-64.54,11.283494136761874,0.0001,7.454117469489574,0.05,0.14719161647371948,19264,616576,8,-8.990779742598534,7072
72926,65.41,-65.37,,,,0.04,,,616800,8,,7076
72931,65.68,-65.64,,,,0.04,,,617120,8,,7080
72935,65.94,-65.9,,,,0.04,,,617344,8,,7084
72945,65.72,-65.68,,,,0.04,,,617888,8,,7088
72950,66.13,-66.09,,,,0.04,,,618112,8,,7092
72953,66.38,-66.35,,,,0.03,,,618304,8,,7096
73160,66.13,-66.1,0.2069159836973995,0.0001,6.70463639497757,0.03,0.1462501713540405,19328,618592,8,-8.943082481622696,7100
73163,66.03,-66.0,,,,0.03,,,618752,8,,7104
73168,65.97,-65.94,,,,0.03,,,618976,8,,7108
73173,66.35,-66.32,,,,0.03,,,619232,8,,7112
73181,66.36,-66.33,,,,0.03,,,619584,8,,7116
73187,66.09,-66.06,,,,0.03,,,619936,8,,7120
73191,66.06,-66.03,,,,0.03,,,620128,8,,7124
73193,66.28,-66.25,,,,0.03,,,620224,8,,7128
73199,66.64,-66.61,,,,0.03,,,620512,8,,7132
73406,66.62,-66.59,0.21085166931152344,0.0001,7.290932364761829,0.03,0.1453324395697564,19392,620768,8,-8.83423176407814,7136
73409,66.95,-66.93,,,,0.02,,,620928,8,,7140
73416,66.62,-66.6,,,,0.02,,,621248,8,,7144
73419,66.76,-66.74,,,,0.02,,,621408,8,,7148
73429,66.46,-66.44,,,,0.02,,,621984,8,,7152
73431,65.94,-65.92,,,,0.02,,,622080,8,,7156
73434,64.92,-64.9,,,,0.02,,,622272,8,,7160
73438,64.84,-64.83,,,,0.01,,,622432,8,,7164
73440,64.76,-64.75,,,,0.01,,,622560,8,,7168
73650,64.71,-64.7,0.189686493948102,0.0001,7.779241517186165,0.01,0.14442965295165777,19456,622912,8,-8.79869057238102,7172
73653,63.5,-63.48,,,,0.02,,,623040,8,,7176
73656,63.37,-63.36,,,,0.01,,,623200,8,,7180
73666,62.79,-62.78,,,,0.01,,,623808,8,,7184
73671,62.77,-62.76,,,,0.01,,,624064,8,,7188
73674,62.19,-62.18,,,,0.01,,,624224,8,,7192
73681,62.49,-62.48,,,,0.01,,,624608,8,,7196
73888,62.73,-62.72,0.1936640014173463,0.0001,8.166904777288437,0.01,0.1435395327862352,19520,624832,8,-8.704078286886215,7200
73889,62.84,-62.83,,,,0.01,,,624896,8,,7204
73896,62.61,-62.6,,,,0.01,,,625248,8,,7208
73902,62.4,-62.39,,,,0.01,,,625568,8,,7212
73906,62.23,-62.22,,,,0.01,,,625792,8,,7216
73912,62.33,-62.32,,,,0.01,,,626144,8,,7220
73915,62.32,-62.31,,,,0.01,,,626304,8,,7224
73920,62.31,-62.3,,,,0.01,,,626560,8,,7228
74129,62.53,-62.52,0.1922200614353642,0.0001,8.502730712294579,0.01,0.1426634208764881,19584,626912,8,-8.639590665698051,7232
74132,62.8,-62.79,,,,0.01,,,627104,8,,7236
74138,63.03,-63.02,,,,0.01,,,627456,8,,7240
74142,63.07,-63.06,,,,0.01,,,627680,8,,7244
74147,63.1,-63.09,,,,0.01,,,627968,8,,7248
74150,63.42,-63.41,,,,0.01,,,628128,8,,7252
74155,63.62,-63.61,,,,0.01,,,628320,8,,7256
74159,63.66,-63.65,,,,0.01,,,628512,8,,7260
74366,63.94,-63.93,0.20665218029171228,0.0001,8.754202350974083,0.01,0.14179860427975655,19648,628832,8,-8.6099643856287,7264
74374,63.83,-63.82,,,,0.01,,,629312,8,,7268
74381,63.58,-63.57,,,,0.01,,,629664,8,,7272
74385,64.7,-64.7,,,,0.0,,,629920,8,,7276
74394,65.07,-65.07,,,,0.0,,,630368,8,,7280
74395,65.69,-65.69,,,,0.0,,,630400,8,,7284
74399,66.22,-66.22,,,,0.0,,,630624,8,,7288
74402,66.26,-66.25,,,,0.01,,,630784,8,,7292
74605,66.14,-66.13,0.22625482082366943,0.0001,8.96768881380558,0.01,0.14094091206789017,19712,630848,8,-8.586514830589294,7296
74614,66.5,-66.49,,,,0.01,,,631360,8,,7300
74619,66.42,-66.41,,,,0.01,,,631616,8,,7304
74626,66.2,-66.19,,,,0.01,,,631968,8,,7308
74629,65.85,-65.84,,,,0.01,,,632096,8,,7312
74634,65.71,-65.7,,,,0.01,,,632352,8,,7316
74635,65.26,-65.25,,,,0.01,,,632416,8,,7320
74639,65.23,-65.22,,,,0.01,,,632608,8,,7324
74848,65.04,-65.03,0.21538719441741705,0.0001,9.147336229681969,0.01,0.14008988137356937,19776,632992,8,-8.581157356500626,7328
74852,64.61,-64.6,,,,0.01,,,633216,8,,7332
74861,64.41,-64.4,,,,0.01,,,633632,8,,7336
74864,64.12,-64.11,,,,0.01,,,633792,8,,7340
74867,63.63,-63.62,,,,0.01,,,633920,8,,7344
74869,62.97,-62.96,,,,0.01,,,633984,8,,7348
74871,62.74,-62.73,,,,0.01,,,634080,8,,7352
74876,62.38,-62.37,,,,0.01,,,634368,8,,7356
74880,62.1,-62.09,,,,0.01,,,634592,8,,7360
74884,61.52,-61.51,,,,0.01,,,634784,8,,7364
75089,60.71,-60.69,0.225420190137811,0.0001,9.268739521503448,0.02,0.13924689684063196,19840,634944,8,-8.518420562148094,7368
75095,60.15,-60.13,,,,0.02,,,635296,8,,7372
75101,59.32,-59.3,,,,0.02,,,635648,8,,7376
75104,59.19,-59.17,,,,0.02,,,635776,8,,7380
75108,58.11,-58.09,,,,0.02,,,635936,8,,7384
75110,56.93,-56.91,,,,0.02,,,636064,8,,7388
75116,56.54,-56.52,,,,0.02,,,636320,8,,7392
75122,56.22,-56.2,,,,0.02,,,636672,8,,7396
75125,55.55,-55.53,,,,0.02,,,636800,8,,7400
75331,55.39,-55.37,0.21592006646096706,0.0001,9.37252026796341,0.02,0.13841129140928388,19904,637056,8,-8.526923879981041,7404
75334,55.14,-55.12,,,,0.02,,,637184,8,,7408
75338,54.74,-54.72,,,,0.02,,,637408,8,,7412
75343,54.53,-54.51,,,,0.02,,,637696,8,,7416
75346,54.3,-54.28,,,,0.02,,,637824,8,,7420
75350,54.18,-54.16,,,,0.02,,,637984,8,,7424
75356,53.48,-53.46,,,,0.02,,,638336,8,,7428
75361,53.49,-53.47,,,,0.02,,,638592,8,,7432
75363,52.94,-52.92,,,,0.02,,,638720,8,,7436
75366,52.78,-52.76,,,,0.02,,,638848,8,,7440
75572,52.84,-52.82,0.22027854504995048,0.0001,9.452265992760658,0.02,0.13758147018961608,19968,639104,8,-8.495794653892517,7444
75576,52.45,-52.42,,,,0.03,,,639296,8,,7448
75578,52.43,-52.4,,,,0.03,,,639424,8,,7452
75584,52.23,-52.2,,,,0.03,,,639648,8,,7456
75588,52.51,-52.48,,,,0.03,,,639872,8,,7460
75592,52.4,-52.37,,,,0.03,,,640032,8,,7464
75597,52.65,-52.63,,,,0.02,,,640352,8,,7468
75601,52.61,-52.59,,,,0.02,,,640576,8,,7472
75601,52.52,-52.5,,,,0.02,,,640608,8,,7476
75605,52.25,-52.23,,,,0.02,,,640800,8,,7480
75608,52.22,-52.2,,,,0.02,,,640928,8,,7484
75813,51.71,-51.69,0.20406296371947974,0.0001,9.506913512945175,0.02,0.13675976847298443,20032,641184,8,-8.43289752304554,7488
75816,51.49,-51.47,,,,0.02,,,641344,8,,7492
75822,51.69,-51.68,,,,0.01,,,641568,8,,7496
75829,51.01,-50.99,,,,0.02,,,641952,8,,7500
75833,50.07,-50.05,,,,0.02,,,642144,8,,7504
75836,49.9,-49.88,,,,0.02,,,642304,8,,7508
75838,50.09,-50.07,,,,0.02,,,642400,8,,7512
75840,50.28,-50.26,,,,0.02,,,642464,8,,7516
75842,49.94,-49.92,,,,0.02,,,642592,8,,7520
75846,49.72,-49.7,,,,0.02,,,642784,8,,7524
76057,49.85,-49.83,0.2010395728284493,0.0001,9.52487200498581,0.02,0.13594577065669,20096,643232,8,-8.417711794376373,7528
76059,49.41,-49.39,,,,0.02,,,643328,8,,7532
76065,49.23,-49.21,,,,0.02,,,643648,8,,7536
76069,49.0,-48.98,,,,0.02,,,643840,8,,7540
76072,49.1,-49.09,,,,0.01,,,643968,8,,7544
76073,48.86,-48.85,,,,0.01,,,644064,8,,7548
76077,48.61,-48.6,,,,0.01,,,644224,8,,7552
76079,48.76,-48.75,,,,0.01,,,644352,8,,7556
76085,48.33,-48.32,,,,0.01,,,644672,8,,7560
76090,48.2,-48.19,,,,0.01,,,644864,8,,7564
76093,48.11,-48.1,,,,0.01,,,644992,8,,7568
76300,47.96,-47.95,0.2206665761768818,0.0001,9.543934270739555,0.01,0.1351377540268004,20160,645280,8,-8.400405004620552,7572
76305,47.82,-47.81,,,,0.01,,,645568,8,,7576
76308,47.83,-47.82,,,,0.01,,,645696,8,,7580
76314,47.96,-47.95,,,,0.01,,,645824,8,,7584
76317,48.02,-48.01,,,,0.01,,,645984,8,,7588
76321,48.17,-48.16,,,,0.01,,,646176,8,,7592
76325,48.05,-48.03,,,,0.02,,,646336,8,,7596
76328,48.01,-48.0,,,,0.01,,,646464,8,,7600
76332,48.47,-48.46,,,,0.01,,,646688,8,,7604
76336,48.07,-48.06,,,,0.01,,,646880,8,,7608
76543,47.51,-47.5,0.20230055483989418,0.0001,9.523375540971756,0.01,0.1343358987942338,20224,647232,8,-8.344531506299973,7612
76547,47.11,-47.09,,,,0.02,,,647392,8,,7616
76548,47.02,-47.0,,,,0.02,,,647456,8,,7620
76550,46.91,-46.89,,,,0.02,,,647552,8,,7624
76552,46.6,-46.58,,,,0.02,,,647648,8,,7628
76560,46.85,-46.83,,,,0.02,,,647968,8,,7632
76564,46.84,-46.82,,,,0.02,,,648224,8,,7636
76566,46.68,-46.66,,,,0.02,,,648320,8,,7640
76569,46.59,-46.57,,,,0.02,,,648480,8,,7644
76573,46.16,-46.14,,,,0.02,,,648672,8,,7648
76576,45.89,-45.87,,,,0.02,,,648832,8,,7652
76577,45.61,-45.59,,,,0.02,,,648896,8,,7656
76581,45.64,-45.62,,,,0.02,,,649152,8,,7660
76786,45.55,-45.53,0.218616011319682,0.0001,9.51010899245739,0.02,0.13354234234429896,20288,649280,8,-8.312359720468521,7664
76791,45.37,-45.35,,,,0.02,,,649536,8,,7668
76797,45.1,-45.08,,,,0.02,,,649792,8,,7672
76799,45.24,-45.22,,,,0.02,,,649888,8,,7676
76804,45.24,-45.22,,,,0.02,,,650176,8,,7680
76807,44.58,-44.55,,,,0.03,,,650336,8,,7684
76808,44.26,-44.23,,,,0.03,,,650368,8,,7688
76810,44.19,-44.16,,,,0.03,,,650464,8,,7692
76814,44.16,-44.14,,,,0.02,,,650688,8,,7696
76819,44.41,-44.39,,,,0.02,,,650944,8,,7700
76822,44.24,-44.22,,,,0.02,,,651136,8,,7704
77027,44.38,-44.36,0.19705371255986392,0.0001,9.449283197522163,0.02,0.1327543151564896,20352,651296,8,-8.298223465681076,7708
77031,44.28,-44.26,,,,0.02,,,651456,8,,7712
77038,44.43,-44.42,,,,0.01,,,651808,8,,7716
77039,44.52,-44.51,,,,0.01,,,651904,8,,7720
77044,44.7,-44.69,,,,0.01,,,652128,8,,7724
77046,44.77,-44.76,,,,0.01,,,652256,8,,7728
77050,44.46,-44.45,,,,0.01,,,652448,8,,7732
77054,44.67,-44.66,,,,0.01,,,652640,8,,7736
77056,44.32,-44.3,,,,0.02,,,652736,8,,7740
77058,44.52,-44.5,,,,0.02,,,652864,8,,7744
77066,44.63,-44.61,,,,0.02,,,653216,8,,7748
77270,44.94,-44.92,0.1854914096184075,0.0001,9.460629254579544,0.02,0.1319712814874947,20416,653344,8,-8.301274850964546,7752
77273,44.8,-44.78,,,,0.02,,,653472,8,,7756
77279,44.78,-44.76,,,,0.02,,,653824,8,,7760
77284,45.24,-45.22,,,,0.02,,,654080,8,,7764
77286,45.35,-45.33,,,,0.02,,,654176,8,,7768
77288,45.54,-45.52,,,,0.02,,,654336,8,,7772
77291,45.85,-45.83,,,,0.02,,,654496,8,,7776
77293,46.04,-46.02,,,,0.02,,,654592,8,,7780
77301,46.39,-46.38,,,,0.01,,,654944,8,,7784
77303,46.59,-46.58,,,,0.01,,,655040,8,,7788
77306,46.36,-46.35,,,,0.01,,,655168,8,,7792
77511,46.25,-46.24,0.18212631961796433,0.0001,9.44231379032135,0.01,0.13119113049469888,20480,655392,8,-8.30926413834095,7796
77514,45.99,-45.98,,,,0.01,,,655520,8,,7800
77519,45.97,-45.96,,,,0.01,,,655808,8,,7804
77522,46.09,-46.08,,,,0.01,,,656000,8,,7808
77525,46.47,-46.46,,,,0.01,,,656160,8,,7812
77529,46.04,-46.02,,,,0.02,,,656384,8,,7816
77531,46.03,-46.01,,,,0.02,,,656512,8,,7820
77536,45.81,-45.79,,,,0.02,,,656640,8,,7824
77541,45.96,-45.94,,,,0.02,,,656992,8,,7828
77543,46.17,-46.15,,,,0.02,,,657088,8,,7832
77547,46.42,-46.4,,,,0.02,,,657312,8,,7836
77751,46.87,-46.86,0.2059761993587017,0.0001,9.368590876460075,0.01,0.13041360885836184,20544,657440,8,-8.265737846493721,7840
77754,46.67,-46.66,,,,0.01,,,657568,8,,7844
77758,46.68,-46.67,,,,0.01,,,657760,8,,7848
77762,46.64,-46.63,,,,0.01,,,657984,8,,7852
77767,46.7,-46.69,,,,0.01,,,658240,8,,7856
77772,47.02,-47.01,,,,0.01,,,658400,8,,7860
77774,46.6,-46.59,,,,0.01,,,658496,8,,7864
77778,46.32,-46.31,,,,0.01,,,658784,8,,7868
77782,46.49,-46.48,,,,0.01,,,658976,8,,7872
77785,46.37,-46.36,,,,0.01,,,659168,8,,7876
77789,45.85,-45.84,,,,0.01,,,659360,8,,7880
77994,46.24,-46.23,0.1772897206246853,0.0001,9.305929586291313,0.01,0.1296435510739684,20608,659520,8,-8.280233517289162,7884
77997,45.94,-45.93,,,,0.01,,,659712,8,,7888
78001,46.35,-46.34,,,,0.01,,,659872,8,,7892
78003,46.45,-46.44,,,,0.01,,,659968,8,,7896
78008,46.7,-46.69,,,,0.01,,,660192,8,,7900
78012,46.58,-46.57,,,,0.01,,,660352,8,,7904
78016,46.47,-46.46,,,,0.01,,,660576,8,,7908
78021,46.24,-46.23,,,,0.01,,,660832,8,,7912
78024,46.44,-46.44,,,,0.0,,,660992,8,,7916
78027,46.38,-46.38,,,,0.0,,,661120,8,,7920
78031,46.36,-46.36,,,,0.0,,,661312,8,,7924
78035,46.29,-46.29,,,,0.0,,,661504,8,,7928
78242,46.38,-46.38,0.17503398261032999,0.0001,9.219535067677498,0.0,0.12887702928856015,20672,661696,8,-8.200925931334496,7932
78247,46.06,-46.06,,,,0.0,,,661920,8,,7936
78250,45.94,-45.94,,,,0.0,,,662080,8,,7940
78255,45.86,-45.86,,,,0.0,,,662336,8,,7944
78257,46.31,-46.31,,,,0.0,,,662464,8,,7948
78262,46.45,-46.45,,,,0.0,,,662720,8,,7952
78265,46.45,-46.45,,,,0.0,,,662816,8,,7956
78267,46.47,-46.47,,,,0.0,,,662944,8,,7960
78271,46.36,-46.36,,,,0.0,,,663136,8,,7964
78276,46.66,-46.66,,,,0.0,,,663328,8,,7968
78279,46.37,-46.37,,,,0.0,,,663456,8,,7972
78486,46.24,-46.24,0.16542079369537532,0.0001,9.157678261399269,0.0,0.12812046613544226,20736,663776,8,-8.158766850829124,7976
78489,45.84,-45.83,,,,0.01,,,663904,8,,7980
78490,45.58,-45.57,,,,0.01,,,663968,8,,7984
78493,45.68,-45.67,,,,0.01,,,664032,8,,7988
78499,44.99,-44.98,,,,0.01,,,664352,8,,7992
78502,44.67,-44.65,,,,0.02,,,664512,8,,7996
78505,44.59,-44.57,,,,0.02,,,664672,8,,8000
78510,44.78,-44.76,,,,0.02,,,664928,8,,8004
78514,44.59,-44.57,,,,0.02,,,665152,8,,8008
78518,44.82,-44.8,,,,0.02,,,665344,8,,8012
78520,44.86,-44.84,,,,0.02,,,665440,8,,8016
78522,44.95,-44.93,,,,0.02,,,665536,8,,8020
78731,45.01,-44.99,0.15601331216748804,0.0001,9.105134755373001,0.02,0.12737052235752344,20800,665824,8,-8.104991108179092,8024
78735,45.22,-45.2,,,,0.02,,,666048,8,,8028
78738,44.95,-44.93,,,,0.02,,,666176,8,,8032
78742,45.14,-45.12,,,,0.02,,,666400,8,,8036
78745,44.87,-44.85,,,,0.02,,,666528,8,,8040
78750,45.2,-45.18,,,,0.02,,,666816,8,,8044
78752,44.87,-44.85,,,,0.02,,,666912,8,,8048
78757,44.91,-44.89,,,,0.02,,,667168,8,,8052
78762,44.41,-44.38,,,,0.03,,,667360,8,,8056
78764,44.23,-44.2,,,,0.03,,,667488,8,,8060
78767,44.45,-44.42,,,,0.03,,,667616,8,,8064
78973,44.44,-44.41,0.14741461991798133,0.0001,9.01624521613121,0.03,0.12662822427228093,20864,667808,8,-8.064928017556667,8068
78977,44.67,-44.64,,,,0.03,,,668032,8,,8072
78980,44.62,-44.59,,,,0.03,,,668192,8,,8076
78983,45.23,-45.21,,,,0.02,,,668320,8,,8080
78990,45.33,-45.31,,,,0.02,,,668672,8,,8084
78991,45.33,-45.31,,,,0.02,,,668736,8,,8088
78997,45.73,-45.71,,,,0.02,,,668992,8,,8092
79001,46.04,-46.03,,,,0.01,,,669184,8,,8096
79006,46.21,-46.2,,,,0.01,,,669408,8,,8100
79008,46.21,-46.2,,,,0.01,,,669504,8,,8104
79012,46.39,-46.38,,,,0.01,,,669696,8,,8108
79218,46.4,-46.39,0.14367576444055885,0.0001,8.960527762770653,0.01,0.1258916484657675,20928,669952,8,-8.005208007991314,8112
79220,46.41,-46.4,,,,0.01,,,670048,8,,8116
79224,46.27,-46.26,,,,0.01,,,670208,8,,8120
79227,46.5,-46.49,,,,0.01,,,670368,8,,8124
79229,45.91,-45.89,,,,0.02,,,670432,8,,8128
79236,45.87,-45.85,,,,0.02,,,670816,8,,8132
79240,45.73,-45.71,,,,0.02,,,671008,8,,8136
79242,45.86,-45.84,,,,0.02,,,671136,8,,8140
79247,45.79,-45.77,,,,0.02,,,671360,8,,8144
79251,45.71,-45.69,,,,0.02,,,671584,8,,8148
79253,45.84,-45.82,,,,0.02,,,671712,8,,8152
79458,46.31,-46.3,0.1460033500334248,0.0001,8.885437726974487,0.01,0.12516246864106506,20992,671872,8,-7.967402450740337,8156
79462,46.39,-46.38,,,,0.01,,,672064,8,,8160
79466,45.95,-45.93,,,,0.02,,,672288,8,,8164
79471,46.0,-45.98,,,,0.02,,,672480,8,,8168
79474,45.99,-45.97,,,,0.02,,,672640,8,,8172
79477,46.33,-46.31,,,,0.02,,,672800,8,,8176
79481,46.2,-46.18,,,,0.02,,,672960,8,,8180
79485,45.85,-45.83,,,,0.02,,,673184,8,,8184
79488,46.09,-46.07,,,,0.02,,,673344,8,,8188
79491,46.11,-46.09,,,,0.02,,,673536,8,,8192
79494,45.7,-45.67,,,,0.03,,,673664,8,,8196
79703,45.46,-45.43,0.1566650839522481,0.0001,8.78332656621933,0.03,0.12444029725156724,21056,673920,8,-7.894664138555527,8200
79704,45.19,-45.16,,,,0.03,,,673984,8,,8204
79708,45.35,-45.32,,,,0.03,,,674176,8,,8208
79711,45.14,-45.11,,,,0.03,,,674336,8,,8212
79715,44.85,-44.81,,,,0.04,,,674528,8,,8216
79719,44.98,-44.94,,,,0.04,,,674720,8,,8220
79723,44.76,-44.72,,,,0.04,,,674944,8,,8224
79725,45.21,-45.18,,,,0.03,,,675008,8,,8228
79729,45.03,-45.0,,,,0.03,,,675200,8,,8232
79732,44.78,-44.75,,,,0.03,,,675360,8,,8236
79738,44.39,-44.35,,,,0.04,,,675616,8,,8240
79740,44.41,-44.37,,,,0.04,,,675744,8,,8244
79944,44.27,-44.23,0.14053258951753378,0.0001,8.690904140472412,0.04,0.12372553476598114,21120,675904,8,-7.8797435611486435,8248
79947,44.04,-44.0,,,,0.04,,,676064,8,,8252
79955,43.97,-43.93,,,,0.04,,,676384,8,,8256
79958,43.9,-43.86,,,,0.04,,,676512,8,,8260
79961,44.15,-44.12,,,,0.03,,,676672,8,,8264
79964,44.13,-44.1,,,,0.03,,,676800,8,,8268
79966,43.64,-43.6,,,,0.04,,,676896,8,,8272
79969,43.28,-43.24,,,,0.04,,,677056,8,,8276
79973,43.46,-43.42,,,,0.04,,,677248,8,,8280
79976,43.52,-43.48,,,,0.04,,,677440,8,,8284
79982,43.31,-43.27,,,,0.04,,,677760,8,,8288
80187,43.11,-43.07,0.1353869285667315,0.0001,8.602509886026382,0.04,0.12301489152014256,21184,677984,8,-7.811059199273586,8292
80188,43.28,-43.25,,,,0.03,,,678016,8,,8296
80191,43.34,-43.31,,,,0.03,,,678144,8,,8300
80194,43.49,-43.46,,,,0.03,,,678336,8,,8304
80196,43.44,-43.41,,,,0.03,,,678432,8,,8308
80201,43.5,-43.47,,,,0.03,,,678688,8,,8312
80207,43.82,-43.8,,,,0.02,,,678944,8,,8316
80209,43.45,-43.42,,,,0.03,,,679040,8,,8320
80216,43.31,-43.28,,,,0.03,,,679424,8,,8324
80218,43.45,-43.42,,,,0.03,,,679520,8,,8328
80221,43.5,-43.47,,,,0.03,,,679680,8,,8332
80222,44.13,-44.11,,,,0.02,,,679744,8,,8336
80225,44.25,-44.23,,,,0.02,,,679872,8,,8340
80435,44.25,-44.23,0.21097128884866834,0.0001,8.489761546254158,0.02,0.12231169443111867,21248,680256,8,-7.79260616004467,8344
80438,44.74,-44.72,,,,0.02,,,680416,8,,8348
80442,44.68,-44.66,,,,0.02,,,680544,8,,8352
80445,44.64,-44.62,,,,0.02,,,680736,8,,8356
80448,44.52,-44.5,,,,0.02,,,680896,8,,8360
80452,44.38,-44.36,,,,0.02,,,681088,8,,8364
80455,44.45,-44.43,,,,0.02,,,681280,8,,8368
80460,44.88,-44.86,,,,0.02,,,681568,8,,8372
80463,45.31,-45.3,,,,0.01,,,681728,8,,8376
80464,45.16,-45.15,,,,0.01,,,681792,8,,8380
80671,44.82,-44.8,0.31711647869087756,0.0001,8.587821587920189,0.02,0.12161238305270672,21312,682016,8,-7.679211430251598,8384
80674,44.89,-44.87,,,,0.02,,,682112,8,,8388
80680,45.08,-45.06,,,,0.02,,,682400,8,,8392
80683,45.23,-45.21,,,,0.02,,,682528,8,,8396
80688,45.53,-45.51,,,,0.02,,,682784,8,,8400
80692,45.46,-45.44,,,,0.02,,,682976,8,,8404
80696,45.4,-45.38,,,,0.02,,,683200,8,,8408
80697,45.37,-45.35,,,,0.02,,,683296,8,,8412
80700,45.55,-45.53,,,,0.02,,,683456,8,,8416
80703,45.61,-45.59,,,,0.02,,,683616,8,,8420
80705,45.69,-45.67,,,,0.02,,,683712,8,,8424
80708,45.25,-45.22,,,,0.03,,,683840,8,,8428
80918,45.16,-45.13,0.16118666669353843,0.0001,8.36566486954689,0.03,0.12091847637202591,21376,684128,8,-7.748430557549,8432
80921,44.64,-44.6,,,,0.04,,,684288,8,,8436
80924,44.36,-44.31,,,,0.05,,,684448,8,,8440
80927,44.25,-44.2,,,,0.05,,,684576,8,,8444
