train/ent_coef_loss,train/critic_loss,time/episodes,time/total_timesteps,train/learning_rate,time/fps,time/time_elapsed,rollout/ep_len_mean,train/ent_coef,train/n_updates,rollout/ep_rew_mean,train/actor_loss,rollout/success_rate
,,4436,424960,,10,39069,90.0,,,-89.94,,0.06
,,4440,425280,,10,39076,89.0,,,-88.93,,0.07
,,4444,425984,,10,39091,88.36,,,-88.28,,0.08
-6.620307795703411,0.1327499186154455,4448,426304,0.0001,10,39234,88.02,0.26512825721874833,13312,-87.93,7.711000062525272,0.09
,,4452,426592,,10,39241,87.23,,,-87.13,,0.1
,,4456,426848,,10,39248,88.03,,,-87.94,,0.09
,,4460,427040,,10,39252,88.4,,,-88.32,,0.08
,,4464,427232,,10,39257,87.87,,,-87.77,,0.1
,,4468,427712,,10,39267,87.88,,,-87.78,,0.1
-6.645617216825485,0.12838284118333831,4472,428064,0.0001,10,39411,87.04,0.26345012057572603,13376,-86.94,7.723514452576637,0.1
,,4476,428416,,10,39420,87.35,,,-87.25,,0.1
,,4480,428864,,10,39429,86.76,,,-86.66,,0.1
,,4484,429184,,10,39436,86.09,,,-85.99,,0.1
,,4488,429504,,10,39443,85.73,,,-85.63,,0.1
,,4492,429792,,10,39450,85.57,,,-85.47,,0.1
-6.676621034741402,0.40979794517625123,4496,430144,0.0001,10,39594,85.63,0.26178290974348783,13440,-85.53,7.73141298443079,0.1
,,4500,430400,,10,39601,85.31,,,-85.21,,0.1
,,4504,430624,,10,39606,84.67,,,-84.57,,0.1
,,4508,430912,,10,39612,83.91,,,-83.79,,0.12
,,4512,431424,,10,39624,83.3,,,-83.17,,0.13
,,4516,431552,,10,39627,82.52,,,-82.38,,0.14
,,4520,432064,,10,39638,82.47,,,-82.34,,0.13
-6.726581774652004,0.2107945499010384,4524,432416,0.0001,10,39782,83.34,0.260122727137059,13504,-83.22,7.949853964149952,0.12
,,4528,432704,,10,39788,82.85,,,-82.73,,0.12
,,4532,432960,,10,39794,83.04,,,-82.93,,0.11
,,4536,433312,,10,39803,82.2,,,-82.09,,0.11
,,4540,433632,,10,39810,82.74,,,-82.64,,0.1
,,4544,433920,,10,39817,83.19,,,-83.1,,0.09
-6.744944199919701,0.1618539182236418,4548,434464,0.0001,10,39965,83.37,0.2584720039740205,13568,-83.29,7.734548166394234,0.08
,,4552,434688,,10,39970,83.02,,,-82.93,,0.09
,,4556,434976,,10,39977,82.57,,,-82.48,,0.09
,,4560,435264,,10,39984,82.27,,,-82.18,,0.09
,,4564,435648,,10,39993,82.03,,,-81.95,,0.08
,,4568,436128,,10,40003,81.83,,,-81.75,,0.08
-6.757920928299427,0.16328407631954178,4572,436512,0.0001,10,40148,82.11,0.2568350746296346,13632,-82.03,7.7218923792243,0.08
,,4576,436832,,10,40156,82.14,,,-82.07,,0.07
,,4580,437120,,10,40163,82.61,,,-82.54,,0.07
,,4584,437344,,10,40169,82.37,,,-82.29,,0.08
,,4588,437632,,10,40175,82.76,,,-82.68,,0.08
,,4592,437856,,10,40180,82.68,,,-82.6,,0.08
,,4596,438144,,10,40187,82.23,,,-82.15,,0.08
-6.778532326221466,0.15462725248653442,4600,438560,0.0001,10,40333,82.42,0.25521079963073134,13696,-82.34,7.746282421052456,0.08
,,4604,438912,,10,40341,81.59,,,-81.5,,0.09
,,4608,439200,,10,40347,81.59,,,-81.51,,0.08
,,4612,439456,,10,40354,81.29,,,-81.22,,0.07
,,4616,439840,,10,40362,81.13,,,-81.06,,0.07
,,4620,440224,,10,40371,81.65,,,-81.59,,0.06
-6.803853325545788,0.1517804852919653,4624,440544,0.0001,10,40514,81.37,0.25359823927283287,13760,-81.31,7.76280952244997,0.06
,,4628,440832,,10,40521,80.79,,,-80.73,,0.06
,,4632,441088,,10,40527,81.7,,,-81.64,,0.06
,,4636,441280,,10,40532,80.81,,,-80.75,,0.06
,,4640,441760,,10,40543,80.99,,,-80.93,,0.06
,,4644,442080,,10,40550,80.77,,,-80.71,,0.06
,,4648,442336,,10,40557,80.48,,,-80.42,,0.06
-6.821199797093868,0.164392493898049,4652,442688,0.0001,10,40701,80.46,0.25199644174426794,13824,-80.42,7.788367189466953,0.04
,,4656,442976,,10,40707,80.26,,,-80.21,,0.05
,,4660,443520,,10,40720,80.06,,,-80.0,,0.06
,,4664,443840,,10,40727,80.47,,,-80.42,,0.05
,,4668,444160,,10,40735,80.52,,,-80.47,,0.05
,,4672,444320,,10,40739,79.53,,,-79.46,,0.07
-6.852149620652199,0.17286619823426008,4676,444480,0.0001,10,40879,79.64,0.2504062701482326,13888,-79.57,7.828244484961033,0.07
,,4680,444864,,10,40888,79.25,,,-79.17,,0.08
,,4684,445152,,10,40895,79.24,,,-79.16,,0.08
,,4688,445440,,10,40902,79.31,,,-79.23,,0.08
,,4692,446176,,10,40917,79.51,,,-79.43,,0.08
-6.871342785656452,0.1721822922118008,4696,446496,0.0001,10,41060,79.52,0.2488263112027198,13952,-79.44,7.84473279863596,0.08
,,4700,446784,,10,41067,79.52,,,-79.44,,0.08
,,4704,446944,,10,41071,79.73,,,-79.65,,0.08
,,4708,447264,,10,41078,80.68,,,-80.61,,0.07
,,4712,447616,,10,41086,81.6,,,-81.53,,0.07
,,4716,447904,,10,41093,81.21,,,-81.13,,0.08
,,4720,448192,,10,41100,81.63,,,-81.55,,0.08
-6.898721493780613,0.1780858706915751,4724,448672,0.0001,10,41247,81.35,0.24725694069638848,14016,-81.27,7.8917765989899635,0.08
,,4728,448992,,10,41254,81.45,,,-81.37,,0.08
,,4732,449184,,10,41258,80.71,,,-80.63,,0.08
,,4736,449504,,10,41266,80.57,,,-80.48,,0.09
,,4740,449664,,10,41270,80.11,,,-80.02,,0.09
,,4744,450048,,10,41279,80.2,,,-80.11,,0.09
-6.921383425593376,0.15257801359985024,4748,450688,0.0001,10,41429,80.78,0.24569738074205816,14080,-80.69,7.929372496902943,0.09
,,4752,450976,,10,41436,80.84,,,-80.74,,0.1
,,4756,451264,,10,41443,81.35,,,-81.26,,0.09
,,4760,451488,,10,41449,81.62,,,-81.54,,0.08
,,4764,451872,,10,41458,81.51,,,-81.43,,0.08
,,4768,452160,,10,41465,80.32,,,-80.22,,0.1
,,4772,452480,,10,41472,81.24,,,-81.15,,0.09
-6.9427431002259254,0.18212154833599925,4776,452704,0.0001,10,41613,81.01,0.24414879945106804,14144,-80.92,7.976159036159515,0.09
,,4780,452896,,10,41618,81.58,,,-81.5,,0.08
,,4784,453280,,10,41626,81.47,,,-81.39,,0.08
,,4788,453792,,10,41637,80.89,,,-80.81,,0.08
,,4792,454176,,10,41654,80.68,,,-80.6,,0.08
,,4796,454624,,10,41665,80.54,,,-80.45,,0.09
-6.974191777408123,0.16773757128976285,4800,454784,0.0001,10,41805,80.76,0.24260994838550687,14208,-80.67,8.046577356755733,0.09
,,4804,455072,,10,41812,81.37,,,-81.29,,0.08
,,4808,455360,,10,41818,81.52,,,-81.44,,0.08
,,4812,455904,,10,41830,81.31,,,-81.23,,0.08
,,4816,456224,,10,41838,82.05,,,-81.98,,0.07
,,4820,456512,,10,41845,81.93,,,-81.86,,0.07
-7.00242630392313,0.19190621795132756,4824,456832,0.0001,10,41988,81.37,0.24108035606332123,14272,-81.29,8.112939037382603,0.08
,,4828,457216,,10,41997,81.88,,,-81.8,,0.08
,,4832,457376,,10,42002,82.18,,,-82.1,,0.08
,,4836,457824,,10,42012,82.92,,,-82.84,,0.08
,,4840,458144,,10,42020,83.36,,,-83.28,,0.08
,,4844,458336,,10,42024,82.86,,,-82.77,,0.09
-7.029459498822689,0.19016008358448744,4848,458848,0.0001,10,42172,82.19,0.23955899220891297,14336,-82.09,8.241402685642242,0.1
,,4852,458976,,10,42175,81.71,,,-81.61,,0.1
,,4856,459104,,10,42178,81.84,,,-81.74,,0.1
,,4860,459744,,10,42192,82.04,,,-81.94,,0.1
,,4864,460000,,10,42198,81.73,,,-81.63,,0.1
,,4868,460320,,10,42205,82.4,,,-82.32,,0.08
,,4872,460544,,10,42211,82.58,,,-82.51,,0.07
-7.096623077988625,0.27718531619757414,4876,461088,0.0001,10,42359,82.59,0.2380459257401526,14400,-82.52,8.23283775895834,0.07
,,4880,461472,,10,42367,82.52,,,-82.46,,0.06
,,4884,461664,,10,42372,82.61,,,-82.54,,0.07
,,4888,461856,,10,42377,82.32,,,-82.24,,0.08
,,4892,462144,,10,42385,82.28,,,-82.2,,0.08
,,4896,462624,,10,42396,82.94,,,-82.87,,0.07
-7.0923628732562065,0.19903684442397207,4900,463008,0.0001,10,42540,82.59,0.2365373254287988,14464,-82.51,8.206889137625694,0.08
,,4904,463296,,10,42547,82.28,,,-82.19,,0.09
,,4908,463552,,10,42553,81.78,,,-81.69,,0.09
,,4912,463840,,10,42560,81.09,,,-80.98,,0.11
,,4916,464288,,10,42570,80.64,,,-80.53,,0.11
,,4920,464544,,10,42576,80.65,,,-80.54,,0.11
,,4924,464864,,10,42583,81.48,,,-81.38,,0.1
-7.111759811639786,0.18153639696538448,4928,465024,0.0001,10,42723,80.83,0.2350436132401228,14528,-80.73,8.279272451996803,0.1
,,4932,465248,,10,42728,80.71,,,-80.61,,0.1
,,4936,465856,,10,42742,80.67,,,-80.58,,0.09
,,4940,466144,,10,42748,80.05,,,-79.96,,0.09
,,4944,466592,,10,42758,80.73,,,-80.65,,0.08
,,4948,466848,,10,42765,81.15,,,-81.08,,0.07
-7.133428245782852,0.18726428574882448,4952,467008,0.0001,10,42904,81.43,0.2335611132439226,14592,-81.36,8.307607010006905,0.07
,,4956,467264,,10,42910,80.8,,,-80.73,,0.07
,,4960,467520,,10,42916,80.4,,,-80.32,,0.08
,,4964,467776,,10,42922,80.07,,,-79.98,,0.09
,,4968,468224,,10,42932,79.09,,,-78.98,,0.11
,,4972,468352,,10,42936,78.31,,,-78.19,,0.12
,,4976,468416,,10,42938,77.29,,,-77.16,,0.13
,,4980,468768,,10,42946,77.14,,,-77.01,,0.13
-7.153437249362469,0.20355345588177443,4984,469184,0.0001,10,43091,77.1,0.23208919493481517,14656,-76.98,8.32539090514183,0.12
,,4988,469792,,10,43104,77.08,,,-76.97,,0.11
,,4992,470272,,10,43115,77.18,,,-77.07,,0.11
,,4996,470368,,10,43118,76.44,,,-76.33,,0.11
,,5000,470560,,10,43123,76.42,,,-76.32,,0.1
,,5004,470816,,10,43129,76.51,,,-76.42,,0.09
-7.187574595212936,0.20105684839654714,5008,471232,0.0001,10,43274,76.26,0.23062614211812615,14720,-76.16,8.366934567689896,0.1
,,5012,471488,,10,43279,76.32,,,-76.24,,0.08
,,5016,471616,,10,43283,77.16,,,-77.08,,0.08
,,5020,472064,,10,43294,76.97,,,-76.89,,0.08
,,5024,472576,,10,43305,76.22,,,-76.14,,0.08
,,5028,472928,,10,43313,75.91,,,-75.83,,0.08
-7.211377590894699,0.19681162806227803,5032,473248,0.0001,10,43456,74.81,0.2291712393052876,14784,-74.72,8.392269253730774,0.09
,,5036,473440,,10,43461,74.54,,,-74.45,,0.09
,,5040,473600,,10,43465,75.17,,,-75.08,,0.09
,,5044,473760,,10,43469,75.38,,,-75.29,,0.09
,,5048,474016,,10,43475,75.8,,,-75.71,,0.09
,,5052,474336,,10,43482,75.02,,,-74.92,,0.1
,,5056,474656,,10,43490,74.28,,,-74.17,,0.11
,,5060,474880,,10,43495,74.49,,,-74.39,,0.1
-7.2330072075128555,0.20225690014194697,5064,475264,0.0001,10,43640,74.74,0.22772605414502323,14848,-74.65,8.42272375524044,0.09
,,5068,475904,,10,43654,75.35,,,-75.27,,0.08
,,5072,476320,,10,43663,75.19,,,-75.12,,0.07
,,5076,476448,,10,43667,76.12,,,-76.05,,0.07
,,5080,476576,,10,43670,76.37,,,-76.31,,0.06
,,5084,476800,,10,43676,76.32,,,-76.26,,0.06
,,5088,476928,,10,43679,76.81,,,-76.75,,0.06
-7.260796755552292,0.2111422395100817,5092,477248,0.0001,10,43822,76.38,0.2262903479859233,14912,-76.32,8.458766981959343,0.06
,,5096,477440,,10,43826,75.86,,,-75.79,,0.07
,,5100,478080,,10,43841,75.34,,,-75.26,,0.08
,,5104,478624,,10,43853,74.8,,,-74.72,,0.08
,,5108,478752,,10,43856,75.01,,,-74.94,,0.07
,,5112,478912,,10,43861,74.81,,,-74.74,,0.07
,,5116,479040,,10,43864,73.73,,,-73.66,,0.07
-7.271626129746437,0.23369266383815557,5120,479392,0.0001,10,44007,73.61,0.22486496390774846,14976,-73.54,8.516483530402184,0.07
,,5124,479488,,10,44010,73.64,,,-73.57,,0.07
,,5128,479744,,10,44016,73.49,,,-73.41,,0.08
,,5132,480064,,10,44024,73.1,,,-73.0,,0.1
,,5136,480544,,10,44035,73.24,,,-73.14,,0.1
,,5140,480672,,10,44038,72.54,,,-72.44,,0.1
,,5144,481024,,10,44046,70.88,,,-70.77,,0.11
-7.309367761015892,0.20760385692119598,5148,481440,0.0001,10,44190,70.98,0.2234488921239972,15040,-70.88,8.574513301253319,0.1
,,5152,481632,,10,44195,71.24,,,-71.15,,0.09
,,5156,482016,,10,44204,72.25,,,-72.17,,0.08
,,5160,482272,,10,44210,72.05,,,-71.97,,0.08
,,5164,482400,,10,44213,71.89,,,-71.81,,0.08
,,5168,482528,,10,44216,71.67,,,-71.6,,0.07
,,5172,482688,,10,44220,71.5,,,-71.43,,0.07
,,5176,483008,,10,44228,70.74,,,-70.67,,0.07
-7.329507738351822,0.2137083897832781,5180,483456,0.0001,10,44373,70.53,0.22204055055044591,15104,-70.46,8.60955385863781,0.07
,,5184,483552,,10,44375,69.5,,,-69.42,,0.08
,,5188,483712,,10,44380,68.49,,,-68.4,,0.09
,,5192,484256,,10,44391,67.87,,,-67.78,,0.09
,,5196,484576,,10,44399,67.68,,,-67.59,,0.09
,,5200,484768,,10,44404,67.48,,,-67.4,,0.08
,,5204,484832,,10,44406,67.93,,,-67.85,,0.08
,,5208,485280,,10,44416,67.26,,,-67.18,,0.08
-7.3322271928191185,0.23583245696499944,5212,485696,0.0001,10,44560,66.78,0.2206432141829282,15168,-66.69,8.620423465967178,0.09
,,5216,485888,,10,44565,67.01,,,-66.92,,0.09
,,5220,486144,,10,44571,66.47,,,-66.38,,0.09
,,5224,486592,,10,44581,67.14,,,-67.05,,0.09
,,5228,486720,,10,44585,67.42,,,-67.35,,0.07
,,5232,486784,,10,44587,67.51,,,-67.45,,0.06
,,5236,487136,,10,44595,68.05,,,-67.99,,0.06
-7.358508393168449,0.24717350117862225,5240,487456,0.0001,10,44738,67.92,0.2192573486827314,15232,-67.86,8.735597729682922,0.06
,,5244,487712,,10,44744,68.1,,,-68.05,,0.05
,,5248,487936,,10,44749,68.04,,,-67.99,,0.05
,,5252,488224,,10,44757,67.82,,,-67.77,,0.05
,,5256,488416,,10,44761,67.41,,,-67.36,,0.05
,,5260,488672,,10,44768,66.34,,,-66.27,,0.07
,,5264,489280,,10,44781,66.16,,,-66.09,,0.07
-7.366978496313095,0.23233861406333745,5268,489792,0.0001,10,44927,66.8,0.2178799118846655,15296,-66.73,8.84860759973526,0.07
,,5272,489984,,10,44932,67.42,,,-67.34,,0.08
,,5276,490176,,10,44936,66.86,,,-66.77,,0.09
,,5280,490464,,10,44943,67.87,,,-67.78,,0.09
,,5284,490912,,10,44953,68.81,,,-68.73,,0.08
,,5288,491232,,10,44960,70.22,,,-70.15,,0.07
,,5292,491424,,10,44965,71.6,,,-71.53,,0.07
-7.391710735857487,0.2314028071705252,5296,491616,0.0001,10,45105,72.54,0.21651325770653784,15360,-72.48,8.871158182621002,0.06
,,5300,492096,,10,45116,72.71,,,-72.65,,0.06
,,5304,492160,,10,45118,72.17,,,-72.11,,0.06
,,5308,492352,,10,45122,72.46,,,-72.4,,0.06
,,5312,493024,,10,45137,73.39,,,-73.34,,0.05
,,5316,493088,,10,45138,73.13,,,-73.08,,0.05
,,5320,493280,,10,45143,73.33,,,-73.28,,0.05
,,5324,493408,,10,45147,72.0,,,-71.94,,0.06
-7.404964774847031,0.242898631375283,5328,493792,0.0001,10,45291,72.4,0.21515511395409703,15424,-72.34,8.878834992647171,0.06
,,5332,494112,,10,45298,71.51,,,-71.43,,0.08
,,5336,494144,,10,45299,71.33,,,-71.25,,0.08
,,5340,494272,,10,45303,71.09,,,-71.01,,0.08
,,5344,494944,,10,45317,71.17,,,-71.09,,0.08
,,5348,495040,,10,45320,70.6,,,-70.52,,0.08
,,5352,495296,,10,45326,70.87,,,-70.79,,0.08
,,5356,495584,,10,45333,70.75,,,-70.67,,0.08
-7.419433906674385,0.22128770942799747,5360,495840,0.0001,10,45474,71.02,0.2138077188283205,15488,-70.95,8.843627452850342,0.07
,,5364,495968,,10,45477,70.57,,,-70.5,,0.07
,,5368,496224,,10,45483,69.97,,,-69.9,,0.07
,,5372,496512,,10,45490,70.24,,,-70.18,,0.06
,,5376,496992,,10,45501,70.09,,,-70.04,,0.05
,,5380,497184,,10,45506,69.09,,,-69.04,,0.05
,,5384,497440,,10,45512,68.29,,,-68.24,,0.05
,,5388,497536,,10,45514,66.69,,,-66.64,,0.05
-7.428709223866463,0.23156030278187245,5392,497984,0.0001,10,45659,65.68,0.21246964763849974,15552,-65.63,8.83064316213131,0.05
,,5396,498240,,10,45666,65.81,,,-65.76,,0.05
,,5400,498368,,10,45670,65.48,,,-65.43,,0.05
,,5404,498624,,10,45676,65.69,,,-65.64,,0.05
,,5408,498848,,10,45682,65.18,,,-65.12,,0.06
,,5412,499040,,10,45687,64.55,,,-64.49,,0.06
,,5416,499392,,10,45694,63.99,,,-63.93,,0.06
,,5420,499552,,10,45698,63.88,,,-63.82,,0.06
-7.443189837038517,0.2476144996471703,5424,499936,0.0001,10,45842,64.17,0.2111417583655566,15616,-64.12,8.788645267486572,0.05
,,5428,500224,,10,45849,63.73,,,-63.68,,0.05
,,5432,500448,,10,45855,64.02,,,-64.0,,0.02
,,5436,500544,,10,45858,64.17,,,-64.15,,0.02
,,5440,500704,,10,45861,63.82,,,-63.8,,0.02
,,5444,501120,,10,45871,63.73,,,-63.71,,0.02
,,5448,501472,,10,45879,63.94,,,-63.92,,0.02
,,5452,501760,,10,45886,63.63,,,-63.61,,0.02
-7.461691923439503,0.23712009005248547,5456,501824,0.0001,10,46023,63.42,0.20982346800155938,15680,-63.4,8.767561674118042,0.02
,,5460,502080,,10,46029,63.28,,,-63.26,,0.02
,,5464,502176,,10,46032,63.45,,,-63.43,,0.02
,,5468,502432,,10,46038,63.11,,,-63.09,,0.02
,,5472,502912,,10,46049,62.6,,,-62.58,,0.02
,,5476,503136,,10,46054,62.51,,,-62.49,,0.02
,,5480,503456,,10,46062,62.62,,,-62.6,,0.02
,,5484,503680,,10,46068,62.52,,,-62.5,,0.02
-7.472421430051327,0.22890090488363057,5488,503840,0.0001,10,46207,62.71,0.20851400680840015,15744,-62.69,8.746941804885864,0.02
,,5492,504000,,10,46211,62.46,,,-62.44,,0.02
,,5496,504480,,10,46221,61.48,,,-61.46,,0.02
,,5500,504736,,10,46228,60.22,,,-60.18,,0.04
,,5504,504800,,10,46230,60.44,,,-60.4,,0.04
,,5508,504928,,10,46233,61.1,,,-61.07,,0.03
,,5512,505152,,10,46238,61.73,,,-61.7,,0.03
,,5516,505504,,10,46246,61.61,,,-61.58,,0.03
,,5520,505792,,10,46253,60.93,,,-60.89,,0.04
,,5524,505856,,10,46255,61.14,,,-61.1,,0.04
-7.47137364000082,0.2259968186262995,5528,506112,0.0001,10,46396,61.29,0.207214648835361,15808,-61.25,8.744895160198212,0.04
,,5532,506464,,10,46405,61.37,,,-61.33,,0.04
,,5536,506624,,10,46409,60.77,,,-60.73,,0.04
,,5540,506912,,10,46416,60.78,,,-60.74,,0.04
,,5544,507168,,10,46422,60.75,,,-60.71,,0.04
,,5548,507488,,10,46429,60.5,,,-60.46,,0.04
,,5552,507552,,10,46431,60.05,,,-60.01,,0.04
,,5556,507712,,10,46435,60.04,,,-60.0,,0.04
-7.477982752025127,0.23277124913875014,5560,508000,0.0001,10,46577,60.27,0.20592567161656916,15872,-60.24,8.722902610898018,0.03
,,5564,508320,,10,46584,60.41,,,-60.38,,0.03
,,5568,508640,,10,46592,60.4,,,-60.37,,0.03
,,5572,508800,,10,46595,59.73,,,-59.69,,0.04
,,5576,509024,,10,46601,59.21,,,-59.16,,0.05
,,5580,509184,,10,46604,58.78,,,-58.73,,0.05
,,5584,509504,,10,46611,58.69,,,-58.64,,0.05
,,5588,509824,,10,46619,59.41,,,-59.36,,0.05
-7.480541974306107,0.2346770678414032,5592,510208,0.0001,10,46763,59.41,0.20464746514335275,15936,-59.36,8.702429443597794,0.05
,,5596,510368,,10,46766,59.89,,,-59.85,,0.04
,,5600,510432,,10,46768,59.87,,,-59.83,,0.04
,,5604,510624,,10,46773,59.98,,,-59.95,,0.03
,,5608,510848,,10,46779,59.43,,,-59.4,,0.03
,,5612,511168,,10,46787,58.76,,,-58.73,,0.03
,,5616,511264,,10,46790,59.01,,,-58.98,,0.03
,,5620,511520,,10,46796,59.18,,,-59.15,,0.03
,,5624,511840,,10,46804,58.84,,,-58.81,,0.03
-7.455327972769737,0.23091684328392148,5628,512096,0.0001,10,46945,58.11,0.20338017703033984,16000,-58.07,8.665736198425293,0.04
,,5632,512224,,10,46948,57.79,,,-57.74,,0.05
,,5636,512352,,10,46952,57.75,,,-57.69,,0.06
,,5640,512544,,10,46957,57.84,,,-57.78,,0.06
,,5644,512800,,10,46963,57.39,,,-57.33,,0.06
,,5648,512896,,10,46966,57.58,,,-57.52,,0.06
,,5652,513216,,10,46973,57.43,,,-57.36,,0.07
,,5656,513824,,10,46986,57.41,,,-57.34,,0.07
,,5660,514016,,10,46991,57.28,,,-57.21,,0.07
-7.434476464986801,0.22749242791906,5664,514176,0.0001,10,47131,56.95,0.20212746877223253,16064,-56.88,8.629987895488739,0.07
,,5668,514432,,10,47137,57.2,,,-57.13,,0.07
,,5672,514528,,10,47140,57.85,,,-57.79,,0.06
,,5676,514688,,10,47144,58.21,,,-58.16,,0.05
,,5680,515040,,10,47152,58.79,,,-58.74,,0.05
,,5684,515168,,10,47155,58.9,,,-58.84,,0.06
,,5688,515360,,10,47160,57.58,,,-57.51,,0.07
,,5692,515584,,10,47165,57.39,,,-57.32,,0.07
,,5696,515872,,10,47172,56.8,,,-56.72,,0.08
,,5700,516032,,10,47176,56.82,,,-56.74,,0.08
-7.420895107090473,0.2192572916392237,5704,516192,0.0001,10,47316,56.78,0.20088824536651373,16128,-56.7,8.60935065150261,0.08
,,5708,516544,,10,47324,56.52,,,-56.44,,0.08
,,5712,516736,,10,47329,56.18,,,-56.09,,0.09
,,5716,516992,,10,47335,56.17,,,-56.08,,0.09
,,5720,517280,,10,47342,56.11,,,-56.03,,0.08
,,5724,517376,,10,47345,56.18,,,-56.1,,0.08
,,5728,517600,,10,47350,56.16,,,-56.08,,0.08
,,5732,517920,,10,47357,56.83,,,-56.76,,0.07
,,5736,518112,,10,47362,56.86,,,-56.8,,0.06
-7.405879862606525,0.20271628885529935,5740,518336,0.0001,10,47503,57.01,0.19965937291271985,16192,-56.95,8.60737718641758,0.06
,,5744,518848,,10,47514,57.27,,,-57.21,,0.06
,,5748,518912,,10,47516,57.25,,,-57.19,,0.06
,,5752,519040,,10,47519,57.7,,,-57.65,,0.05
,,5756,519232,,10,47524,57.36,,,-57.31,,0.05
,,5760,519584,,10,47533,57.89,,,-57.84,,0.05
,,5764,519744,,10,47537,57.48,,,-57.42,,0.06
,,5768,520000,,10,47543,57.76,,,-57.7,,0.06
,,5772,520192,,10,47547,57.85,,,-57.79,,0.06
-7.435819908976555,0.2499768314883113,5776,520576,0.0001,10,47691,57.09,0.19844023580662906,16256,-57.03,8.575964525341988,0.06
,,5780,520672,,10,47694,55.81,,,-55.73,,0.08
,,5784,520832,,10,47698,55.61,,,-55.54,,0.07
,,5788,520960,,10,47702,56.35,,,-56.29,,0.06
,,5792,521248,,10,47708,56.52,,,-56.45,,0.07
,,5796,521600,,10,47716,56.5,,,-56.43,,0.07
,,5800,521760,,10,47721,56.58,,,-56.5,,0.08
,,5804,521952,,10,47726,56.72,,,-56.64,,0.08
,,5808,522240,,10,47732,56.56,,,-56.48,,0.08
-7.391017220914364,0.22402470686938614,5812,522496,0.0001,10,47874,56.85,0.19722735742107034,16320,-56.78,8.461586400866508,0.07
,,5816,522592,,10,47877,56.59,,,-56.52,,0.07
,,5820,522976,,10,47886,56.43,,,-56.35,,0.08
,,5824,523200,,10,47891,56.09,,,-56.0,,0.09
,,5828,523328,,10,47895,56.67,,,-56.59,,0.08
,,5832,523488,,10,47899,56.03,,,-55.94,,0.09
,,5836,523648,,10,47903,56.16,,,-56.07,,0.09
,,5840,523776,,10,47907,56.08,,,-55.98,,0.1
,,5844,524256,,10,47918,55.83,,,-55.72,,0.11
-7.367311112582684,0.21354709356091917,5848,524384,0.0001,10,48056,56.04,0.19603049103170633,16384,-55.93,8.425109088420868,0.11
,,5852,524576,,10,48061,55.66,,,-55.55,,0.11
,,5856,524864,,10,48067,55.32,,,-55.2,,0.12
,,5860,525024,,10,48072,54.72,,,-54.59,,0.13
,,5864,525184,,10,48076,55.17,,,-55.05,,0.12
,,5868,525376,,10,48081,54.6,,,-54.48,,0.12
,,5872,525536,,10,48085,54.46,,,-54.34,,0.12
,,5876,525888,,10,48094,55.21,,,-55.1,,0.11
,,5880,526080,,10,48098,55.29,,,-55.19,,0.1
-7.351870067417622,0.21150466531980783,5884,526464,0.0001,10,48242,55.35,0.19484457303769886,16448,-55.25,8.362977921962738,0.1
,,5888,526592,,10,48245,55.35,,,-55.25,,0.1
,,5892,526848,,10,48251,54.75,,,-54.66,,0.09
,,5896,527072,,10,48257,54.99,,,-54.91,,0.08
,,5900,527328,,10,48263,55.32,,,-55.25,,0.07
,,5904,527584,,10,48270,55.29,,,-55.22,,0.07
,,5908,527808,,10,48275,55.65,,,-55.58,,0.07
,,5912,528128,,10,48282,56.1,,,-56.03,,0.07
,,5916,528320,,10,48287,56.16,,,-56.09,,0.07
-7.315657585859299,0.20225027040578425,5920,528608,0.0001,10,48429,56.55,0.19366949191316962,16512,-56.49,8.325524225831032,0.06
,,5924,528768,,10,48433,56.88,,,-56.83,,0.05
,,5928,528928,,10,48438,56.03,,,-55.97,,0.06
,,5932,528992,,10,48439,55.86,,,-55.8,,0.06
,,5936,529472,,10,48450,56.15,,,-56.09,,0.06
,,5940,529696,,10,48455,56.79,,,-56.74,,0.05
,,5944,529984,,10,48462,56.7,,,-56.65,,0.05
,,5948,530144,,10,48466,56.62,,,-56.57,,0.05
,,5952,530336,,10,48471,56.78,,,-56.73,,0.05
-7.294387757778168,0.18135379103478044,5956,530528,0.0001,10,48611,57.02,0.19250756711699069,16576,-56.98,8.268732190132141,0.04
,,5960,530720,,10,48615,57.25,,,-57.22,,0.03
,,5964,530880,,10,48619,56.82,,,-56.78,,0.04
,,5968,531392,,10,48630,57.42,,,-57.38,,0.04
,,5972,531456,,10,48632,57.91,,,-57.87,,0.04
,,5976,531648,,10,48637,57.5,,,-57.46,,0.04
,,5980,531904,,10,48643,57.18,,,-57.13,,0.05
,,5984,532096,,10,48648,57.29,,,-57.24,,0.05
,,5988,532352,,10,48654,57.17,,,-57.12,,0.05
-7.29898377507925,0.20818157447502017,5992,532544,0.0001,10,48794,57.32,0.19135373644530773,16640,-57.27,8.21236852556467,0.05
,,5996,532800,,10,48800,57.84,,,-57.79,,0.05
,,6000,533120,,10,48808,57.56,,,-57.51,,0.05
,,6004,533248,,10,48811,56.76,,,-56.7,,0.06
,,6008,533536,,10,48819,55.9,,,-55.84,,0.06
,,6012,533664,,10,48822,55.87,,,-55.81,,0.06
,,6016,534112,,10,48832,56.32,,,-56.26,,0.06
,,6020,534144,,10,48833,56.46,,,-56.4,,0.06
