rollout/ep_rew_mean,train/critic_loss,rollout/ep_len_mean,time/fps,train/n_updates,train/actor_loss,time/total_timesteps,rollout/success_rate,train/ent_coef,time/time_elapsed,time/episodes,train/learning_rate,train/ent_coef_loss
-17.58,,18.57,6,,,699424,0.99,,113588,13036,,
-17.27,,18.26,6,,,699456,0.99,,113589,13040,,
-16.62,,17.61,6,,,699584,0.99,,113591,13044,,
-17.01,,18.0,6,,,699648,0.99,,113593,13048,,
-16.98,,17.97,6,,,699712,0.99,,113594,13052,,
-16.99,,17.98,6,,,699776,0.99,,113596,13056,,
-17.51,,18.5,6,,,699840,0.99,,113597,13060,,
-17.46,,18.45,6,,,699936,0.99,,113599,13064,,
-17.16,,18.15,6,,,700000,0.99,,113601,13068,,
-17.22,,18.21,6,,,700128,0.99,,113603,13072,,
-17.66,,18.65,6,,,700192,0.99,,113605,13076,,
-17.5,,18.49,6,,,700256,0.99,,113606,13080,,
-17.04,,18.03,6,,,700320,0.99,,113608,13084,,
-16.99,,17.98,6,,,700384,0.99,,113609,13088,,
