time/episodes,train/ent_coef,train/ent_coef_loss,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/learning_rate,train/n_updates,train/actor_loss,rollout/ep_len_mean,rollout/success_rate,time/time_elapsed,train/critic_loss
2940,,,-99.41,286240,28,,,,99.42,0.01,10174,
2944,,,-99.41,286368,28,,,,99.42,0.01,10177,
2948,,,-98.76,286624,28,,,,98.78,0.02,10183,
2952,0.4095052285119891,-4.5074628964066505,-98.76,286880,28,0.0001,8960,1.6453742012381554,98.78,0.02,10218,0.06361178489169106
2956,,,-98.76,287200,28,,,,98.78,0.02,10225,
2960,,,-98.45,287872,28,,,,98.48,0.03,10238,
2964,,,-97.99,288224,28,,,,98.03,0.04,10246,
2968,,,-97.99,288736,28,,,,98.03,0.04,10256,
2972,0.40689294738695025,-4.538409702479839,-97.99,289120,28,0.0001,9024,1.7156266868114471,98.03,0.04,10293,0.08353261114098132
2976,,,-97.38,289504,28,,,,97.43,0.05,10301,
2980,,,-97.28,289600,28,,,,97.34,0.06,10304,
2984,,,-97.25,290016,28,,,,97.31,0.06,10313,
2988,,,-97.32,290208,28,,,,97.38,0.06,10318,
2992,,,-96.82,290656,28,,,,96.89,0.07,10327,
2996,0.4042977853678167,-4.571741528809071,-96.82,291232,28,0.0001,9088,1.7889276873320341,96.89,0.07,10368,0.062308111402671784
3000,,,-96.72,291648,28,,,,96.79,0.07,10377,
3004,,,-96.31,292160,28,,,,96.39,0.08,10388,
3008,,,-96.31,292704,28,,,,96.39,0.08,10399,
3012,,,-96.31,292768,28,,,,96.39,0.08,10401,
3016,0.401718657463789,-4.603787064552307,-95.64,293152,28,0.0001,9152,1.9148856773972511,95.73,0.09,10438,0.06325642811134458
3020,,,-95.66,293312,28,,,,95.75,0.09,10442,
3024,,,-95.66,293632,28,,,,95.75,0.09,10449,
3028,,,-94.45,293984,28,,,,94.56,0.11,10457,
3032,,,-93.86,294432,28,,,,93.98,0.12,10467,
3036,,,-93.86,294848,28,,,,93.98,0.12,10476,
3040,0.39915619790554047,-4.635288871824741,-93.86,295520,28,0.0001,9216,2.038553336635232,93.98,0.12,10518,0.06471183552639559
3044,,,-93.86,295936,28,,,,93.98,0.12,10527,
3048,,,-94.51,296352,28,,,,94.62,0.11,10536,
3052,,,-94.38,296480,28,,,,94.49,0.11,10540,
3056,,,-94.38,296832,28,,,,94.49,0.11,10547,
3060,0.39661039458587766,-4.667580112814903,-94.7,297184,28,0.0001,9280,2.1494517028331757,94.8,0.1,10584,0.06541780091356486
3064,,,-95.16,297632,28,,,,95.25,0.09,10593,
3068,,,-94.21,297888,28,,,,94.32,0.11,10599,
3072,,,-93.92,298336,28,,,,94.04,0.12,10609,
3076,0.3940806146711111,-4.699664242565632,-94.53,299040,28,0.0001,9344,2.274979095906019,94.64,0.11,10652,0.06405764259397984
3080,,,-94.63,299488,28,,,,94.73,0.1,10662,
3084,,,-94.64,299680,28,,,,94.75,0.11,10666,
3088,,,-94.19,299840,28,,,,94.31,0.12,10670,
3092,,,-93.99,300256,28,,,,94.11,0.12,10679,
3096,,,-93.99,300640,28,,,,94.11,0.12,10688,
3100,,,-93.74,300832,28,,,,93.86,0.12,10693,
3104,0.3915672404691577,-4.731480337679386,-93.74,301088,28,0.0001,9408,2.394680190831423,93.86,0.12,10727,0.06695828633382916
3108,,,-93.74,301760,28,,,,93.86,0.12,10741,
3112,,,-93.08,302368,28,,,,93.21,0.13,10753,
3116,,,-93.75,302784,28,,,,93.87,0.12,10762,
3120,,,-94.23,303008,28,,,,94.34,0.11,10767,
3124,0.3890701369382441,-4.764289192855358,-93.77,303328,28,0.0001,9472,2.5092621706426144,93.89,0.12,10803,0.06663526652846485
3128,,,-94.98,303584,28,,,,95.08,0.1,10809,
3132,,,-95.51,303904,28,,,,95.6,0.09,10816,
3136,,,-95.51,304256,28,,,,95.6,0.09,10824,
3140,,,-94.88,304736,28,,,,94.98,0.1,10834,
3144,0.38658843748271465,-4.797016680240631,-94.88,305440,28,0.0001,9536,2.621836006641388,94.98,0.1,10877,0.06791288941167295
3148,,,-95.01,305984,28,,,,95.11,0.1,10889,
3152,,,-95.01,306112,28,,,,95.11,0.1,10891,
3156,,,-95.01,306496,28,,,,95.11,0.1,10900,
3160,,,-95.01,306784,28,,,,95.11,0.1,10907,
3164,,,-95.01,307104,28,,,,95.11,0.1,10914,
3168,0.3841224843636155,-4.829594023525715,-95.96,307456,28,0.0001,9600,2.7240608893334866,96.04,0.08,10951,0.06952867185464129
3172,,,-95.12,307840,28,,,,95.21,0.09,10959,
3176,,,-95.12,308320,28,,,,95.21,0.09,10969,
3180,,,-94.53,308768,28,,,,94.63,0.1,10978,
3184,0.381672041490674,-4.862194307148457,-94.56,309280,28,0.0001,9664,2.8262368999421597,94.65,0.09,11018,0.06978339573834091
3188,,,-95.01,309440,28,,,,95.09,0.08,11022,
3192,,,-95.7,309952,28,,,,95.77,0.07,11032,
3196,,,-95.7,310272,28,,,,95.77,0.07,11039,
3200,,,-96.46,310656,28,,,,96.52,0.06,11048,
3204,,,-96.46,311040,28,,,,96.52,0.06,11056,
3208,0.3792371307499707,-4.8938895761966705,-96.29,311424,28,0.0001,9728,2.9320323541760445,96.35,0.06,11093,0.07368637045146897
3212,,,-96.95,311840,28,,,,97.0,0.05,11102,
3216,,,-96.95,312480,28,,,,97.0,0.05,11115,
3220,,,-96.95,312640,28,,,,97.0,0.05,11119,
3224,,,-97.41,313152,28,,,,97.45,0.04,11129,
3228,0.37681828904896975,-4.92590456455946,-97.41,313472,28,0.0001,9792,3.0300456658005714,97.45,0.04,11166,0.07112369692185894
3232,,,-97.1,313792,28,,,,97.15,0.05,11173,
3236,,,-97.07,314016,28,,,,97.12,0.05,11178,
3240,,,-97.6,314336,28,,,,97.64,0.04,11185,
3244,,,-97.6,315040,28,,,,97.64,0.04,11200,
3248,0.3744145748205483,-4.958083733916283,-97.34,315616,28,0.0001,9856,3.1331288255751133,97.38,0.04,11241,0.07200020394520834
3252,,,-97.34,315808,28,,,,97.38,0.04,11245,
3256,,,-97.34,316192,28,,,,97.38,0.04,11253,
3260,,,-97.34,316672,28,,,,97.38,0.04,11264,
3264,,,-97.34,316992,28,,,,97.38,0.04,11270,
3268,,,-97.2,317152,28,,,,97.24,0.04,11274,
3272,0.3720264877192676,-4.991139307618141,-98.33,317472,28,0.0001,9920,3.234906665980816,98.35,0.02,11310,0.07314525230322033
3276,,,-98.14,317952,28,,,,98.16,0.02,11320,
3280,,,-97.32,318432,28,,,,97.36,0.04,11330,
3284,,,-97.32,318880,28,,,,97.36,0.04,11340,
3288,,,-96.61,319200,28,,,,96.66,0.05,11347,
3292,0.36965307779610157,-5.023715704679489,-96.62,319552,28,0.0001,9984,3.3390262722969055,96.67,0.05,11383,0.07239082356682047
3296,,,-96.62,320032,28,,,,96.67,0.05,11394,
3300,,,-96.62,320288,28,,,,96.67,0.05,11399,
3304,,,-96.62,320640,28,,,,96.67,0.05,11407,
3308,,,-96.79,321120,28,,,,96.84,0.05,11417,
3312,0.36729479767382145,-5.0554264932870865,-96.79,321632,28,0.0001,10048,3.446271050721407,96.84,0.05,11457,0.07213908317498863
3316,,,-96.79,322080,28,,,,96.84,0.05,11466,
3320,,,-96.27,322240,28,,,,96.33,0.06,11470,
3324,,,-96.27,322592,28,,,,96.33,0.06,11477,
3328,,,-96.2,323072,28,,,,96.27,0.07,11488,
3332,,,-96.57,323488,28,,,,96.63,0.06,11497,
3336,0.36495143873617053,-5.086548812687397,-95.88,323616,28,0.0001,10112,3.5494217090308666,95.95,0.07,11529,0.07581909676082432
3340,,,-95.41,324192,28,,,,95.49,0.08,11541,
3344,,,-95.41,324480,28,,,,95.49,0.08,11547,
3348,,,-95.67,325184,28,,,,95.75,0.08,11562,
3352,,,-95.67,325408,28,,,,95.75,0.08,11567,
3356,0.3626237167045474,-5.119054920971394,-95.67,325696,28,0.0001,10176,3.6368362344801426,95.75,0.08,11602,0.07795966288540512
3360,,,-95.27,325984,28,,,,95.36,0.09,11608,
3364,,,-95.27,326592,28,,,,95.36,0.09,11621,
3368,,,-95.41,326752,28,,,,95.5,0.09,11625,
3372,,,-95.41,327392,28,,,,95.5,0.09,11638,
3376,,,-94.91,327616,28,,,,95.01,0.1,11643,
3380,0.360310529358685,-5.151355668902397,-96.27,328320,28,0.0001,10240,3.737972479313612,96.34,0.07,11686,0.07660649862373248
3384,,,-96.27,328512,28,,,,96.34,0.07,11691,
3388,,,-96.37,328800,28,,,,96.44,0.07,11697,
3392,,,-96.37,329024,28,,,,96.44,0.07,11702,
3396,,,-96.37,329632,28,,,,96.44,0.07,11715,
3400,0.3580119861289859,-5.18409138917923,-96.37,329920,28,0.0001,10304,3.837422452867031,96.44,0.07,11751,0.07680698565673083
3404,,,-96.37,330304,28,,,,96.44,0.07,11759,
3408,,,-96.37,330816,28,,,,96.44,0.07,11770,
3412,,,-96.37,331520,28,,,,96.44,0.07,11784,
3416,,,-95.88,331680,28,,,,95.96,0.08,11789,
3420,0.3557279361411929,-5.216675624251366,-96.4,331840,28,0.0001,10368,3.9410517290234566,96.47,0.07,11821,0.07736878597643226
3424,,,-96.4,332192,28,,,,96.47,0.07,11829,
3428,,,-96.47,332672,28,,,,96.53,0.06,11839,
3432,,,-96.47,333088,28,,,,96.53,0.06,11848,
3436,,,-96.56,333376,28,,,,96.63,0.07,11855,
3440,,,-96.99,333792,28,,,,97.06,0.07,11864,
3444,0.3534582513384521,-5.248307399451733,-96.52,334144,28,0.0001,10432,4.0388203561306,96.6,0.08,11901,0.07952648994978517
3448,,,-96.02,334752,28,,,,96.11,0.09,11913,
3452,,,-96.02,335008,28,,,,96.11,0.09,11919,
3456,,,-95.91,335136,28,,,,96.0,0.09,11922,
3460,,,-96.27,335456,28,,,,96.35,0.08,11929,
3464,0.3512031133286655,-5.280422680079937,-96.27,336288,28,0.0001,10496,4.149627484381199,96.35,0.08,11974,0.07939386373618618
3468,,,-96.27,336576,28,,,,96.35,0.08,11981,
3472,,,-96.27,336992,28,,,,96.35,0.08,11989,
3476,,,-96.96,337344,28,,,,97.03,0.07,11997,
3480,,,-96.42,337888,28,,,,96.5,0.08,12008,
3484,0.3489625002257526,-5.31328372657299,-96.42,338112,28,0.0001,10560,4.248232275247574,96.5,0.08,12043,0.08041333442088217
3488,,,-95.9,338240,28,,,,95.99,0.09,12046,
3492,,,-95.9,338400,28,,,,95.99,0.09,12050,
3496,,,-95.9,339072,28,,,,95.99,0.09,12064,
3500,,,-95.87,339552,28,,,,95.96,0.09,12073,
3504,0.34673600597307086,-5.345477379858494,-95.87,340160,28,0.0001,10624,4.356687091290951,95.96,0.09,12115,0.08125841757282615
3508,,,-95.15,340288,28,,,,95.25,0.1,12118,
3512,,,-94.65,341024,28,,,,94.76,0.11,12133,
3516,,,-95.14,341120,28,,,,95.24,0.1,12136,
3520,,,-95.05,341312,28,,,,95.15,0.1,12140,
3524,,,-95.05,341440,28,,,,95.15,0.1,12143,
3528,,,-95.05,341856,28,,,,95.15,0.1,12152,
3532,0.3445239975117147,-5.376688167452812,-95.02,342752,28,0.0001,10688,4.443823151290417,95.12,0.1,12199,0.08348064194433391
3536,,,-95.55,343360,28,,,,95.63,0.08,12211,
3540,,,-95.69,343488,28,,,,95.76,0.07,12214,
3544,0.3423262112773955,-5.409919060766697,-95.93,344192,28,0.0001,10752,4.542101219296455,96.0,0.07,12258,0.08112725347746164
3548,,,-96.43,344320,28,,,,96.49,0.06,12261,
3552,,,-96.43,344512,28,,,,96.49,0.06,12266,
3556,,,-96.54,344640,28,,,,96.6,0.06,12269,
3560,,,-96.58,345056,28,,,,96.64,0.06,12278,
3564,,,-96.58,345952,28,,,,96.64,0.06,12296,
3568,0.3401420842856169,-5.442090556025505,-96.48,346272,28,0.0001,10816,4.633734576404095,96.54,0.06,12332,0.07912768749520183
3572,,,-96.48,346688,28,,,,96.54,0.06,12341,
3576,,,-96.28,347008,28,,,,96.34,0.06,12348,
3580,,,-96.87,347488,28,,,,96.92,0.05,12358,
3584,,,-97.3,347712,28,,,,97.34,0.04,12363,
3588,,,-98.0,347840,28,,,,98.03,0.03,12366,
3592,0.33797186706215143,-5.474482096731663,-97.96,348256,28,0.0001,10880,4.721991389989853,97.99,0.03,12404,0.08635826059617102
3596,,,-97.36,349120,28,,,,97.4,0.04,12421,
3600,,,-97.39,349440,28,,,,97.43,0.04,12428,
3604,,,-97.39,349824,28,,,,97.43,0.04,12436,
3608,,,-98.11,350144,28,,,,98.14,0.03,12444,
3612,0.3358157160691917,-5.505644887685776,-98.61,350656,28,0.0001,10944,4.807857759296894,98.63,0.02,12483,0.08169992768671364
3616,,,-98.56,350880,28,,,,98.58,0.02,12489,
3620,,,-98.58,351040,28,,,,98.6,0.02,12492,
3624,,,-98.65,351456,28,,,,98.67,0.02,12501,
3628,,,-97.89,352128,28,,,,97.92,0.03,12515,
3632,0.33367358008399606,-5.537626773118973,-97.92,352576,28,0.0001,11008,4.90217300504446,97.95,0.03,12553,0.07882258080644533
3636,,,-98.02,353024,28,,,,98.05,0.03,12562,
3640,,,-98.02,353216,28,,,,98.05,0.03,12567,
3644,,,-98.25,353824,28,,,,98.27,0.02,12579,
3648,,,-98.15,354080,28,,,,98.17,0.02,12585,
3652,,,-98.15,354240,28,,,,98.17,0.02,12589,
3656,0.3315453790128231,-5.570077002048492,-98.15,354656,28,0.0001,11072,4.992999829351902,98.17,0.02,12627,0.08243020385270938
3660,,,-98.15,355328,28,,,,98.17,0.02,12640,
3664,,,-98.09,355776,28,,,,98.12,0.03,12650,
3668,,,-98.19,356224,28,,,,98.22,0.03,12659,
3672,0.3294304311275482,-5.6021314561367035,-98.19,356416,28,0.0001,11136,5.095620781183243,98.22,0.03,12693,0.08214992436114699
3676,,,-98.39,357024,28,,,,98.42,0.03,12706,
3680,,,-98.39,357280,28,,,,98.42,0.03,12712,
3684,,,-98.34,357344,28,,,,98.37,0.03,12714,
3688,,,-98.34,357856,28,,,,98.37,0.03,12724,
3692,0.32732984190806746,-5.631705649197102,-98.05,358496,28,0.0001,11200,5.186116307973862,98.09,0.04,12766,0.08201592037221417
3696,,,-98.65,358784,28,,,,98.68,0.03,12773,
3700,,,-98.21,359360,28,,,,98.25,0.04,12785,
3704,,,-98.21,359520,28,,,,98.25,0.04,12789,
3708,,,-97.08,360192,28,,,,97.14,0.06,12802,
3712,,,-97.08,360256,28,,,,97.14,0.06,12804,
3716,0.3252436388283968,-5.664698354899883,-97.13,360480,28,0.0001,11264,5.284447722136974,97.19,0.06,12838,0.07908154075266793
3720,,,-96.48,360640,28,,,,96.55,0.07,12842,
3724,,,-96.42,361056,28,,,,96.49,0.07,12850,
3728,,,-97.18,361760,28,,,,97.24,0.06,12865,
3732,,,-96.75,362208,28,,,,96.82,0.07,12874,
3736,0.3231697357259691,-5.698700696229935,-96.43,362624,28,0.0001,11328,5.365210950374603,96.51,0.08,12912,0.13486918207490817
3740,,,-96.43,362944,28,,,,96.51,0.08,12919,
3744,,,-96.26,363392,28,,,,96.35,0.09,12928,
3748,,,-96.36,363680,28,,,,96.45,0.09,12934,
3752,,,-96.36,363840,28,,,,96.45,0.09,12938,
3756,,,-96.36,364256,28,,,,96.45,0.09,12947,
3760,0.3211081614717841,-5.734114453196526,-95.54,364896,28,0.0001,11392,4.655512154102325,95.64,0.1,12989,0.5151763976318762
3764,,,-95.41,365344,28,,,,95.51,0.1,12998,
3768,,,-95.02,365440,28,,,,95.13,0.11,13001,
3772,,,-94.52,365824,28,,,,94.64,0.12,13009,
3776,,,-94.52,366304,28,,,,94.64,0.12,13019,
3780,0.3190590185113251,-5.766595035791397,-94.52,366624,28,0.0001,11456,4.753811597824097,94.64,0.12,13055,0.090489384427201
3784,,,-94.54,366912,28,,,,94.66,0.12,13061,
3788,,,-94.54,367456,28,,,,94.66,0.12,13073,
3792,,,-94.87,368096,28,,,,94.98,0.11,13086,
3796,,,-94.79,368384,28,,,,94.9,0.11,13092,
3800,,,-94.79,368608,28,,,,94.9,0.11,13098,
3804,0.31702280091121793,-5.800335727632046,-94.79,369024,28,0.0001,11520,4.975981451570988,94.9,0.11,13135,0.09166213154094294
3808,,,-94.52,369120,28,,,,94.63,0.11,13137,
3812,,,-95.13,369696,28,,,,95.23,0.1,13149,
3816,,,-95.06,370080,28,,,,95.16,0.1,13157,
3820,,,-95.71,370656,28,,,,95.8,0.09,13169,
3824,0.31499962881207466,-5.832467958331108,-95.77,371072,28,0.0001,11584,5.17519649118185,95.86,0.09,13207,0.08745713479584083
3828,,,-95.77,371584,28,,,,95.86,0.09,13218,
3832,,,-96.2,371808,28,,,,96.28,0.08,13223,
3836,,,-96.5,372160,28,,,,96.57,0.07,13231,
3840,,,-95.49,372288,28,,,,95.58,0.09,13234,
3844,,,-95.57,372704,28,,,,95.65,0.08,13242,
3848,0.31298973923549056,-5.863852612674236,-95.57,373088,28,0.0001,11648,5.351512998342514,95.65,0.08,13279,0.0859853524598293
3852,,,-95.15,373312,28,,,,95.24,0.09,13284,
3856,,,-95.15,373984,28,,,,95.24,0.09,13298,
3860,,,-95.34,374592,28,,,,95.43,0.09,13311,
3864,0.3109926679171622,-5.897588096559048,-94.9,374944,28,0.0001,11712,5.5048689395189285,94.99,0.09,13348,0.09755503258202225
3868,,,-95.29,375040,28,,,,95.37,0.08,13350,
3872,,,-95.38,375424,28,,,,95.46,0.08,13358,
3876,,,-95.38,375488,28,,,,95.46,0.08,13360,
3880,,,-94.21,375872,28,,,,94.31,0.1,13368,
3884,,,-94.24,376288,28,,,,94.34,0.1,13377,
3888,,,-93.64,376736,28,,,,93.75,0.11,13386,
3892,0.30900824535638094,-5.927032306790352,-93.64,377568,28,0.0001,11776,5.646627768874168,93.75,0.11,13432,0.09762108320137486
3896,,,-93.67,377984,28,,,,93.78,0.11,13441,
3900,,,-94.11,378240,28,,,,94.21,0.1,13447,
3904,,,-93.66,378560,28,,,,93.77,0.11,13454,
3908,,,-94.41,378688,28,,,,94.51,0.1,13457,
3912,0.307036604732275,-5.96028857678175,-94.01,378912,28,0.0001,11840,5.777789145708084,94.12,0.11,13492,0.1016533657675609
3916,,,-94.08,379296,28,,,,94.19,0.11,13500,
3920,,,-94.08,379584,28,,,,94.19,0.11,13506,
3924,,,-92.94,380096,28,,,,93.07,0.13,13517,
3928,0.30507777305319905,-5.989669889211655,-92.94,381056,28,0.0001,11904,5.89408702403307,93.07,0.13,13565,0.1046393949072808
3932,,,-92.31,381344,28,,,,92.45,0.14,13572,
3936,,,-92.33,381440,28,,,,92.47,0.14,13574,
3940,,,-93.43,381760,28,,,,93.55,0.12,13581,
3944,,,-93.43,381920,28,,,,93.55,0.12,13585,
3948,,,-93.43,382304,28,,,,93.55,0.12,13594,
3952,,,-93.85,382784,28,,,,93.96,0.11,13603,
3956,0.3031321023590863,-6.022279478609562,-93.85,383296,28,0.0001,11968,6.016720354557037,93.96,0.11,13643,0.10086380247958004
3960,,,-93.94,384096,28,,,,94.05,0.11,13659,
3964,,,-94.47,384384,28,,,,94.57,0.1,13666,
3968,,,-94.07,384544,28,,,,94.18,0.11,13669,
3972,,,-94.48,384928,28,,,,94.58,0.1,13678,
3976,0.30119898822158575,-6.054206930100918,-94.48,385088,28,0.0001,12032,6.138688549399376,94.58,0.1,13710,0.10340352111961693
3980,,,-95.4,385280,28,,,,95.48,0.08,13715,
3984,,,-95.17,385984,28,,,,95.25,0.08,13729,
3988,,,-95.75,386496,28,,,,95.82,0.07,13740,
3992,0.2992782494984567,-6.083633549511433,-95.51,387168,28,0.0001,12096,6.245733864605427,95.59,0.08,13783,0.09833577880635858
3996,,,-95.47,387456,28,,,,95.55,0.08,13789,
4000,,,-95.3,387680,28,,,,95.38,0.08,13794,
4004,,,-95.75,387872,28,,,,95.82,0.07,13799,
4008,,,-95.7,388160,28,,,,95.77,0.07,13805,
4012,,,-96.14,388480,28,,,,96.2,0.06,13812,
4016,0.2973704421892762,-6.117177419364452,-96.14,389184,28,0.0001,12160,6.335484147071838,96.2,0.06,13855,0.1037193359225057
4020,,,-96.1,389696,28,,,,96.16,0.06,13866,
4024,,,-96.75,390208,28,,,,96.8,0.05,13876,
4028,,,-96.74,390560,28,,,,96.79,0.05,13884,
4032,,,-97.17,390848,28,,,,97.21,0.04,13891,
4036,,,-97.34,391040,28,,,,97.38,0.04,13896,
4040,0.29547463823109865,-6.147361129522324,-96.77,391360,28,0.0001,12224,6.4402779042720795,96.82,0.05,13932,0.0956486581126228
4044,,,-96.38,391584,28,,,,96.44,0.06,13937,
4048,,,-96.38,391776,28,,,,96.44,0.06,13941,
4052,,,-95.96,392384,28,,,,96.03,0.07,13954,
4056,,,-94.99,393024,28,,,,95.07,0.08,13967,
4060,0.2935915454290807,-6.1800645142793655,-95.46,393664,28,0.0001,12288,6.526732638478279,95.53,0.07,14009,0.11364434671122581
4064,,,-95.42,393888,28,,,,95.49,0.07,14014,
4068,,,-95.54,394080,28,,,,95.6,0.06,14019,
4072,,,-95.54,394272,28,,,,95.6,0.06,14024,
4076,,,-95.4,394560,28,,,,95.46,0.06,14030,
4080,,,-95.65,394976,28,,,,95.71,0.06,14039,
4084,0.29172047739848495,-6.209678903222084,-95.84,395584,28,0.0001,12352,6.607602410018444,95.9,0.06,14081,0.11106726177968085
4088,,,-95.9,396224,28,,,,95.96,0.06,14094,
4092,,,-96.14,396864,28,,,,96.19,0.05,14107,
4096,,,-96.23,397088,28,,,,96.28,0.05,14112,
4100,,,-96.27,397248,28,,,,96.32,0.05,14116,
4104,0.28986133961007,-6.241298899054527,-96.27,397440,28,0.0001,12416,6.700855225324631,96.32,0.05,14150,0.10396942705847323
4108,,,-96.32,397760,28,,,,96.37,0.05,14157,
4112,,,-96.32,398176,28,,,,96.37,0.05,14166,
4116,,,-96.25,398656,28,,,,96.3,0.05,14176,
4120,,,-95.99,399360,28,,,,96.04,0.05,14190,
4124,0.2880140421912074,-6.273281924426556,-96.38,399808,28,0.0001,12480,6.7961058765649796,96.42,0.04,14229,0.1131336884573102
4128,,,-95.84,400128,28,,,,95.89,0.05,14236,
4132,,,-95.87,400384,28,,,,95.92,0.05,14241,
4136,,,-95.73,400544,28,,,,95.78,0.05,14245,
4140,,,-95.73,400800,28,,,,95.78,0.05,14251,
4144,,,-96.65,401312,28,,,,96.68,0.03,14262,
4148,0.2861785152927041,-6.304405048489571,-96.73,401856,28,0.0001,12544,6.869617745280266,96.75,0.02,14302,0.10640455619432032
4152,,,-96.45,402496,28,,,,96.48,0.03,14315,
4156,,,-96.48,402656,28,,,,96.51,0.03,14319,
4160,,,-96.43,403264,28,,,,96.46,0.03,14331,
4164,0.2843547980301082,-6.333948075771332,-96.62,403488,28,0.0001,12608,6.940136395394802,96.65,0.03,14366,0.11658806225750595
4168,,,-96.9,403680,28,,,,96.93,0.03,14370,
4172,,,-96.9,403872,28,,,,96.93,0.03,14375,
4176,,,-97.04,404448,28,,,,97.07,0.03,14387,
4180,,,-97.04,404608,28,,,,97.07,0.03,14391,
4184,,,-95.41,404992,28,,,,95.46,0.05,14399,
4188,0.2825436610728502,-6.363458007574081,-95.15,405760,28,0.0001,12672,7.0097706615924835,95.2,0.05,14444,0.11272605322301388
4192,,,-94.81,405888,28,,,,94.86,0.05,14447,
4196,,,-94.56,406336,28,,,,94.61,0.05,14456,
4200,,,-94.44,406624,28,,,,94.49,0.05,14462,
4204,,,-94.27,406848,28,,,,94.32,0.05,14467,
4208,,,-93.69,407040,28,,,,93.74,0.05,14472,
4212,0.28074494283646345,-6.394236616790295,-92.87,407680,28,0.0001,12736,7.078753225505352,92.93,0.06,14514,0.2596756744896993
4216,,,-92.52,407904,28,,,,92.59,0.07,14519,
4220,,,-92.26,408256,28,,,,92.33,0.07,14526,
4224,,,-92.14,409024,28,,,,92.21,0.07,14542,
4228,,,-92.69,409184,28,,,,92.75,0.06,14546,
4232,0.2789573366753757,-6.42689897865057,-92.28,409728,28,0.0001,12800,7.073573760688305,92.34,0.06,14587,0.15902948437724262
4236,,,-92.42,409856,28,,,,92.48,0.06,14590,
4240,,,-91.72,410144,28,,,,91.79,0.07,14596,
4244,,,-91.54,410656,28,,,,91.61,0.07,14607,
4248,,,-91.71,410912,28,,,,91.78,0.07,14613,
4252,,,-91.49,411104,28,,,,91.56,0.07,14617,
4256,,,-92.14,411520,28,,,,92.2,0.06,14626,
4260,0.27718120720237494,-6.453463405370712,-92.13,412288,28,0.0001,12864,7.1562254428863525,92.19,0.06,14670,0.10998508182819933
4264,,,-92.1,412864,28,,,,92.16,0.06,14682,
4268,,,-91.65,413024,28,,,,91.71,0.06,14686,
4272,,,-91.44,413184,28,,,,91.5,0.06,14690,
4276,,,-91.44,413440,28,,,,91.5,0.06,14696,
4280,0.27541694696992636,-6.482326775789261,-91.43,414112,28,0.0001,12928,7.233169987797737,91.49,0.06,14739,0.11172512371558696
4284,,,-93.06,414304,28,,,,93.1,0.04,14743,
4288,,,-93.06,414656,28,,,,93.1,0.04,14750,
4292,,,-92.28,414944,28,,,,92.32,0.04,14757,
4296,,,-92.06,415552,28,,,,92.1,0.04,14769,
4300,,,-92.31,415648,28,,,,92.35,0.04,14772,
4304,0.27366482513025403,-6.514111764729023,-92.24,416224,28,0.0001,12992,7.308764658868313,92.28,0.04,14812,0.11622928944416344
4308,,,-93.29,416640,28,,,,93.32,0.03,14821,
4312,,,-92.88,417024,28,,,,92.91,0.03,14829,
4316,,,-93.6,417504,28,,,,93.62,0.02,14839,
4320,0.2719232519157231,-6.545075349509716,-94.06,417856,28,0.0001,13056,7.38215846568346,94.08,0.02,14875,0.10549348266795278
4324,,,-93.49,418144,28,,,,93.52,0.03,14882,
4328,,,-93.22,418624,28,,,,93.25,0.03,14891,
4332,,,-93.63,418784,28,,,,93.66,0.03,14895,
4336,,,-92.89,419424,28,,,,92.93,0.04,14908,
4340,,,-93.56,419648,28,,,,93.59,0.03,14913,
4344,0.2701926166191697,-6.5752206817269325,-93.52,420000,28,0.0001,13120,7.460156545042992,93.55,0.03,14950,0.11358364799525589
4348,,,-92.76,420256,28,,,,92.8,0.04,14956,
4352,,,-93.43,420704,28,,,,93.46,0.03,14965,
4356,,,-93.42,421056,28,,,,93.46,0.04,14973,
4360,,,-93.47,421344,28,,,,93.51,0.04,14979,
4364,,,-92.9,421696,28,,,,92.94,0.04,14987,
4368,0.26847351156175137,-6.607416279613972,-92.49,421984,28,0.0001,13184,7.5352137088775635,92.54,0.05,15022,0.11423922935500741
4372,,,-92.87,422368,28,,,,92.92,0.05,15030,
4376,,,-91.71,422848,28,,,,91.77,0.06,15040,
4380,,,-91.66,423200,28,,,,91.72,0.06,15048,
4384,,,-91.25,423744,28,,,,91.31,0.06,15059,
4388,0.26676497608423233,-6.639366470277309,-91.15,424096,28,0.0001,13248,7.604145348072052,91.21,0.06,15096,0.11850559280719608
4392,,,-91.44,424160,28,,,,91.51,0.07,15097,
4396,,,-91.76,424384,28,,,,91.83,0.07,15102,
4400,,,-91.5,424960,28,,,,91.57,0.07,15114,
4404,,,-91.74,425248,28,,,,91.81,0.07,15120,
4408,,,-91.35,425568,28,,,,91.42,0.07,15127,
4412,0.26506704138591886,-6.66930515319109,-91.42,426048,28,0.0001,13312,7.6711504980921745,91.5,0.08,15166,0.11360972840338945
4416,,,-91.03,426624,28,,,,91.11,0.08,15178,
4420,,,-90.88,427104,28,,,,90.96,0.08,15188,
4424,,,-91.47,427360,28,,,,91.54,0.07,15194,
4428,,,-91.33,427456,28,,,,91.41,0.08,15196,
4432,,,-91.09,427968,28,,,,91.17,0.08,15207,
4436,0.2633807067759335,-6.697300441563129,-90.87,428352,28,0.0001,13376,7.730841122567654,90.95,0.08,15244,0.11860918835736811
