train/critic_loss,train/actor_loss,rollout/success_rate,train/ent_coef_loss,train/n_updates,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,time/fps
,,0.92,,,35407,-26.52,10136,,27.44,697568,,19
,,0.92,,,35408,-25.98,10140,,26.9,697600,,19
,,0.91,,,35410,-26.85,10144,,27.76,697696,,19
,,0.9,,,35413,-27.62,10148,,28.52,697856,,19
,,0.91,,,35415,-27.43,10152,,28.34,697984,,19
,,0.9,,,35418,-28.12,10156,,29.02,698112,,19
,,0.91,,,35419,-27.16,10160,,28.07,698176,,19
0.5112316394224763,8.129239521920681,0.9,-7.337835147976875,21824,35492,-27.81,10164,0.0001,28.71,698464,0.11703010136261582,19
,,0.91,,,35494,-27.12,10168,,28.03,698528,,19
,,0.9,,,35496,-27.91,10172,,28.81,698656,,19
,,0.92,,,35497,-26.7,10176,,27.62,698688,,19
,,0.92,,,35500,-26.89,10180,,27.81,698816,,19
,,0.92,,,35505,-27.21,10184,,28.13,699008,,19
,,0.92,,,35506,-26.72,10188,,27.64,699040,,19
,,0.92,,,35506,-26.72,10192,,27.64,699040,,19
,,0.92,,,35510,-27.36,10196,,28.28,699200,,19
,,0.92,,,35511,-27.65,10200,,28.57,699232,,19
,,0.91,,,35513,-28.5,10204,,29.41,699296,,19
,,0.92,,,35516,-27.17,10208,,28.09,699456,,19
,,0.92,,,35519,-27.12,10212,,28.04,699552,,19
,,0.92,,,35522,-26.33,10216,,27.25,699648,,19
,,0.89,,,35524,-28.2,10220,,29.09,699712,,19
,,0.9,,,35527,-26.77,10224,,27.67,699840,,19
,,0.9,,,35530,-26.75,10228,,27.65,699968,,19
,,0.9,,,35534,-26.23,10232,,27.13,700128,,19
,,0.9,,,35540,-26.54,10236,,27.44,700320,,19
,,0.9,,,35541,-27.03,10240,,27.93,700352,,19
