train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/ent_coef_loss,rollout/success_rate,train/learning_rate,train/ent_coef,time/episodes,train/critic_loss,time/time_elapsed,time/total_timesteps,train/n_updates,time/fps
,28.88,-27.97,,0.91,,,7452,,80316,478176,,5
,28.2,-27.28,,0.92,,,7456,,80318,478272,,5
,29.01,-28.1,,0.91,,,7460,,80320,478368,,5
,29.12,-28.21,,0.91,,,7464,,80321,478400,,5
,29.2,-28.29,,0.91,,,7468,,80324,478560,,5
,28.19,-27.27,,0.92,,,7472,,80327,478720,,5
,28.26,-27.34,,0.92,,,7476,,80328,478784,,5
,27.99,-27.07,,0.92,,,7480,,80331,478912,,5
,27.97,-27.05,,0.92,,,7484,,80333,479008,,5
,28.73,-27.81,,0.92,,,7488,,80336,479104,,5
5.171157814562321,28.08,-27.15,-5.715048268437386,0.93,0.0001,0.22899242932908237,7492,0.19433143641799688,80647,479264,14976,5
,28.43,-27.5,,0.93,,,7496,,80651,479424,,5
,28.89,-27.96,,0.93,,,7500,,80653,479520,,5
,28.93,-28.0,,0.93,,,7504,,80656,479648,,5
,29.11,-28.18,,0.93,,,7508,,80658,479776,,5
,28.0,-27.05,,0.95,,,7512,,80660,479840,,5
,27.42,-26.46,,0.96,,,7516,,80662,479936,,5
,27.13,-26.17,,0.96,,,7520,,80664,480032,,5
,26.99,-26.03,,0.96,,,7524,,80668,480256,,5
,25.58,-24.61,,0.97,,,7528,,80672,480384,,5
,25.76,-24.79,,0.97,,,7532,,80676,480576,,5
,26.11,-25.14,,0.97,,,7536,,80678,480640,,5
,27.19,-26.23,,0.96,,,7540,,80681,480832,,5
,28.01,-27.06,,0.95,,,7544,,80684,480992,,5
,28.23,-27.28,,0.95,,,7548,,80687,481120,,5
5.177973195910454,28.75,-27.81,-5.7302820682525635,0.94,0.0001,0.22761802677996457,7552,0.1928000170737505,80998,481344,15040,5
,29.1,-28.16,,0.94,,,7556,,81001,481536,,5
,28.25,-27.3,,0.95,,,7560,,81005,481696,,5
,29.57,-28.64,,0.93,,,7564,,81011,481952,,5
,30.31,-29.38,,0.93,,,7568,,81013,482048,,5
,30.7,-29.77,,0.93,,,7572,,81015,482144,,5
,30.84,-29.91,,0.93,,,7576,,81017,482240,,5
,31.46,-30.53,,0.93,,,7580,,81022,482560,,5
,32.93,-32.01,,0.92,,,7584,,81026,482752,,5
,32.21,-31.29,,0.92,,,7588,,81027,482784,,5
,33.73,-32.82,,0.91,,,7592,,81029,482912,,5
,35.47,-34.58,,0.89,,,7596,,81031,483008,,5
,35.29,-34.4,,0.89,,,7600,,81036,483264,,5
5.220761157572269,35.25,-34.36,-5.743492819368839,0.89,0.0001,0.22625084850005805,7604,0.19633077224716544,81347,483392,15104,5
,36.18,-35.3,,0.88,,,7608,,81348,483456,,5
,37.01,-36.15,,0.86,,,7612,,81350,483520,,5
,37.06,-36.2,,0.86,,,7616,,81352,483648,,5
,37.18,-36.32,,0.86,,,7620,,81355,483776,,5
,37.47,-36.61,,0.86,,,7624,,81358,483936,,5
,38.85,-38.0,,0.85,,,7628,,81360,484064,,5
,38.63,-37.78,,0.85,,,7632,,81364,484256,,5
,38.79,-37.94,,0.85,,,7636,,81365,484288,,5
,37.83,-36.97,,0.86,,,7640,,81368,484448,,5
,37.5,-36.63,,0.87,,,7644,,81371,484608,,5
,36.6,-35.72,,0.88,,,7648,,81373,484704,,5
,36.6,-35.71,,0.89,,,7652,,81374,484768,,5
,36.34,-35.45,,0.89,,,7656,,81379,484896,,5
,37.03,-36.14,,0.89,,,7660,,81382,485088,,5
,37.14,-36.24,,0.9,,,7664,,81385,485216,,5
5.260762929916382,35.79,-34.88,-5.782172806560993,0.91,0.0001,0.22488471283577383,7668,0.20260365633293986,81696,485408,15168,5
,35.41,-34.5,,0.91,,,7672,,81699,485568,,5
,35.53,-34.62,,0.91,,,7676,,81702,485728,,5
,36.04,-35.14,,0.9,,,7680,,81705,485856,,5
,35.88,-34.97,,0.91,,,7684,,81707,485952,,5
,35.56,-34.65,,0.91,,,7688,,81711,486176,,5
,33.8,-32.88,,0.92,,,7692,,81716,486368,,5
,32.98,-32.04,,0.94,,,7696,,81720,486560,,5
,33.44,-32.51,,0.93,,,7700,,81723,486688,,5
,33.43,-32.5,,0.93,,,7704,,81726,486848,,5
,32.98,-32.05,,0.93,,,7708,,81726,486880,,5
,32.72,-31.78,,0.94,,,7712,,81733,487296,,5
,31.75,-30.8,,0.95,,,7716,,81735,487392,,5
5.271482266485691,31.94,-30.99,-5.780179858207703,0.95,0.0001,0.22352406941354275,7720,0.20778852072544396,82045,487520,15232,5
,34.5,-33.57,,0.93,,,7724,,82051,487744,,5
,33.91,-32.98,,0.93,,,7728,,82053,487840,,5
,35.62,-34.71,,0.91,,,7732,,82056,488000,,5
,35.71,-34.81,,0.9,,,7736,,82060,488192,,5
,35.7,-34.8,,0.9,,,7740,,82063,488352,,5
,37.09,-36.21,,0.88,,,7744,,82066,488512,,5
,39.13,-38.27,,0.86,,,7748,,82072,488832,,5
,39.14,-38.29,,0.85,,,7752,,82073,488896,,5
,38.87,-38.02,,0.85,,,7756,,82077,489088,,5
,39.82,-38.99,,0.83,,,7760,,82080,489280,,5
,38.5,-37.66,,0.84,,,7764,,82085,489472,,5
5.343057528138161,38.76,-37.92,-5.796605080366135,0.84,0.0001,0.22217082208953798,7768,0.20875183446332812,82394,489568,15296,5
,39.72,-38.89,,0.83,,,7772,,82398,489760,,5
,40.21,-39.38,,0.83,,,7776,,82401,489888,,5
,38.92,-38.08,,0.84,,,7780,,82403,489984,,5
,39.29,-38.46,,0.83,,,7784,,82405,490080,,5
,39.34,-38.51,,0.83,,,7788,,82409,490272,,5
,40.92,-40.1,,0.82,,,7792,,82412,490432,,5
,40.99,-40.18,,0.81,,,7796,,82415,490592,,5
,40.61,-39.8,,0.81,,,7800,,82417,490688,,5
,40.69,-39.88,,0.81,,,7804,,82421,490848,,5
,41.9,-41.09,,0.81,,,7808,,82425,491040,,5
,40.6,-39.78,,0.82,,,7812,,82427,491136,,5
,41.84,-41.03,,0.81,,,7816,,82429,491232,,5
,42.52,-41.72,,0.8,,,7820,,82432,491424,,5
5.372210308909416,39.28,-38.45,-5.8120967373251915,0.83,0.0001,0.2208235168363899,7824,0.22520615276880562,82740,491552,15360,5
,40.33,-39.51,,0.82,,,7828,,82741,491584,,5
,40.25,-39.42,,0.83,,,7832,,82745,491744,,5
,39.48,-38.64,,0.84,,,7836,,82748,491904,,5
,40.41,-39.58,,0.83,,,7840,,82751,492064,,5
,38.67,-37.82,,0.85,,,7844,,82755,492160,,5
,37.05,-36.18,,0.87,,,7848,,82756,492224,,5
,36.08,-35.2,,0.88,,,7852,,82761,492480,,5
,38.0,-37.12,,0.88,,,7856,,82765,492672,,5
,36.83,-35.93,,0.9,,,7860,,82767,492768,,5
,36.76,-35.86,,0.9,,,7864,,82770,492928,,5
,36.84,-35.95,,0.89,,,7868,,82774,493152,,5
,35.9,-35.0,,0.9,,,7872,,82778,493376,,5
,35.46,-34.56,,0.9,,,7876,,82781,493504,,5
5.405605465173721,35.44,-34.54,-5.823359802365303,0.9,0.0001,0.219481919426471,7880,0.21759694069623947,83094,493728,15424,5
,34.77,-33.87,,0.9,,,7884,,83096,493888,,5
,36.21,-35.32,,0.89,,,7888,,83097,493920,,5
,35.51,-34.61,,0.9,,,7892,,83100,494048,,5
,35.8,-34.9,,0.9,,,7896,,83104,494240,,5
,35.59,-34.68,,0.91,,,7900,,83105,494336,,5
,36.26,-35.36,,0.9,,,7904,,83107,494400,,5
,36.84,-35.95,,0.89,,,7908,,83108,494432,,5
,37.49,-36.61,,0.88,,,7912,,83109,494496,,5
,37.04,-36.15,,0.89,,,7916,,83113,494720,,5
,35.61,-34.71,,0.9,,,7920,,83114,494784,,5
,35.1,-34.2,,0.9,,,7924,,83117,494912,,5
,34.98,-34.08,,0.9,,,7928,,83119,494976,,5
,33.47,-32.56,,0.91,,,7932,,83122,495136,,5
,33.95,-33.05,,0.9,,,7936,,83125,495264,,5
,33.97,-33.07,,0.9,,,7940,,83126,495328,,5
,35.63,-34.75,,0.88,,,7944,,83128,495424,,5
5.489897310733795,35.35,-34.47,-5.855487607419491,0.88,0.0001,0.21814694884233177,7948,0.22567670489661396,83439,495648,15488,5
,35.21,-34.33,,0.88,,,7952,,83441,495744,,5
,33.71,-32.83,,0.88,,,7956,,83444,495872,,5
,33.51,-32.63,,0.88,,,7960,,83446,495968,,5
,33.56,-32.68,,0.88,,,7964,,83448,496064,,5
,33.46,-32.57,,0.89,,,7968,,83451,496224,,5
,34.17,-33.28,,0.89,,,7972,,83454,496384,,5
,34.0,-33.11,,0.89,,,7976,,83456,496448,,5
,33.95,-33.06,,0.89,,,7980,,83458,496544,,5
,34.46,-33.57,,0.89,,,7984,,83462,496704,,5
,32.25,-31.34,,0.91,,,7988,,83466,496864,,5
,31.84,-30.93,,0.91,,,7992,,83468,496960,,5
,30.39,-29.47,,0.92,,,7996,,83469,497024,,5
,30.68,-29.77,,0.91,,,8000,,83471,497152,,5
,29.64,-28.72,,0.92,,,8004,,83474,497248,,5
,28.84,-27.91,,0.93,,,8008,,83476,497376,,5
,28.76,-27.82,,0.94,,,8012,,83478,497440,,5
,28.59,-27.65,,0.94,,,8016,,83482,497664,,5
5.516127198934555,29.25,-28.32,-5.870765186846256,0.93,0.0001,0.2168134308885783,8020,0.23044243874028325,83789,497728,15552,5
,29.19,-28.25,,0.94,,,8024,,83794,497984,,5
,30.27,-29.34,,0.93,,,8028,,83798,498112,,5
,30.51,-29.58,,0.93,,,8032,,83799,498144,,5
,31.87,-30.96,,0.91,,,8036,,83800,498208,,5
,29.99,-29.05,,0.94,,,8040,,83803,498368,,5
,29.66,-28.71,,0.95,,,8044,,83805,498432,,5
,29.56,-28.61,,0.95,,,8048,,83808,498560,,5
,30.1,-29.15,,0.95,,,8052,,83809,498624,,5
,30.08,-29.13,,0.95,,,8056,,83811,498720,,5
,30.4,-29.45,,0.95,,,8060,,83813,498784,,5
,30.2,-29.25,,0.95,,,8064,,83815,498880,,5
,28.98,-28.03,,0.95,,,8068,,83818,499008,,5
,28.97,-28.02,,0.95,,,8072,,83820,499104,,5
,28.94,-27.99,,0.95,,,8076,,83822,499232,,5
,28.85,-27.9,,0.95,,,8080,,83824,499296,,5
,28.32,-27.37,,0.95,,,8084,,83825,499360,,5
,28.42,-27.47,,0.95,,,8088,,83827,499488,,5
,28.13,-27.18,,0.95,,,8092,,83831,499584,,5
5.569012328982353,27.74,-26.78,-5.929677329957485,0.96,0.0001,0.21548737678676844,8096,0.2487628038506955,84139,499744,15616,5
,27.75,-26.79,,0.96,,,8100,,84140,499776,,5
,27.38,-26.42,,0.96,,,8104,,84144,499968,,5
,27.38,-26.42,,0.96,,,8108,,84146,500064,,5
,27.31,-26.36,,0.95,,,8112,,84150,500256,,5
,27.25,-26.3,,0.95,,,8116,,84151,500320,,5
,27.57,-26.63,,0.94,,,8120,,84154,500480,,5
,27.52,-26.58,,0.94,,,8124,,84155,500544,,5
,26.37,-25.42,,0.95,,,8128,,84158,500672,,5
,26.77,-25.82,,0.95,,,8132,,84161,500800,,5
,25.15,-24.18,,0.97,,,8136,,84165,500960,,5
,25.27,-24.3,,0.97,,,8140,,84167,501024,,5
,25.47,-24.5,,0.97,,,8144,,84168,501088,,5
,25.83,-24.86,,0.97,,,8148,,84170,501184,,5
,25.6,-24.63,,0.97,,,8152,,84172,501280,,5
,25.42,-24.45,,0.97,,,8156,,84177,501568,,5
,24.95,-23.98,,0.97,,,8160,,84179,501664,,5
,24.96,-23.99,,0.97,,,8164,,84180,501696,,5
,25.98,-25.02,,0.96,,,8168,,84181,501728,,5
5.5917293429374695,25.53,-24.57,-5.887784592807293,0.96,0.0001,0.2141615655273199,8172,0.2341169852297753,84488,501824,15680,5
,27.04,-26.09,,0.95,,,8176,,84490,501920,,5
,27.03,-26.08,,0.95,,,8180,,84493,502048,,5
,26.93,-25.98,,0.95,,,8184,,84496,502176,,5
,26.99,-26.04,,0.95,,,8188,,84498,502272,,5
,26.98,-26.03,,0.95,,,8192,,84503,502432,,5
,27.76,-26.81,,0.95,,,8196,,84506,502592,,5
,27.64,-26.69,,0.95,,,8200,,84508,502688,,5
,27.69,-26.74,,0.95,,,8204,,84510,502784,,5
,27.61,-26.66,,0.95,,,8208,,84513,502944,,5
,27.86,-26.9,,0.96,,,8212,,84515,503040,,5
,28.45,-27.5,,0.95,,,8216,,84517,503136,,5
,27.14,-26.17,,0.97,,,8220,,84518,503168,,5
,27.93,-26.96,,0.97,,,8224,,84518,503200,,5
,27.95,-26.98,,0.97,,,8228,,84520,503296,,5
,27.44,-26.47,,0.97,,,8232,,84524,503488,,5
,27.28,-26.31,,0.97,,,8236,,84526,503584,,5
,26.47,-25.5,,0.97,,,8240,,84528,503648,,5
,26.83,-25.87,,0.96,,,8244,,84528,503680,,5
,26.38,-25.42,,0.96,,,8248,,84531,503808,,5
5.583830744028091,27.34,-26.39,-5.882994398474693,0.95,0.0001,0.21285615861415863,8252,0.22775658406317234,84841,503872,15744,5
,27.44,-26.49,,0.95,,,8256,,84843,503968,,5
,27.62,-26.67,,0.95,,,8260,,84845,504064,,5
,27.41,-26.46,,0.95,,,8264,,84848,504224,,5
,26.52,-25.56,,0.96,,,8268,,84850,504320,,5
,26.45,-25.49,,0.96,,,8272,,84851,504384,,5
,24.87,-23.9,,0.97,,,8276,,84853,504480,,5
,25.29,-24.32,,0.97,,,8280,,84856,504608,,5
,26.42,-25.45,,0.97,,,8284,,84859,504768,,5
,26.42,-25.45,,0.97,,,8288,,84859,504768,,5
,26.31,-25.34,,0.97,,,8292,,84862,504896,,5
,26.22,-25.26,,0.96,,,8296,,84862,504928,,5
,26.55,-25.59,,0.96,,,8300,,84864,504992,,5
,26.81,-25.85,,0.96,,,8304,,84866,505088,,5
,25.92,-24.96,,0.96,,,8308,,84868,505216,,5
,25.95,-24.99,,0.96,,,8312,,84869,505280,,5
,25.38,-24.41,,0.97,,,8316,,84872,505344,,5
,25.01,-24.04,,0.97,,,8320,,84873,505408,,5
,24.71,-23.74,,0.97,,,8324,,84876,505504,,5
,23.67,-22.7,,0.97,,,8328,,84879,505696,,5
,23.51,-22.54,,0.97,,,8332,,84881,505792,,5
,23.74,-22.77,,0.97,,,8336,,84882,505856,,5
5.6016498655080795,24.13,-23.16,-5.876246467232704,0.97,0.0001,0.2115594584029168,8340,0.23474898538552225,85192,505984,15808,5
,24.51,-23.53,,0.98,,,8344,,85193,506048,,5
,24.51,-23.53,,0.98,,,8348,,85195,506144,,5
,23.82,-22.83,,0.99,,,8352,,85199,506304,,5
,23.9,-22.91,,0.99,,,8356,,85201,506432,,5
,23.94,-22.95,,0.99,,,8360,,85202,506464,,5
,23.9,-22.91,,0.99,,,8364,,85205,506592,,5
,24.26,-23.27,,0.99,,,8368,,85210,506784,,5
,24.35,-23.36,,0.99,,,8372,,85213,506912,,5
,24.39,-23.4,,0.99,,,8376,,85215,507008,,5
,24.08,-23.09,,0.99,,,8380,,85216,507072,,5
,23.9,-22.91,,0.99,,,8384,,85217,507136,,5
,23.36,-22.37,,0.99,,,8388,,85220,507264,,5
,23.71,-22.72,,0.99,,,8392,,85223,507392,,5
,22.64,-21.64,,1.0,,,8396,,85226,507520,,5
,22.51,-21.51,,1.0,,,8400,,85227,507584,,5
,22.28,-21.28,,1.0,,,8404,,85230,507712,,5
5.618602603673935,21.99,-20.99,-5.910942487418652,1.0,0.0001,0.21027092332951725,8408,0.2404695926234126,85539,507936,15872,5
,23.57,-22.58,,0.99,,,8412,,85544,508064,,5
,23.5,-22.51,,0.99,,,8416,,85546,508192,,5
,24.34,-23.36,,0.98,,,8420,,85549,508352,,5
,26.15,-25.18,,0.97,,,8424,,85552,508512,,5
,26.21,-25.24,,0.97,,,8428,,85553,508544,,5
,27.64,-26.68,,0.96,,,8432,,85555,508640,,5
,28.32,-27.36,,0.96,,,8436,,85557,508736,,5
,27.44,-26.48,,0.96,,,8440,,85560,508896,,5
,27.62,-26.67,,0.95,,,8444,,85562,508992,,5
,28.02,-27.07,,0.95,,,8448,,85564,509056,,5
,27.47,-26.52,,0.95,,,8452,,85566,509152,,5
,27.27,-26.32,,0.95,,,8456,,85569,509312,,5
,27.33,-26.38,,0.95,,,8460,,85572,509504,,5
,27.39,-26.44,,0.95,,,8464,,85575,509632,,5
,27.89,-26.94,,0.95,,,8468,,85578,509728,,5
,27.95,-27.0,,0.95,,,8472,,85580,509824,,5
,27.98,-27.03,,0.95,,,8476,,85582,509920,,5
5.632359780371189,28.03,-27.08,-5.923214487731457,0.95,0.0001,0.20898441737517715,8480,0.24366228748112917,85893,510112,15936,5
,27.85,-26.9,,0.95,,,8484,,85894,510144,,5
,28.98,-28.04,,0.94,,,8488,,85897,510304,,5
,28.75,-27.81,,0.94,,,8492,,85899,510432,,5
,30.54,-29.62,,0.92,,,8496,,85900,510464,,5
,30.52,-29.6,,0.92,,,8500,,85902,510560,,5
,30.98,-30.06,,0.92,,,8504,,85905,510688,,5
,31.83,-30.92,,0.91,,,8508,,85907,510784,,5
,31.23,-30.32,,0.91,,,8512,,85909,510880,,5
,30.14,-29.22,,0.92,,,8516,,85909,510912,,5
,30.97,-30.05,,0.92,,,8520,,85913,511008,,5
,29.5,-28.57,,0.93,,,8524,,85915,511104,,5
,29.48,-28.55,,0.93,,,8528,,85915,511136,,5
,27.7,-26.76,,0.94,,,8532,,85918,511296,,5
,27.72,-26.78,,0.94,,,8536,,85919,511328,,5
,27.2,-26.26,,0.94,,,8540,,85921,511392,,5
,27.26,-26.31,,0.95,,,8544,,85923,511520,,5
,26.72,-25.77,,0.95,,,8548,,85926,511680,,5
,26.84,-25.89,,0.95,,,8552,,85928,511744,,5
,27.98,-27.03,,0.95,,,8556,,85930,511840,,5
,27.88,-26.93,,0.95,,,8560,,85931,511872,,5
,27.72,-26.77,,0.95,,,8564,,85933,511968,,5
5.688448615372181,26.99,-26.04,-5.943626090884209,0.95,0.0001,0.20770410494878888,8568,0.2528416670393199,86242,512064,16000,5
,27.21,-26.26,,0.95,,,8572,,86244,512128,,5
,26.85,-25.9,,0.95,,,8576,,86246,512256,,5
,26.8,-25.85,,0.95,,,8580,,86251,512416,,5
,26.77,-25.82,,0.95,,,8584,,86251,512448,,5
,25.56,-24.6,,0.96,,,8588,,86254,512544,,5
,25.57,-24.61,,0.96,,,8592,,86256,512640,,5
,23.8,-22.82,,0.98,,,8596,,86257,512704,,5
,23.52,-22.54,,0.98,,,8600,,86260,512864,,5
,23.33,-22.35,,0.98,,,8604,,86263,512992,,5
,23.24,-22.25,,0.99,,,8608,,86265,513088,,5
,22.37,-21.37,,1.0,,,8612,,86267,513216,,5
,22.42,-21.42,,1.0,,,8616,,86270,513344,,5
,22.06,-21.06,,1.0,,,8620,,86272,513440,,5
,21.73,-20.73,,1.0,,,8624,,86275,513568,,5
,21.7,-20.7,,1.0,,,8628,,86277,513696,,5
,22.07,-21.07,,1.0,,,8632,,86279,513792,,5
,22.23,-21.23,,1.0,,,8636,,86280,513856,,5
,23.19,-22.2,,0.99,,,8640,,86282,513888,,5
,23.32,-22.33,,0.99,,,8644,,86285,514016,,5
5.723804675042629,23.36,-22.37,-5.97260294854641,0.99,0.0001,0.20643108361400664,8648,0.2554209192749113,86594,514112,16064,5
,24.01,-23.02,,0.99,,,8652,,86598,514272,,5
,23.51,-22.52,,0.99,,,8656,,86599,514336,,5
,22.84,-21.85,,0.99,,,8660,,86600,514368,,5
,22.8,-21.81,,0.99,,,8664,,86602,514464,,5
,22.46,-21.47,,0.99,,,8668,,86604,514560,,5
,22.11,-21.12,,0.99,,,8672,,86608,514784,,5
,23.09,-22.11,,0.98,,,8676,,86610,514912,,5
,24.59,-23.63,,0.96,,,8680,,86612,514976,,5
,24.32,-23.36,,0.96,,,8684,,86615,515136,,5
,24.53,-23.57,,0.96,,,8688,,86619,515264,,5
,25.31,-24.36,,0.95,,,8692,,86621,515360,,5
,25.63,-24.68,,0.95,,,8696,,86623,515456,,5
,25.84,-24.89,,0.95,,,8700,,86625,515552,,5
,26.04,-25.09,,0.95,,,8704,,86626,515584,,5
,25.69,-24.74,,0.95,,,8708,,86627,515680,,5
,25.61,-24.66,,0.95,,,8712,,86630,515808,,5
,26.35,-25.41,,0.94,,,8716,,86632,515936,,5
,26.28,-25.34,,0.94,,,8720,,86635,516064,,5
5.756765149533749,26.19,-25.25,-5.943139091134071,0.94,0.0001,0.20516425091773272,8724,0.25861431332305074,86944,516192,16128,5
,26.31,-25.37,,0.94,,,8728,,86946,516288,,5
,26.11,-25.17,,0.94,,,8732,,86948,516352,,5
,26.21,-25.27,,0.94,,,8736,,86949,516416,,5
,26.24,-25.3,,0.94,,,8740,,86952,516576,,5
,25.29,-24.35,,0.94,,,8744,,86955,516640,,5
,24.39,-23.45,,0.94,,,8748,,86959,516832,,5
,24.39,-23.45,,0.94,,,8752,,86959,516864,,5
,25.26,-24.33,,0.93,,,8756,,86960,516896,,5
,26.85,-25.93,,0.92,,,8760,,86963,517056,,5
,26.87,-25.95,,0.92,,,8764,,86964,517120,,5
,27.27,-26.35,,0.92,,,8768,,86966,517184,,5
,28.31,-27.4,,0.91,,,8772,,86967,517280,,5
,27.49,-26.57,,0.92,,,8776,,86970,517440,,5
,26.87,-25.94,,0.93,,,8780,,86971,517472,,5
,26.93,-26.0,,0.93,,,8784,,86973,517568,,5
,26.89,-25.96,,0.93,,,8788,,86975,517696,,5
,25.99,-25.05,,0.94,,,8792,,86977,517760,,5
,25.78,-24.84,,0.94,,,8796,,86979,517888,,5
,25.3,-24.36,,0.94,,,8800,,86981,517952,,5
,25.39,-24.45,,0.94,,,8804,,86982,518016,,5
,25.84,-24.9,,0.94,,,8808,,86985,518144,,5
5.790633074939251,26.01,-25.07,-5.987133890390396,0.94,0.0001,0.2039078427478671,8812,0.2656129510141909,87295,518272,16192,5
,25.13,-24.18,,0.95,,,8816,,87298,518400,,5
,25.0,-24.05,,0.95,,,8820,,87299,518432,,5
,24.92,-23.97,,0.95,,,8824,,87301,518528,,5
,24.87,-23.92,,0.95,,,8828,,87304,518656,,5
,25.26,-24.31,,0.95,,,8832,,87306,518784,,5
,25.09,-24.14,,0.95,,,8836,,87308,518880,,5
,25.36,-24.4,,0.96,,,8840,,87310,518976,,5
,25.36,-24.4,,0.96,,,8844,,87310,518976,,5
,26.05,-25.09,,0.96,,,8848,,87311,519008,,5
,26.21,-25.25,,0.96,,,8852,,87313,519104,,5
,25.23,-24.26,,0.97,,,8856,,87316,519264,,5
,23.98,-23.0,,0.98,,,8860,,87319,519392,,5
,23.94,-22.96,,0.98,,,8864,,87320,519424,,5
,23.49,-22.51,,0.98,,,8868,,87321,519488,,5
,22.87,-21.88,,0.99,,,8872,,87324,519584,,5
,21.99,-20.99,,1.0,,,8876,,87325,519616,,5
,22.15,-21.15,,1.0,,,8880,,87326,519680,,5
,22.14,-21.14,,1.0,,,8884,,87329,519808,,5
,22.77,-21.78,,0.99,,,8888,,87331,519904,,5
,22.76,-21.77,,0.99,,,8892,,87333,520000,,5
,22.64,-21.65,,0.99,,,8896,,87335,520096,,5
,22.65,-21.66,,0.99,,,8900,,87337,520192,,5
5.800450176000595,22.49,-21.5,-6.000336237251759,0.99,0.0001,0.2026546762790531,8904,0.2627573781646788,87645,520224,16256,5
,22.51,-21.53,,0.98,,,8908,,87648,520384,,5
,22.44,-21.46,,0.98,,,8912,,87649,520416,,5
,22.81,-21.83,,0.98,,,8916,,87651,520512,,5
,22.87,-21.89,,0.98,,,8920,,87653,520608,,5
,22.75,-21.77,,0.98,,,8924,,87655,520672,,5
,22.91,-21.93,,0.98,,,8928,,87657,520800,,5
,22.76,-21.78,,0.98,,,8932,,87659,520832,,5
,21.97,-20.99,,0.98,,,8936,,87661,520896,,5
,21.56,-20.58,,0.98,,,8940,,87663,520992,,5
,21.48,-20.5,,0.98,,,8944,,87665,521120,,5
,21.46,-20.48,,0.98,,,8948,,87667,521216,,5
,20.92,-19.94,,0.98,,,8952,,87669,521280,,5
,22.5,-21.53,,0.97,,,8956,,87673,521536,,5
,22.51,-21.54,,0.97,,,8960,,87675,521600,,5
,22.77,-21.8,,0.97,,,8964,,87676,521664,,5
,23.06,-22.09,,0.97,,,8968,,87677,521696,,5
,22.82,-21.85,,0.97,,,8972,,87679,521792,,5
,22.96,-21.99,,0.97,,,8976,,87682,521984,,5
,22.6,-21.63,,0.97,,,8980,,87684,522048,,5
,21.75,-20.77,,0.98,,,8984,,87686,522176,,5
,21.85,-20.87,,0.98,,,8988,,87688,522240,,5
5.791385628283024,21.84,-20.86,-5.985204674303532,0.98,0.0001,0.20140784629620612,8992,0.27033324749208987,87996,522272,16320,5
,22.2,-21.22,,0.98,,,8996,,87998,522368,,5
,23.01,-22.03,,0.98,,,9000,,88001,522496,,5
,22.8,-21.82,,0.98,,,9004,,88005,522688,,5
,22.83,-21.85,,0.98,,,9008,,88006,522720,,5
,22.27,-21.28,,0.99,,,9012,,88008,522816,,5
,21.77,-20.78,,0.99,,,9016,,88009,522848,,5
,22.07,-21.08,,0.99,,,9020,,88011,522944,,5
,22.07,-21.08,,0.99,,,9024,,88014,523104,,5
,22.08,-21.09,,0.99,,,9028,,88016,523200,,5
,22.54,-21.56,,0.98,,,9032,,88018,523296,,5
,22.38,-21.4,,0.98,,,9036,,88020,523360,,5
,22.43,-21.45,,0.98,,,9040,,88023,523520,,5
,22.29,-21.31,,0.98,,,9044,,88025,523616,,5
,22.46,-21.48,,0.98,,,9048,,88026,523680,,5
,23.51,-22.54,,0.97,,,9052,,88030,523808,,5
,22.96,-21.99,,0.97,,,9056,,88034,524000,,5
,24.26,-23.3,,0.96,,,9060,,88034,524032,,5
,24.41,-23.45,,0.96,,,9064,,88036,524096,,5
,24.5,-23.54,,0.96,,,9068,,88037,524128,,5
,24.48,-23.52,,0.96,,,9072,,88040,524288,,5
5.7922448143363,25.2,-24.25,-5.978421129286289,0.95,0.0001,0.20017637452110648,9076,0.26750304410234094,88348,524352,16384,5
,25.4,-24.45,,0.95,,,9080,,88349,524416,,5
,25.57,-24.62,,0.95,,,9084,,88351,524480,,5
,25.99,-25.04,,0.95,,,9088,,88352,524544,,5
,26.04,-25.09,,0.95,,,9092,,88353,524576,,5
,25.68,-24.73,,0.95,,,9096,,88356,524704,,5
,24.92,-23.97,,0.95,,,9100,,88358,524832,,5
,25.5,-24.55,,0.95,,,9104,,88361,524960,,5
,25.42,-24.47,,0.95,,,9108,,88363,525056,,5
,25.38,-24.43,,0.95,,,9112,,88365,525088,,5
,25.44,-24.49,,0.95,,,9116,,88366,525120,,5
,25.09,-24.14,,0.95,,,9120,,88367,525184,,5
,25.09,-24.14,,0.95,,,9124,,88370,525280,,5
,24.66,-23.7,,0.96,,,9128,,88372,525408,,5
,24.95,-23.99,,0.96,,,9132,,88373,525472,,5
,24.74,-23.78,,0.96,,,9136,,88376,525600,,5
,24.73,-23.77,,0.96,,,9140,,88377,525632,,5
,24.78,-23.82,,0.96,,,9144,,88378,525696,,5
,24.61,-23.65,,0.96,,,9148,,88380,525792,,5
,23.83,-22.86,,0.97,,,9152,,88382,525856,,5
,23.62,-22.65,,0.97,,,9156,,88385,526048,,5
,21.09,-20.1,,0.99,,,9160,,88387,526112,,5
,21.2,-20.21,,0.99,,,9164,,88387,526144,,5
,20.68,-19.69,,0.99,,,9168,,88389,526240,,5
,20.66,-19.67,,0.99,,,9172,,88390,526272,,5
,19.89,-18.89,,1.0,,,9176,,88391,526304,,5
5.776000499725342,20.28,-19.28,-5.987217836081982,1.0,0.0001,0.19895398337394,9180,0.27022806950844824,88702,526464,16448,5
