time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/ent_coef_loss,train/n_updates,rollout/success_rate,rollout/ep_len_mean,train/ent_coef,time/episodes,train/actor_loss,train/learning_rate,train/critic_loss
26325,-28.92,18,483296,,,0.92,29.84,,7464,,,
26400,-28.01,18,483584,-5.981392130255699,15104,0.93,28.94,0.22561142151243985,7468,5.771274641156197,0.0001,0.18577840249054134
26401,-27.1,18,483648,,,0.94,28.04,,7472,,,
26403,-26.8,18,483712,,,0.94,27.74,,7476,,,
26405,-27.52,18,483808,,,0.94,28.46,,7480,,,
26409,-28.31,18,483968,,,0.93,29.24,,7484,,,
26414,-29.01,18,484192,,,0.92,29.93,,7488,,,
26414,-29.01,18,484192,,,0.92,29.93,,7492,,,
26418,-28.25,18,484384,,,0.93,29.18,,7496,,,
26422,-28.05,18,484544,,,0.93,28.98,,7500,,,
26424,-28.11,18,484640,,,0.93,29.04,,7504,,,
26431,-28.22,18,484896,,,0.93,29.15,,7508,,,
26434,-28.25,18,485024,,,0.93,29.18,,7512,,,
26436,-28.23,18,485088,,,0.93,29.16,,7516,,,
26439,-28.31,18,485248,,,0.93,29.24,,7520,,,
26442,-28.23,18,485376,,,0.93,29.16,,7524,,,
26517,-29.64,18,485600,-5.984398610889912,15168,0.92,30.56,0.22423794376663864,7528,5.780054859817028,0.0001,0.19051219266839325
26520,-31.24,18,485728,,,0.9,32.14,,7532,,,
26522,-30.97,18,485792,,,0.9,31.87,,7536,,,
26527,-31.19,18,486016,,,0.89,32.08,,7540,,,
26531,-32.23,18,486144,,,0.88,33.11,,7544,,,
26534,-32.0,18,486240,,,0.88,32.88,,7548,,,
26537,-32.94,18,486400,,,0.87,33.81,,7552,,,
26542,-32.93,18,486624,,,0.87,33.8,,7556,,,
26546,-32.33,18,486784,,,0.88,33.21,,7560,,,
26550,-31.26,18,486912,,,0.9,32.16,,7564,,,
26552,-32.14,18,486976,,,0.89,33.03,,7568,,,
26556,-33.36,18,487168,,,0.88,34.24,,7572,,,
26646,-35.0,18,487584,-5.9815220683813095,15232,0.86,35.86,0.22287301160395145,7576,5.811236754059792,0.0001,0.19435746083036065
26648,-35.21,18,487648,,,0.86,36.07,,7580,,,
26650,-34.45,18,487744,,,0.87,35.32,,7584,,,
26653,-35.05,18,487840,,,0.87,35.92,,7588,,,
26657,-35.05,18,488032,,,0.88,35.93,,7592,,,
26660,-35.58,18,488128,,,0.88,36.46,,7596,,,
26666,-35.6,18,488352,,,0.88,36.48,,7600,,,
26669,-36.24,18,488480,,,0.87,37.11,,7604,,,
26673,-36.19,18,488640,,,0.87,37.06,,7608,,,
26679,-35.86,18,488960,,,0.87,36.73,,7612,,,
26681,-36.18,18,489024,,,0.86,37.04,,7616,,,
26686,-37.64,18,489216,,,0.85,38.49,,7620,,,
26688,-39.17,18,489344,,,0.83,40.0,,7624,,,
26691,-39.05,18,489472,,,0.83,39.88,,7628,,,
26780,-37.92,18,489600,-6.0099946185946465,15296,0.84,38.76,0.22151970257982612,7632,5.872502908110619,0.0001,0.2014134433120489
26785,-38.05,18,489824,,,0.84,38.89,,7636,,,
26787,-38.51,18,489888,,,0.84,39.35,,7640,,,
26791,-38.71,18,490048,,,0.84,39.55,,7644,,,
26794,-37.25,18,490176,,,0.86,38.11,,7648,,,
26795,-38.6,18,490208,,,0.85,39.45,,7652,,,
26796,-38.45,18,490272,,,0.85,39.3,,7656,,,
26805,-39.04,18,490624,,,0.84,39.88,,7660,,,
26808,-39.43,18,490784,,,0.83,40.26,,7664,,,
26812,-38.65,18,490912,,,0.84,39.49,,7668,,,
26820,-38.44,18,491296,,,0.84,39.28,,7672,,,
26824,-37.01,18,491456,,,0.86,37.87,,7676,,,
26897,-36.92,18,491744,-6.016587920486927,15360,0.85,37.77,0.22016742127016187,7680,5.899003967642784,0.0001,0.19490481377579272
26903,-37.67,18,491968,,,0.84,38.51,,7684,,,
26907,-37.49,18,492128,,,0.84,38.33,,7688,,,
26909,-37.63,18,492224,,,0.83,38.46,,7692,,,
26916,-37.86,18,492544,,,0.82,38.68,,7696,,,
26920,-37.96,18,492704,,,0.82,38.78,,7700,,,
26923,-38.19,18,492832,,,0.82,39.01,,7704,,,
26927,-38.91,18,493024,,,0.81,39.72,,7708,,,
26929,-41.21,18,493120,,,0.79,42.0,,7712,,,
26934,-41.19,18,493280,,,0.79,41.98,,7716,,,
26937,-41.74,18,493376,,,0.78,42.52,,7720,,,
26938,-41.74,18,493408,,,0.78,42.52,,7724,,,
26942,-41.56,18,493568,,,0.78,42.34,,7728,,,
27010,-42.23,18,493632,-6.035960301756859,15424,0.77,43.0,0.21882552630268037,7732,5.977133199572563,0.0001,0.19869471550919116
27013,-41.95,18,493792,,,0.77,42.72,,7736,,,
27017,-41.48,18,493952,,,0.77,42.25,,7740,,,
27020,-40.57,18,494080,,,0.78,41.35,,7744,,,
27023,-41.27,18,494208,,,0.77,42.04,,7748,,,
27027,-39.99,18,494400,,,0.78,40.77,,7752,,,
27030,-40.16,18,494560,,,0.78,40.94,,7756,,,
27037,-39.42,18,494816,,,0.79,40.21,,7760,,,
27040,-39.62,18,494912,,,0.79,40.41,,7764,,,
27042,-39.58,18,495008,,,0.79,40.37,,7768,,,
27046,-39.44,18,495200,,,0.79,40.23,,7772,,,
27050,-40.22,18,495360,,,0.78,41.0,,7776,,,
27124,-39.37,18,495648,-6.062424868345261,15488,0.79,40.16,0.21748774498701096,7780,6.033450707793236,0.0001,0.20903026382438838
27128,-38.57,18,495840,,,0.8,39.37,,7784,,,
27130,-39.17,18,495936,,,0.8,39.97,,7788,,,
27130,-39.14,18,495968,,,0.8,39.94,,7792,,,
27134,-38.4,18,496064,,,0.81,39.21,,7796,,,
27139,-39.46,18,496320,,,0.8,40.26,,7800,,,
27142,-39.82,18,496448,,,0.8,40.62,,7804,,,
27146,-39.75,18,496576,,,0.8,40.55,,7808,,,
27149,-38.43,18,496736,,,0.81,39.24,,7812,,,
27152,-38.46,18,496832,,,0.81,39.27,,7816,,,
27153,-38.16,18,496896,,,0.82,38.98,,7820,,,
27157,-37.32,18,497056,,,0.83,38.15,,7824,,,
27161,-36.61,18,497248,,,0.84,37.45,,7828,,,
27163,-36.14,18,497312,,,0.85,36.99,,7832,,,
27167,-36.25,18,497440,,,0.85,37.1,,7836,,,
27172,-35.37,18,497664,,,0.86,36.23,,7840,,,
27241,-35.07,18,497728,-6.058965221047401,15552,0.86,35.93,0.21615510643459857,7844,6.081978231668472,0.0001,0.20830204524099827
27245,-34.57,18,497920,,,0.87,35.44,,7848,,,
27249,-35.13,18,498144,,,0.86,35.99,,7852,,,
27252,-35.26,18,498272,,,0.86,36.12,,7856,,,
27255,-35.41,18,498400,,,0.86,36.27,,7860,,,
27259,-35.77,18,498560,,,0.85,36.62,,7864,,,
27265,-34.88,18,498912,,,0.86,35.74,,7868,,,
27271,-34.4,18,499104,,,0.87,35.27,,7872,,,
27272,-35.32,18,499168,,,0.86,36.18,,7876,,,
27277,-35.87,18,499360,,,0.86,36.73,,7880,,,
27281,-37.03,18,499552,,,0.85,37.88,,7884,,,
27285,-38.25,18,499680,,,0.83,39.08,,7888,,,
27351,-37.45,18,499744,-6.049603663384914,15616,0.84,38.29,0.21483660768717527,7892,6.09000938385725,0.0001,0.21435296535491943
27353,-36.87,18,499840,,,0.85,37.72,,7896,,,
27355,-37.34,18,499904,,,0.84,38.18,,7900,,,
27356,-37.48,18,499968,,,0.83,38.31,,7904,,,
27358,-36.03,18,500064,,,0.85,36.88,,7908,,,
27363,-35.33,18,500288,,,0.86,36.19,,7912,,,
27365,-34.32,18,500416,,,0.87,35.19,,7916,,,
27369,-34.71,18,500512,,,0.86,35.57,,7920,,,
27372,-33.63,18,500608,,,0.87,34.5,,7924,,,
27373,-34.21,18,500640,,,0.87,35.08,,7928,,,
27376,-33.91,18,500768,,,0.87,34.78,,7932,,,
27379,-34.75,18,500896,,,0.87,35.62,,7936,,,
27382,-34.66,18,501024,,,0.87,35.53,,7940,,,
27385,-35.06,18,501152,,,0.86,35.92,,7944,,,
27389,-35.07,18,501312,,,0.86,35.93,,7948,,,
27390,-34.25,18,501376,,,0.87,35.12,,7952,,,
27392,-33.98,18,501440,,,0.87,34.85,,7956,,,
27395,-34.25,18,501536,,,0.87,35.12,,7960,,,
27400,-33.81,18,501760,,,0.88,34.69,,7964,,,
27473,-33.85,18,501920,-6.069460012018681,15680,0.88,34.73,0.2135257264599204,7968,6.144528292119503,0.0001,0.21040927013382316
27475,-33.15,18,502016,,,0.89,34.04,,7972,,,
27477,-32.03,18,502080,,,0.9,32.93,,7976,,,
27481,-31.63,18,502272,,,0.9,32.53,,7980,,,
27484,-31.01,18,502432,,,0.9,31.91,,7984,,,
27486,-29.56,18,502560,,,0.92,30.48,,7988,,,
27488,-29.07,18,502624,,,0.92,29.99,,7992,,,
27489,-28.71,18,502688,,,0.92,29.63,,7996,,,
27494,-28.17,18,502912,,,0.93,29.1,,8000,,,
27496,-28.58,18,502976,,,0.93,29.51,,8004,,,
27498,-29.44,18,503040,,,0.93,30.37,,8008,,,
27501,-29.2,18,503136,,,0.93,30.13,,8012,,,
27505,-30.15,18,503264,,,0.92,31.07,,8016,,,
27507,-28.6,18,503328,,,0.94,29.54,,8020,,,
27510,-28.91,18,503456,,,0.94,29.85,,8024,,,
27516,-28.36,18,503680,,,0.94,29.3,,8028,,,
27518,-27.48,18,503776,,,0.94,28.42,,8032,,,
27586,-27.35,18,503904,-6.079786121845245,15744,0.94,28.29,0.21222213376313448,8036,6.183562658727169,0.0001,0.21144000720232725
27588,-27.57,18,504000,,,0.94,28.51,,8040,,,
27592,-26.83,18,504192,,,0.95,27.78,,8044,,,
27594,-26.82,18,504288,,,0.95,27.77,,8048,,,
27597,-26.78,18,504416,,,0.95,27.73,,8052,,,
27598,-27.5,18,504448,,,0.94,28.44,,8056,,,
27604,-28.13,18,504672,,,0.93,29.06,,8060,,,
27607,-27.83,18,504800,,,0.93,28.76,,8064,,,
27610,-27.76,18,504928,,,0.93,28.69,,8068,,,
27612,-27.78,18,504992,,,0.93,28.71,,8072,,,
27616,-28.23,18,505184,,,0.93,29.16,,8076,,,
27618,-29.64,18,505248,,,0.91,30.55,,8080,,,
27622,-29.14,18,505440,,,0.92,30.06,,8084,,,
27624,-28.94,18,505504,,,0.92,29.86,,8088,,,
27629,-28.75,18,505728,,,0.92,29.67,,8092,,,
27699,-29.17,18,505920,-6.0972689017653465,15808,0.92,30.09,0.21092434274032712,8096,6.238643661141396,0.0001,0.2173410765826702
27701,-28.85,18,506016,,,0.92,29.77,,8100,,,
27703,-28.94,18,506112,,,0.92,29.86,,8104,,,
27707,-28.86,18,506240,,,0.91,29.77,,8108,,,
27708,-29.01,18,506304,,,0.91,29.92,,8112,,,
27710,-28.36,18,506400,,,0.92,29.28,,8116,,,
27711,-29.11,18,506464,,,0.91,30.02,,8120,,,
27717,-28.78,18,506784,,,0.91,29.69,,8124,,,
27718,-28.86,18,506816,,,0.91,29.77,,8128,,,
27719,-28.77,18,506848,,,0.91,29.68,,8132,,,
27722,-29.42,18,506976,,,0.91,30.33,,8136,,,
27725,-29.3,18,507072,,,0.91,30.21,,8140,,,
27728,-30.98,18,507200,,,0.89,31.87,,8144,,,
27731,-31.03,18,507328,,,0.89,31.92,,8148,,,
27734,-31.22,18,507424,,,0.89,32.11,,8152,,,
27739,-31.27,18,507584,,,0.89,32.16,,8156,,,
27740,-31.25,18,507616,,,0.89,32.14,,8160,,,
27741,-32.12,18,507648,,,0.88,33.0,,8164,,,
27744,-31.97,18,507776,,,0.88,32.85,,8168,,,
27815,-31.38,18,507968,-6.119239695370197,15872,0.88,32.26,0.20963152078911662,8172,6.3112878650426865,0.0001,0.22531103435903788
27819,-31.04,18,508128,,,0.88,31.92,,8176,,,
27820,-29.97,18,508192,,,0.9,30.87,,8180,,,
27823,-29.79,18,508288,,,0.9,30.69,,8184,,,
27825,-29.79,18,508416,,,0.9,30.69,,8188,,,
27828,-30.17,18,508544,,,0.9,31.07,,8192,,,
27830,-30.04,18,508640,,,0.91,30.95,,8196,,,
27832,-30.04,18,508736,,,0.91,30.95,,8200,,,
27833,-28.83,18,508768,,,0.92,29.75,,8204,,,
27837,-28.27,18,508960,,,0.93,29.2,,8208,,,
27840,-28.18,18,508992,,,0.93,29.11,,8212,,,
27844,-27.99,18,509184,,,0.93,28.92,,8216,,,
27846,-27.07,18,509248,,,0.94,28.01,,8220,,,
27848,-27.84,18,509312,,,0.93,28.77,,8224,,,
27851,-28.28,18,509472,,,0.93,29.21,,8228,,,
27854,-28.31,18,509568,,,0.93,29.24,,8232,,,
27860,-27.71,18,509856,,,0.93,28.64,,8236,,,
27945,-27.08,18,509984,-6.1255106925964355,15936,0.94,28.02,0.20834664162248373,8240,6.353743948042393,0.0001,0.22715145791880786
27949,-26.23,18,510176,,,0.95,27.18,,8244,,,
27951,-27.57,18,510304,,,0.94,28.51,,8248,,,
27956,-27.62,18,510528,,,0.94,28.56,,8252,,,
27958,-26.72,18,510624,,,0.95,27.67,,8256,,,
27960,-26.64,18,510720,,,0.95,27.59,,8260,,,
27962,-26.05,18,510784,,,0.96,27.01,,8264,,,
27965,-26.86,18,510912,,,0.96,27.82,,8268,,,
27969,-27.74,18,511104,,,0.95,28.69,,8272,,,
27971,-27.52,18,511168,,,0.95,28.47,,8276,,,
27977,-27.58,18,511392,,,0.95,28.53,,8280,,,
27982,-27.62,18,511616,,,0.94,28.56,,8284,,,
27984,-27.66,18,511712,,,0.94,28.6,,8288,,,
27988,-27.62,18,511840,,,0.94,28.56,,8292,,,
27990,-28.88,18,511968,,,0.92,29.8,,8296,,,
28063,-29.14,18,512032,-6.1574886739254,16000,0.92,30.06,0.20706732897087932,8300,6.440416567027569,0.0001,0.2346607963554561
28067,-29.48,18,512192,,,0.91,30.39,,8304,,,
28069,-30.74,18,512320,,,0.9,31.64,,8308,,,
28071,-31.52,18,512384,,,0.9,32.42,,8312,,,
28075,-31.55,18,512544,,,0.9,32.45,,8316,,,
28077,-32.5,18,512608,,,0.89,33.39,,8320,,,
28078,-32.35,18,512672,,,0.89,33.24,,8324,,,
28080,-32.93,18,512736,,,0.88,33.81,,8328,,,
28082,-32.88,18,512832,,,0.88,33.76,,8332,,,
28086,-32.7,18,512992,,,0.88,33.58,,8336,,,
28087,-33.0,18,513024,,,0.88,33.88,,8340,,,
28090,-31.27,18,513152,,,0.9,32.17,,8344,,,
28092,-30.69,18,513248,,,0.9,31.59,,8348,,,
28095,-30.44,18,513376,,,0.9,31.34,,8352,,,
28096,-30.45,18,513408,,,0.9,31.35,,8356,,,
28098,-30.28,18,513504,,,0.9,31.18,,8360,,,
28103,-30.34,18,513664,,,0.9,31.24,,8364,,,
28104,-29.69,18,513728,,,0.9,30.59,,8368,,,
28109,-28.85,18,513888,,,0.91,29.76,,8372,,,
28112,-30.02,18,514016,,,0.9,30.92,,8376,,,
28181,-29.93,18,514176,-6.18361509591341,16064,0.9,30.83,0.2057915930636227,8380,6.522975638508797,0.0001,0.24019444547593594
28182,-29.6,18,514240,,,0.91,30.51,,8384,,,
28185,-30.49,18,514368,,,0.9,31.39,,8388,,,
28187,-30.76,18,514464,,,0.9,31.66,,8392,,,
28191,-29.12,18,514656,,,0.92,30.04,,8396,,,
28194,-28.64,18,514816,,,0.92,29.56,,8400,,,
28195,-29.65,18,514848,,,0.91,30.56,,8404,,,
28197,-27.57,18,514912,,,0.93,28.5,,8408,,,
28199,-26.74,18,514976,,,0.93,27.67,,8412,,,
28202,-26.67,18,515136,,,0.93,27.6,,8416,,,
28210,-26.34,18,515424,,,0.94,27.28,,8420,,,
28213,-25.48,18,515520,,,0.95,26.43,,8424,,,
28215,-24.81,18,515616,,,0.96,25.77,,8428,,,
28219,-25.09,18,515776,,,0.96,26.05,,8432,,,
28221,-25.44,18,515872,,,0.96,26.4,,8436,,,
28226,-26.32,18,516064,,,0.96,27.28,,8440,,,
28294,-26.38,18,516128,-6.1970367804169655,16128,0.96,27.34,0.204522775253281,8444,6.575390994548798,0.0001,0.2563110706396401
28296,-28.05,18,516192,,,0.95,29.0,,8448,,,
28297,-27.91,18,516224,,,0.95,28.86,,8452,,,
28302,-28.44,18,516480,,,0.95,29.39,,8456,,,
28303,-28.3,18,516544,,,0.95,29.25,,8460,,,
28306,-29.03,18,516704,,,0.94,29.97,,8464,,,
28310,-29.27,18,516800,,,0.94,30.21,,8468,,,
28312,-29.4,18,516896,,,0.94,30.34,,8472,,,
28314,-28.3,18,516960,,,0.95,29.25,,8476,,,
28317,-28.7,18,517088,,,0.94,29.64,,8480,,,
28320,-28.59,18,517248,,,0.94,29.53,,8484,,,
28323,-27.63,18,517376,,,0.95,28.58,,8488,,,
28326,-27.26,18,517504,,,0.95,28.21,,8492,,,
28329,-27.55,18,517632,,,0.95,28.5,,8496,,,
28330,-27.64,18,517664,,,0.95,28.59,,8500,,,
28334,-26.88,18,517824,,,0.96,27.84,,8504,,,
28336,-26.8,18,517920,,,0.96,27.76,,8508,,,
28340,-26.7,18,518080,,,0.96,27.66,,8512,,,
28407,-28.31,18,518176,-6.198690123856068,16192,0.94,29.25,0.20325959054753184,8516,6.64083306491375,0.0001,0.26875928812660277
28408,-29.13,18,518240,,,0.94,30.07,,8520,,,
28412,-29.47,18,518336,,,0.94,30.41,,8524,,,
28415,-29.17,18,518496,,,0.94,30.11,,8528,,,
28417,-28.72,18,518592,,,0.94,29.66,,8532,,,
28419,-29.38,18,518656,,,0.93,30.31,,8536,,,
28420,-28.53,18,518688,,,0.93,29.46,,8540,,,
28422,-28.32,18,518816,,,0.93,29.25,,8544,,,
28424,-28.42,18,518880,,,0.92,29.34,,8548,,,
28426,-27.64,18,518976,,,0.93,28.57,,8552,,,
28428,-26.9,18,519072,,,0.93,27.83,,8556,,,
28429,-26.99,18,519104,,,0.93,27.92,,8560,,,
28432,-25.91,18,519200,,,0.94,26.85,,8564,,,
28436,-25.81,18,519392,,,0.94,26.75,,8568,,,
28437,-25.72,18,519424,,,0.94,26.66,,8572,,,
28439,-25.48,18,519520,,,0.94,26.42,,8576,,,
28442,-24.62,18,519616,,,0.95,25.57,,8580,,,
28446,-25.24,18,519776,,,0.95,26.19,,8584,,,
28449,-25.29,18,519904,,,0.95,26.24,,8588,,,
28453,-25.29,18,520032,,,0.95,26.24,,8592,,,
28455,-25.77,18,520128,,,0.95,26.72,,8596,,,
28457,-25.04,18,520192,,,0.95,25.99,,8600,,,
28522,-25.12,18,520224,-6.183992758393288,16256,0.95,26.07,0.20201102900318801,8604,6.629185639321804,0.0001,0.26504660258069634
28526,-26.17,18,520384,,,0.94,27.11,,8608,,,
28528,-27.11,18,520512,,,0.93,28.04,,8612,,,
28529,-25.35,18,520576,,,0.95,26.3,,8616,,,
28534,-24.2,18,520800,,,0.95,25.15,,8620,,,
28537,-23.74,18,520960,,,0.95,24.69,,8624,,,
28539,-23.98,18,521056,,,0.95,24.93,,8628,,,
28543,-24.07,18,521248,,,0.95,25.02,,8632,,,
28545,-23.32,18,521280,,,0.96,24.28,,8636,,,
28549,-23.36,18,521472,,,0.96,24.32,,8640,,,
28555,-23.18,18,521728,,,0.97,24.15,,8644,,,
28557,-24.16,18,521792,,,0.97,25.13,,8648,,,
28558,-23.6,18,521824,,,0.98,24.58,,8652,,,
28561,-24.83,18,521984,,,0.97,25.8,,8656,,,
28565,-25.74,18,522144,,,0.96,26.7,,8660,,,
28635,-25.89,18,522272,-6.176439553499222,16320,0.96,26.85,0.20077162142843008,8664,6.657181911170483,0.0001,0.2652286032680422
28636,-26.08,18,522304,,,0.96,27.04,,8668,,,
28639,-26.66,18,522432,,,0.95,27.61,,8672,,,
28642,-26.76,18,522560,,,0.95,27.71,,8676,,,
28646,-27.56,18,522688,,,0.94,28.5,,8680,,,
28648,-28.61,18,522752,,,0.93,29.54,,8684,,,
28649,-29.12,18,522816,,,0.92,30.04,,8688,,,
28651,-29.3,18,522880,,,0.92,30.22,,8692,,,
28654,-28.69,18,523040,,,0.92,29.61,,8696,,,
28657,-28.82,18,523200,,,0.92,29.74,,8700,,,
28659,-29.56,18,523264,,,0.91,30.47,,8704,,,
28661,-28.84,18,523360,,,0.92,29.76,,8708,,,
28662,-28.09,18,523392,,,0.93,29.02,,8712,,,
28665,-28.31,18,523520,,,0.93,29.24,,8716,,,
28667,-29.07,18,523584,,,0.93,30.0,,8720,,,
28671,-29.67,18,523744,,,0.92,30.59,,8724,,,
28672,-29.49,18,523776,,,0.92,30.41,,8728,,,
28676,-29.46,18,523936,,,0.92,30.38,,8732,,,
28680,-29.18,18,524064,,,0.92,30.1,,8736,,,
28682,-29.12,18,524128,,,0.92,30.04,,8740,,,
28685,-28.66,18,524288,,,0.92,29.58,,8744,,,
28753,-28.28,18,524352,-6.180522114038467,16384,0.92,29.2,0.19954304723069072,8748,6.680075965821743,0.0001,0.2742217406630516
28757,-27.82,18,524544,,,0.92,28.74,,8752,,,
28759,-27.86,18,524640,,,0.92,28.78,,8756,,,
28762,-26.63,18,524800,,,0.93,27.56,,8760,,,
28763,-26.81,18,524832,,,0.93,27.74,,8764,,,
28764,-27.29,18,524896,,,0.93,28.22,,8768,,,
28766,-26.26,18,524960,,,0.94,27.2,,8772,,,
28769,-26.54,18,525184,,,0.94,27.48,,8776,,,
28772,-25.73,18,525344,,,0.95,26.68,,8780,,,
28774,-23.69,18,525408,,,0.97,24.66,,8784,,,
28776,-23.63,18,525472,,,0.97,24.6,,8788,,,
28781,-23.41,18,525664,,,0.97,24.38,,8792,,,
28784,-23.67,18,525760,,,0.97,24.64,,8796,,,
28787,-23.16,18,525888,,,0.97,24.13,,8800,,,
28789,-23.15,18,525984,,,0.97,24.12,,8804,,,
28792,-23.75,18,526080,,,0.96,24.71,,8808,,,
28795,-24.64,18,526240,,,0.95,25.59,,8812,,,
28862,-24.45,18,526368,-6.177466079592705,16448,0.95,25.4,0.19832253293134272,8816,6.694716930389404,0.0001,0.2665623261127621
28865,-24.86,18,526464,,,0.94,25.8,,8820,,,
28866,-24.08,18,526528,,,0.95,25.03,,8824,,,
28869,-24.29,18,526656,,,0.95,25.24,,8828,,,
28871,-25.15,18,526720,,,0.94,26.09,,8832,,,
28872,-25.23,18,526784,,,0.94,26.17,,8836,,,
28876,-26.77,18,526976,,,0.93,27.7,,8840,,,
28878,-26.61,18,527040,,,0.93,27.54,,8844,,,
28878,-26.61,18,527072,,,0.93,27.54,,8848,,,
28882,-26.46,18,527168,,,0.93,27.39,,8852,,,
28884,-25.63,18,527264,,,0.94,26.57,,8856,,,
28887,-25.82,18,527392,,,0.94,26.76,,8860,,,
28890,-25.64,18,527520,,,0.94,26.58,,8864,,,
28893,-25.23,18,527616,,,0.94,26.17,,8868,,,
28894,-25.29,18,527680,,,0.94,26.23,,8872,,,
28895,-24.93,18,527712,,,0.94,25.87,,8876,,,
28897,-25.9,18,527808,,,0.93,26.83,,8880,,,
28900,-26.93,18,527904,,,0.92,27.85,,8884,,,
28903,-27.45,18,528000,,,0.91,28.36,,8888,,,
28906,-27.43,18,528128,,,0.91,28.34,,8892,,,
28907,-27.69,18,528192,,,0.91,28.6,,8896,,,
28908,-27.72,18,528224,,,0.91,28.63,,8900,,,
28911,-27.74,18,528320,,,0.91,28.65,,8904,,,
28982,-26.15,18,528416,-6.176503054797649,16512,0.93,27.08,0.19711213209666312,8908,6.699219696223736,0.0001,0.2689157670829445
28984,-25.14,18,528512,,,0.94,26.08,,8912,,,
28987,-25.31,18,528640,,,0.94,26.25,,8916,,,
28989,-24.36,18,528736,,,0.95,25.31,,8920,,,
28992,-24.32,18,528896,,,0.95,25.27,,8924,,,
28994,-23.42,18,528960,,,0.96,24.38,,8928,,,
28995,-23.39,18,528992,,,0.96,24.35,,8932,,,
28996,-23.35,18,529056,,,0.96,24.31,,8936,,,
28997,-23.42,18,529088,,,0.95,24.37,,8940,,,
28998,-23.6,18,529152,,,0.95,24.55,,8944,,,
29001,-23.21,18,529312,,,0.95,24.16,,8948,,,
29005,-23.34,18,529472,,,0.95,24.29,,8952,,,
29007,-23.25,18,529536,,,0.95,24.2,,8956,,,
29007,-23.28,18,529568,,,0.95,24.23,,8960,,,
29010,-23.22,18,529664,,,0.95,24.17,,8964,,,
29012,-23.27,18,529728,,,0.95,24.22,,8968,,,
29016,-23.3,18,529856,,,0.95,24.25,,8972,,,
29018,-23.37,18,529920,,,0.95,24.32,,8976,,,
29020,-22.47,18,529984,,,0.96,23.43,,8980,,,
29021,-21.47,18,530016,,,0.97,22.44,,8984,,,
29023,-20.66,18,530144,,,0.98,21.64,,8988,,,
29025,-20.59,18,530208,,,0.98,21.57,,8992,,,
29027,-20.6,18,530304,,,0.98,21.58,,8996,,,
29030,-20.33,18,530400,,,0.98,21.31,,9000,,,
29031,-20.36,18,530432,,,0.98,21.34,,9004,,,
29099,-21.1,18,530528,-6.205482833087444,16576,0.98,22.08,0.19590755342505872,9008,6.7008055076003075,0.0001,0.27224747091531754
29100,-21.08,18,530560,,,0.98,22.06,,9012,,,
29102,-20.92,18,530656,,,0.98,21.9,,9016,,,
29105,-20.7,18,530784,,,0.98,21.68,,9020,,,
29106,-20.67,18,530848,,,0.98,21.65,,9024,,,
29108,-20.51,18,530944,,,0.98,21.49,,9028,,,
29109,-20.41,18,530976,,,0.98,21.39,,9032,,,
29111,-20.33,18,531104,,,0.98,21.31,,9036,,,
29114,-18.56,18,531232,,,1.0,19.56,,9040,,,
29117,-18.53,18,531296,,,1.0,19.53,,9044,,,
29117,-18.53,18,531296,,,1.0,19.53,,9048,,,
29119,-18.7,18,531392,,,1.0,19.7,,9052,,,
29124,-19.45,18,531584,,,0.99,20.44,,9056,,,
29127,-19.42,18,531712,,,0.99,20.41,,9060,,,
29128,-19.36,18,531776,,,0.99,20.35,,9064,,,
29132,-19.36,18,531904,,,0.99,20.35,,9068,,,
29133,-19.41,18,531936,,,0.99,20.4,,9072,,,
29134,-19.36,18,531968,,,0.99,20.35,,9076,,,
29135,-19.44,18,532000,,,0.99,20.43,,9080,,,
29139,-19.38,18,532224,,,0.99,20.37,,9084,,,
29141,-19.31,18,532288,,,0.99,20.3,,9088,,,
29144,-19.26,18,532416,,,0.99,20.25,,9092,,,
29146,-19.07,18,532480,,,0.99,20.06,,9096,,,
29214,-19.15,18,532576,-6.183219484984875,16640,0.99,20.14,0.19471051823347807,9100,6.671260975301266,0.0001,0.2721995951142162
29218,-19.25,18,532704,,,0.99,20.24,,9104,,,
29219,-19.06,18,532736,,,0.99,20.05,,9108,,,
29222,-18.85,18,532896,,,0.99,19.84,,9112,,,
29224,-18.83,18,532992,,,0.99,19.82,,9116,,,
29227,-18.97,18,533120,,,0.99,19.96,,9120,,,
29230,-18.91,18,533248,,,0.99,19.9,,9124,,,
29231,-20.82,18,533312,,,0.98,21.8,,9128,,,
29234,-21.34,18,533408,,,0.98,22.32,,9132,,,
29234,-21.27,18,533440,,,0.98,22.25,,9136,,,
29238,-21.17,18,533600,,,0.98,22.15,,9140,,,
29240,-21.82,18,533664,,,0.97,22.79,,9144,,,
29243,-21.89,18,533792,,,0.97,22.86,,9148,,,
29246,-22.54,18,533888,,,0.96,23.5,,9152,,,
29248,-21.55,18,533984,,,0.97,22.52,,9156,,,
29252,-21.52,18,534112,,,0.97,22.49,,9160,,,
29255,-21.45,18,534208,,,0.97,22.42,,9164,,,
29257,-21.92,18,534304,,,0.97,22.89,,9168,,,
29260,-21.87,18,534400,,,0.97,22.84,,9172,,,
29263,-22.19,18,534528,,,0.97,23.16,,9176,,,
29344,-22.17,18,534624,-6.12369330227375,16704,0.97,23.14,0.19352885917760432,9180,6.634826987981796,0.0001,0.27007231558673084
