time/episodes,rollout/ep_len_mean,train/ent_coef,train/critic_loss,time/total_timesteps,time/time_elapsed,train/actor_loss,train/ent_coef_loss,rollout/ep_rew_mean,time/fps,train/learning_rate,rollout/success_rate,train/n_updates
5976,79.83,,,564032,23301,,,-79.82,24,,0.01,
5980,79.75,,,564576,23313,,,-79.74,24,,0.01,
5984,80.16,,,565056,23324,,,-80.15,24,,0.01,
5988,80.37,0.17193595762364566,0.20612702169455588,565376,23374,10.797820255160332,-8.517593055963516,-80.36,24,0.0001,0.01,17664
5992,80.04,,,565632,23380,,,-80.03,24,,0.01,
5996,80.98,,,565888,23386,,,-80.97,24,,0.01,
6000,80.97,,,566112,23391,,,-80.96,24,,0.01,
6004,80.94,,,566368,23397,,,-80.93,24,,0.01,
6008,80.88,,,566656,23404,,,-80.87,24,,0.01,
6012,81.11,,,566912,23410,,,-81.1,24,,0.01,
6016,80.45,,,567264,23418,,,-80.44,24,,0.01,
6020,80.11,0.17085761530324817,0.21805188921280205,567744,23472,10.808921679854393,-8.533317521214485,-80.1,24,0.0001,0.01,17728
6024,80.02,,,568064,23479,,,-80.0,24,,0.02,
6028,80.08,,,568256,23484,,,-80.05,24,,0.03,
6032,79.5,,,568544,23490,,,-79.47,24,,0.03,
6036,79.89,,,568736,23495,,,-79.86,24,,0.03,
6040,79.69,,,569024,23502,,,-79.66,24,,0.03,
6044,79.03,,,569312,23509,,,-78.99,24,,0.04,
6048,79.14,0.16978525975719094,0.22606274159625173,569568,23558,10.842969134449959,-8.565999135375023,-79.1,24,0.0001,0.04,17792
6052,78.76,,,569888,23565,,,-78.71,24,,0.05,
6056,78.85,,,570624,23581,,,-78.8,24,,0.05,
6060,78.77,,,570752,23585,,,-78.71,24,,0.06,
6064,78.1,,,571136,23593,,,-78.04,24,,0.06,
6068,78.27,,,571296,23597,,,-78.21,24,,0.06,
6072,78.44,0.168719352921471,0.20450177579186857,571680,23645,10.830276682972908,-8.5821193754673,-78.38,24,0.0001,0.06,17856
6076,78.4,,,571840,23650,,,-78.34,24,,0.06,
6080,78.58,,,572224,23658,,,-78.52,24,,0.06,
6084,78.74,,,572832,23672,,,-78.68,24,,0.06,
6088,78.72,,,573248,23681,,,-78.66,24,,0.06,
6092,78.86,0.16766053112223744,0.2192536115180701,573504,23731,10.84539844095707,-8.607233330607414,-78.8,24,0.0001,0.06,17920
6096,78.58,,,573568,23732,,,-78.51,24,,0.07,
6100,78.06,,,573888,23740,,,-77.99,24,,0.07,
6104,78.53,,,574016,23743,,,-78.46,24,,0.07,
6108,77.97,,,574400,23751,,,-77.9,24,,0.07,
6112,77.39,,,574944,23763,,,-77.32,24,,0.07,
6116,77.69,,,575392,23773,,,-77.62,24,,0.07,
6120,78.26,0.16660783486440778,0.21735141589306295,575712,23824,10.871078133583069,-8.630941852927208,-78.19,24,0.0001,0.07,17984
6124,78.71,,,576000,23831,,,-78.65,24,,0.06,
6128,77.88,,,576160,23835,,,-77.82,24,,0.06,
6132,78.54,,,576480,23843,,,-78.49,24,,0.05,
6136,78.97,,,576704,23848,,,-78.92,24,,0.05,
6140,79.39,,,576800,23851,,,-79.34,24,,0.05,
6144,79.97,,,577408,23864,,,-79.93,24,,0.04,
6148,79.51,,,577536,23867,,,-79.46,24,,0.05,
6152,79.46,0.1655615062918514,0.19883521168958396,577888,23911,10.885859161615372,-8.649964809417725,-79.41,24,0.0001,0.05,18048
6156,78.62,,,578144,23916,,,-78.57,24,,0.05,
6160,78.85,,,578624,23926,,,-78.81,24,,0.04,
6164,79.07,,,578816,23931,,,-79.03,24,,0.04,
6168,79.06,,,579136,23938,,,-79.02,24,,0.04,
6172,78.21,,,579328,23942,,,-78.15,24,,0.06,
6176,77.26,0.16452214703895152,0.19304243731312454,579712,23986,10.902155175805092,-8.674549341201782,-77.19,24,0.0001,0.07,18112
6180,77.24,,,580160,23995,,,-77.17,24,,0.07,
6184,77.21,,,580288,23998,,,-77.14,24,,0.07,
6188,76.61,,,580640,24005,,,-76.54,24,,0.07,
6192,76.4,,,580992,24013,,,-76.33,24,,0.07,
6196,76.56,,,581184,24017,,,-76.49,24,,0.07,
6200,75.62,0.16348941740579903,0.21092335681896657,581664,24062,10.919342875480652,-8.690922051668167,-75.56,24,0.0001,0.06,18176
6204,76.04,,,581856,24067,,,-75.98,24,,0.06,
6208,76.58,,,582080,24071,,,-76.52,24,,0.06,
6212,76.38,,,582304,24076,,,-76.32,24,,0.06,
6216,76.16,,,582688,24084,,,-76.1,24,,0.06,
6220,75.69,,,582816,24087,,,-75.63,24,,0.06,
6224,75.38,,,583200,24095,,,-75.31,24,,0.07,
6228,74.79,,,583680,24105,,,-74.73,24,,0.06,
6232,74.39,0.16246325918473303,0.2033386374823749,583840,24145,10.900872081518173,-8.716687828302383,-74.33,24,0.0001,0.06,18240
6236,73.38,,,584320,24155,,,-73.3,24,,0.08,
6240,72.9,,,584480,24159,,,-72.82,24,,0.08,
6244,73.21,,,584768,24165,,,-73.12,24,,0.09,
6248,73.4,,,584928,24168,,,-73.31,24,,0.09,
6252,74.06,,,585216,24175,,,-73.97,24,,0.09,
6256,74.76,,,585600,24183,,,-74.67,24,,0.09,
6260,74.49,0.16144252079539,0.18559757573530078,586016,24227,10.932937383651733,-8.751186683773994,-74.4,24,0.0001,0.09,18304
6264,74.4,,,586624,24240,,,-74.31,24,,0.09,
6268,73.86,,,586848,24245,,,-73.78,24,,0.08,
6272,75.13,,,586976,24248,,,-75.06,24,,0.07,
6276,75.43,,,587072,24251,,,-75.36,24,,0.07,
6280,75.22,,,587488,24260,,,-75.14,24,,0.08,
6284,74.95,,,587648,24264,,,-74.87,24,,0.08,
6288,75.54,0.16042660549283028,0.20679426309652627,588128,24309,10.952327758073807,-8.785282373428345,-75.46,24,0.0001,0.08,18368
6292,75.31,,,588704,24321,,,-75.21,24,,0.1,
6296,75.42,,,588928,24326,,,-75.32,24,,0.1,
6300,75.92,,,589248,24333,,,-75.82,24,,0.1,
6304,75.75,,,589568,24340,,,-75.65,24,,0.1,
6308,75.57,,,589664,24343,,,-75.47,24,,0.1,
6312,76.24,0.1594157130457461,0.18904524890240282,590112,24388,10.991634115576744,-8.81986066699028,-76.14,24,0.0001,0.1,18432
6316,76.21,,,590464,24395,,,-76.11,24,,0.1,
6320,77.29,,,590944,24405,,,-77.19,24,,0.1,
6324,77.7,,,591168,24410,,,-77.6,24,,0.1,
6328,78.01,,,591328,24414,,,-77.91,24,,0.1,
6332,78.35,,,591424,24417,,,-78.25,24,,0.1,
6336,78.54,,,591648,24422,,,-78.46,24,,0.08,
6340,78.52,0.1584112646523863,0.1898363287327811,592160,24468,10.999348491430283,-8.838857233524323,-78.44,24,0.0001,0.08,18496
6344,78.56,,,592480,24475,,,-78.49,24,,0.07,
6348,78.11,,,592896,24483,,,-78.05,24,,0.06,
6352,77.59,,,592992,24486,,,-77.54,24,,0.05,
6356,76.89,,,593216,24491,,,-76.84,24,,0.05,
6360,76.51,,,593632,24499,,,-76.46,24,,0.05,
6364,76.42,0.15741294086910784,0.2011883007362485,593984,24543,11.001606315374374,-8.860907644033432,-76.37,24,0.0001,0.05,18560
6368,76.65,,,594176,24547,,,-76.58,24,,0.07,
6372,76.5,,,594560,24555,,,-76.43,24,,0.07,
6376,76.88,,,594976,24564,,,-76.82,24,,0.06,
6380,76.23,,,595232,24569,,,-76.18,24,,0.05,
6384,76.48,,,595776,24581,,,-76.43,24,,0.05,
6388,76.52,,,595904,24584,,,-76.47,24,,0.05,
6392,76.52,0.1564212809316814,0.19036059372592717,596064,24623,11.032942488789558,-8.879060357809067,-76.49,24,0.0001,0.03,18624
6396,76.54,,,596352,24629,,,-76.51,24,,0.03,
6400,76.34,,,596480,24632,,,-76.31,24,,0.03,
6404,75.88,,,596992,24642,,,-75.82,24,,0.06,
6408,75.16,,,597184,24647,,,-75.1,24,,0.06,
6412,74.99,,,597504,24654,,,-74.92,24,,0.07,
6416,74.62,0.1554352235980332,0.20636658661533147,598208,24703,11.075752288103104,-8.924633249640465,-74.55,24,0.0001,0.07,18688
6420,74.12,,,598368,24707,,,-74.05,24,,0.07,
6424,73.95,,,598432,24709,,,-73.88,24,,0.07,
6428,73.7,,,598752,24716,,,-73.63,24,,0.07,
6432,73.68,,,598912,24719,,,-73.61,24,,0.07,
6436,74.32,,,599136,24724,,,-74.25,24,,0.07,
6440,74.35,,,599680,24736,,,-74.28,24,,0.07,
6444,74.5,0.15445441496558487,0.21290711453184485,600128,24780,11.108189329504967,-8.948151931166649,-74.42,24,0.0001,0.08,18752
6448,74.77,,,600480,24788,,,-74.69,24,,0.08,
6452,74.68,,,600704,24792,,,-74.59,24,,0.09,
6456,75.18,,,601088,24801,,,-75.09,24,,0.09,
6460,75.59,,,601312,24806,,,-75.5,24,,0.09,
6464,75.69,,,601536,24811,,,-75.61,24,,0.08,
6468,76.26,,,601568,24812,,,-76.19,24,,0.07,
6472,75.65,,,601760,24817,,,-75.57,24,,0.08,
6476,75.33,0.15347898961044848,0.20944940659683198,602624,24869,11.15144707262516,-8.987198367714882,-75.23,24,0.0001,0.1,18816
6480,75.22,,,602720,24872,,,-75.12,24,,0.1,
6484,75.07,,,602880,24876,,,-74.97,24,,0.1,
6488,74.49,,,602944,24877,,,-74.39,24,,0.1,
6492,74.12,,,603584,24891,,,-74.02,24,,0.1,
6496,73.33,,,603872,24897,,,-73.23,24,,0.1,
6500,73.49,,,604064,24901,,,-73.38,24,,0.11,
6504,73.99,0.15250831935554743,0.2279189475812018,604192,24940,11.158998250961304,-9.016250401735306,-73.91,24,0.0001,0.08,18880
6508,74.15,,,604544,24948,,,-74.07,24,,0.08,
6512,74.23,,,604896,24955,,,-74.16,24,,0.07,
6516,74.14,,,605056,24959,,,-74.07,24,,0.07,
6520,73.25,,,605312,24965,,,-73.18,24,,0.07,
6524,73.49,,,605536,24970,,,-73.43,24,,0.06,
6528,73.26,,,605952,24979,,,-73.19,24,,0.07,
6532,72.72,,,606176,24984,,,-72.64,24,,0.08,
6536,72.01,0.15154343633912504,0.2308615488000214,606464,25025,11.178527608513832,-9.047082215547562,-71.92,24,0.0001,0.09,18944
6540,71.38,,,606848,25033,,,-71.29,24,,0.09,
6544,70.91,,,607008,25037,,,-70.82,24,,0.09,
6548,71.25,,,607360,25044,,,-71.16,24,,0.09,
6552,71.32,,,607520,25048,,,-71.23,24,,0.09,
6556,70.79,,,607776,25054,,,-70.69,24,,0.1,
6560,70.71,0.15058515057899058,0.231833542464301,608320,25101,11.176322251558304,-9.06277810037136,-70.61,24,0.0001,0.1,19008
6564,70.77,,,608384,25102,,,-70.67,24,,0.1,
6568,69.86,,,608640,25108,,,-69.76,24,,0.1,
6572,69.85,,,609152,25118,,,-69.76,24,,0.09,
6576,69.33,,,609440,25125,,,-69.24,24,,0.09,
6580,70.15,,,609728,25131,,,-70.07,24,,0.08,
6584,70.31,,,609920,25135,,,-70.23,24,,0.08,
6588,70.36,,,610240,25142,,,-70.28,24,,0.08,
6592,70.38,0.14963343576528132,0.22700766334310174,610400,25181,11.185445189476013,-9.080187186598778,-70.29,24,0.0001,0.09,19072
6596,70.66,,,610656,25187,,,-70.57,24,,0.09,
6600,70.36,,,611392,25201,,,-70.28,24,,0.08,
6604,70.72,,,611584,25206,,,-70.64,24,,0.08,
6608,70.74,,,611840,25212,,,-70.66,24,,0.08,
6612,71.16,,,612064,25217,,,-71.08,24,,0.08,
6616,71.6,0.14868864160962403,0.2209063433110714,612384,25260,11.216805651783943,-9.097216606140137,-71.52,24,0.0001,0.08,19136
6620,71.93,,,612480,25262,,,-71.85,24,,0.08,
6624,71.56,,,612640,25266,,,-71.48,24,,0.08,
6628,71.7,,,613056,25275,,,-71.63,24,,0.07,
6632,72.24,,,613216,25278,,,-72.18,24,,0.06,
6636,72.27,,,613600,25286,,,-72.22,24,,0.05,
6640,72.26,,,613888,25293,,,-72.21,24,,0.05,
6644,72.27,,,614240,25301,,,-72.23,24,,0.04,
6648,71.71,,,614368,25303,,,-71.67,24,,0.04,
6652,71.23,0.1477509532123804,0.23314050340559334,614720,25347,11.20328502357006,-9.104596704244614,-71.2,24,0.0001,0.03,19200
6656,71.23,,,614944,25352,,,-71.21,24,,0.02,
6660,71.02,,,615232,25358,,,-71.0,24,,0.02,
6664,71.15,,,615520,25365,,,-71.12,24,,0.03,
6668,70.62,,,615968,25374,,,-70.58,24,,0.04,
6672,70.41,,,616128,25378,,,-70.37,24,,0.04,
6676,70.83,0.14681896101683378,0.21780580165795982,616480,25421,11.214662700891495,-9.14510402083397,-70.8,24,0.0001,0.03,19264
6680,70.42,,,616832,25428,,,-70.38,24,,0.04,
6684,70.45,,,616960,25432,,,-70.41,24,,0.04,
6688,70.16,,,617088,25435,,,-70.12,24,,0.04,
6692,70.48,,,617472,25443,,,-70.44,24,,0.04,
6696,70.63,,,617632,25447,,,-70.6,24,,0.03,
6700,70.57,,,618016,25455,,,-70.54,24,,0.03,
6704,69.43,,,618304,25462,,,-69.39,24,,0.04,
6708,68.92,0.14589271368458867,0.21622331370599568,618624,25504,11.215049684047699,-9.162744835019112,-68.88,24,0.0001,0.04,19328
6712,68.27,,,618944,25511,,,-68.23,24,,0.04,
6716,67.9,,,619200,25517,,,-67.86,24,,0.04,
6720,67.65,,,619360,25520,,,-67.6,24,,0.05,
6724,67.48,,,619520,25524,,,-67.42,24,,0.06,
6728,67.16,,,619808,25530,,,-67.09,24,,0.07,
6732,67.18,,,620128,25537,,,-67.11,24,,0.07,
6736,67.51,,,620352,25543,,,-67.44,24,,0.07,
6740,67.67,0.1449731271713972,0.23048572661355138,620672,25584,11.233412981033325,-9.1663299202919,-67.6,24,0.0001,0.07,19392
6744,67.5,,,620992,25591,,,-67.43,24,,0.07,
6748,67.1,,,621184,25595,,,-67.02,24,,0.08,
6752,66.96,,,621504,25602,,,-66.87,24,,0.09,
6756,67.34,,,621600,25605,,,-67.25,24,,0.09,
6760,67.32,,,621920,25612,,,-67.23,24,,0.09,
6764,66.36,,,622272,25619,,,-66.26,24,,0.1,
6768,66.78,,,622368,25622,,,-66.68,24,,0.1,
6772,66.54,,,622496,25625,,,-66.44,24,,0.1,
6776,65.68,0.14406081661581993,0.236564519116655,622752,25666,11.246914088726044,-9.176857203245163,-65.58,24,0.0001,0.1,19456
6780,66.05,,,623072,25673,,,-65.96,24,,0.09,
6784,65.4,,,623392,25679,,,-65.31,24,,0.09,
6788,65.47,,,623840,25689,,,-65.38,24,,0.09,
6792,65.06,,,624128,25695,,,-64.97,24,,0.09,
6796,64.55,,,624320,25700,,,-64.46,24,,0.09,
6800,64.98,0.14315533125773072,0.2613090497907251,624736,25744,11.22010624408722,-9.198451533913612,-64.89,24,0.0001,0.09,19520
6804,65.36,,,624864,25747,,,-65.28,24,,0.08,
6808,65.89,,,624992,25750,,,-65.81,24,,0.08,
6812,66.0,,,625376,25758,,,-65.92,24,,0.08,
6816,66.54,,,625696,25765,,,-66.46,24,,0.08,
6820,66.41,,,626144,25775,,,-66.34,24,,0.07,
6824,66.67,,,626272,25778,,,-66.6,24,,0.07,
6828,66.53,,,626560,25785,,,-66.47,24,,0.06,
6832,66.83,0.14225540962070227,0.23122224980033934,626848,25826,11.222000524401665,-9.216819271445274,-66.77,24,0.0001,0.06,19584
6836,67.12,,,627264,25835,,,-67.06,24,,0.06,
6840,67.2,,,627552,25841,,,-67.14,24,,0.06,
6844,67.29,,,627808,25847,,,-67.23,24,,0.06,
6848,68.27,,,628032,25851,,,-68.22,24,,0.05,
6852,68.66,,,628256,25857,,,-68.62,24,,0.04,
6856,68.53,,,628416,25861,,,-68.49,24,,0.04,
6860,68.36,0.14136115298606455,0.23502997995819896,628832,25905,11.218405202031136,-9.222829177975655,-68.32,24,0.0001,0.04,19648
6864,69.39,,,628992,25909,,,-69.37,24,,0.02,
6868,69.09,,,629344,25916,,,-69.08,24,,0.01,
6872,69.64,,,629568,25922,,,-69.63,24,,0.01,
6876,69.82,,,630048,25932,,,-69.81,24,,0.01,
6880,69.8,,,630496,25941,,,-69.79,24,,0.01,
6884,70.16,,,630688,25946,,,-70.15,24,,0.01,
6888,69.87,0.14047355158254504,0.24638129235245287,630880,25986,11.26177017390728,-9.256106823682785,-69.86,24,0.0001,0.01,19712
6892,70.55,,,631136,25992,,,-70.54,24,,0.01,
6896,71.16,,,631328,25997,,,-71.15,24,,0.01,
6900,71.41,,,631712,26005,,,-71.4,24,,0.01,
6904,71.37,,,631872,26008,,,-71.36,24,,0.01,
6908,71.31,,,632192,26015,,,-71.3,24,,0.01,
6912,70.89,,,632512,26023,,,-70.88,24,,0.01,
6916,70.42,0.13959070458076894,0.23135637782979757,632864,26066,11.26182746887207,-9.282112434506416,-70.41,24,0.0001,0.01,19776
6920,70.22,,,632928,26068,,,-70.21,24,,0.01,
6924,69.66,,,633184,26074,,,-69.65,24,,0.01,
6928,70.11,,,633248,26075,,,-70.1,24,,0.01,
6932,69.59,,,633472,26080,,,-69.58,24,,0.01,
6936,69.0,,,633856,26088,,,-68.98,24,,0.02,
6940,68.65,,,634176,26095,,,-68.63,24,,0.02,
6944,67.68,,,634336,26099,,,-67.66,24,,0.02,
6948,67.02,,,634496,26103,,,-67.0,24,,0.02,
6952,66.46,,,634880,26111,,,-66.44,24,,0.02,
6956,66.24,0.13871419616043568,0.22702819609548897,635072,26151,11.251228049397469,-9.272099047899246,-66.22,24,0.0001,0.02,19840
6960,66.09,,,635232,26154,,,-66.07,24,,0.02,
6964,66.04,,,635552,26161,,,-66.02,24,,0.02,
6968,65.61,,,635936,26169,,,-65.59,24,,0.02,
6972,65.1,,,636032,26172,,,-65.07,24,,0.03,
6976,64.47,,,636320,26178,,,-64.43,24,,0.04,
6980,64.46,,,636608,26185,,,-64.42,24,,0.04,
6984,64.31,,,636736,26188,,,-64.27,24,,0.04,
6988,64.2,0.1378443913999945,0.21543688687961549,637088,26231,11.236143842339516,-9.310889288783073,-64.16,24,0.0001,0.04,19904
6992,63.34,,,637440,26238,,,-63.29,24,,0.05,
6996,62.6,,,637568,26241,,,-62.55,24,,0.05,
7000,62.2,,,637664,26244,,,-62.15,24,,0.05,
7004,61.77,,,637952,26250,,,-61.72,24,,0.05,
7008,61.1,,,638304,26258,,,-61.05,24,,0.05,
7012,61.38,,,638784,26268,,,-61.32,24,,0.06,
7016,61.27,0.13697834452614188,0.24204210040625185,639008,26308,11.229291886091232,-9.329172775149345,-61.2,24,0.0001,0.07,19968
7020,61.23,,,639072,26310,,,-61.16,24,,0.07,
7024,61.51,,,639360,26316,,,-61.45,24,,0.06,
7028,61.47,,,639520,26320,,,-61.41,24,,0.06,
7032,61.26,,,639712,26324,,,-61.2,24,,0.06,
7036,61.76,,,639904,26329,,,-61.71,24,,0.05,
7040,61.88,,,640256,26336,,,-61.83,24,,0.05,
7044,61.95,,,640704,26345,,,-61.89,24,,0.06,
7048,61.84,,,640992,26352,,,-61.78,24,,0.06,
7052,62.17,0.13611919851973653,0.23013577586971223,641088,26390,11.229230612516403,-9.325064778327942,-62.1,24,0.0001,0.07,20032
7056,62.29,,,641280,26394,,,-62.22,24,,0.07,
7060,62.21,,,641440,26398,,,-62.14,24,,0.07,
7064,61.93,,,641536,26401,,,-61.86,24,,0.07,
7068,62.01,,,642048,26411,,,-61.94,24,,0.07,
7072,62.0,,,642304,26416,,,-61.93,24,,0.07,
7076,62.46,,,642496,26421,,,-62.41,24,,0.05,
7080,62.62,,,642848,26429,,,-62.57,24,,0.05,
7084,62.15,,,643040,26434,,,-62.1,24,,0.05,
7088,62.03,0.1352662940043956,0.22649836912751198,643264,26474,11.211815670132637,-9.35661444067955,-61.98,24,0.0001,0.05,20096
7092,62.19,,,643392,26477,,,-62.15,24,,0.04,
7096,62.4,,,643680,26484,,,-62.36,24,,0.04,
7100,61.73,,,644032,26491,,,-61.68,24,,0.05,
7104,62.32,,,644288,26497,,,-62.27,24,,0.05,
7108,62.61,,,644640,26505,,,-62.57,24,,0.04,
7112,62.39,,,644864,26510,,,-62.35,24,,0.04,
7116,62.07,0.13441847334615886,0.22101725614629686,645152,26551,11.219095438718796,-9.354185670614243,-62.04,24,0.0001,0.03,20160
7120,62.09,,,645280,26555,,,-62.05,24,,0.04,
7124,62.09,,,645376,26557,,,-62.05,24,,0.04,
7128,62.4,,,645696,26564,,,-62.36,24,,0.04,
7132,62.34,,,645824,26567,,,-62.29,24,,0.05,
7136,61.82,,,646176,26575,,,-61.77,24,,0.05,
7140,61.27,,,646528,26582,,,-61.22,24,,0.05,
7144,61.59,,,646752,26587,,,-61.55,24,,0.04,
7148,61.43,,,646976,26593,,,-61.38,24,,0.05,
7152,61.52,,,647136,26597,,,-61.48,24,,0.04,
7156,60.95,0.1335774741601199,0.23963188112247735,647392,26638,11.1808310598135,-9.361583024263382,-60.91,24,0.0001,0.04,20224
7160,61.01,,,647584,26642,,,-60.97,24,,0.04,
7164,61.26,,,647968,26650,,,-61.22,24,,0.04,
7168,61.32,,,648128,26654,,,-61.28,24,,0.04,
7172,61.03,,,648320,26659,,,-60.99,24,,0.04,
7176,61.59,,,648672,26666,,,-61.55,24,,0.04,
7180,61.56,,,648960,26673,,,-61.52,24,,0.04,
7184,61.35,,,649024,26674,,,-61.31,24,,0.04,
7188,61.63,0.13274344010278583,0.23117409204132855,649440,26719,11.144050627946854,-9.34874601662159,-61.59,24,0.0001,0.04,20288
7192,61.69,,,649664,26724,,,-61.65,24,,0.04,
7196,61.35,,,649888,26729,,,-61.31,24,,0.04,
7200,61.39,,,650144,26734,,,-61.35,24,,0.04,
7204,61.2,,,650528,26743,,,-61.16,24,,0.04,
7208,61.33,,,650688,26746,,,-61.29,24,,0.04,
7212,61.08,,,650752,26748,,,-61.04,24,,0.04,
7216,61.19,,,650944,26752,,,-61.16,24,,0.03,
7220,60.98,,,651040,26754,,,-60.95,24,,0.03,
7224,60.47,0.13191514485515654,0.22541736473795027,651520,26800,11.148681715130806,-9.394459933042526,-60.43,24,0.0001,0.04,20352
7228,59.65,,,651840,26806,,,-59.6,24,,0.05,
7232,60.24,,,652288,26816,,,-60.2,24,,0.04,
7236,60.24,,,652352,26817,,,-60.2,24,,0.04,
7240,60.34,,,652576,26822,,,-60.3,24,,0.04,
7244,60.33,,,652864,26828,,,-60.29,24,,0.04,
7248,61.34,,,652928,26830,,,-61.31,24,,0.03,
7252,62.0,,,653280,26838,,,-61.97,24,,0.03,
7256,62.14,0.13109057280234993,0.22730963199865073,653728,26882,11.170976877212524,-9.399242669343948,-62.11,24,0.0001,0.03,20416
7260,62.53,,,653920,26887,,,-62.5,24,,0.03,
7264,61.88,,,654144,26892,,,-61.84,24,,0.04,
7268,61.56,,,654304,26895,,,-61.52,24,,0.04,
7272,61.91,,,654688,26903,,,-61.87,24,,0.04,
7276,61.39,,,654816,26907,,,-61.34,24,,0.05,
7280,61.51,,,655008,26911,,,-61.46,24,,0.05,
7284,62.02,0.13027267437428236,0.22331088595092297,655456,26955,11.186597540974617,-9.39476102590561,-61.97,24,0.0001,0.05,20480
7288,62.4,,,655680,26960,,,-62.35,24,,0.05,
7292,62.38,,,655936,26966,,,-62.33,24,,0.05,
7296,62.82,,,656096,26970,,,-62.78,24,,0.04,
7300,62.9,,,656352,26975,,,-62.86,24,,0.04,
7304,62.56,,,656640,26981,,,-62.52,24,,0.04,
7308,62.47,,,656896,26987,,,-62.43,24,,0.04,
7312,62.65,,,657088,26991,,,-62.61,24,,0.04,
7316,62.59,0.12946114409714937,0.23180620721541345,657440,27034,11.162652641534805,-9.419950857758522,-62.55,24,0.0001,0.04,20544
7320,63.52,,,657856,27043,,,-63.48,24,,0.04,
7324,63.85,,,658016,27046,,,-63.82,24,,0.03,
7328,63.51,,,658272,27052,,,-63.47,24,,0.04,
7332,63.3,,,658400,27055,,,-63.26,24,,0.04,
7336,63.4,,,658560,27059,,,-63.36,24,,0.04,
7340,64.03,,,658944,27067,,,-63.99,24,,0.04,
7344,63.66,,,659072,27070,,,-63.62,24,,0.04,
7348,63.45,,,659328,27076,,,-63.41,24,,0.04,
7352,63.33,0.12865343177691102,0.19813656737096608,659616,27119,11.155127763748169,-9.437693551182747,-63.29,24,0.0001,0.04,20608
7356,62.71,,,659872,27125,,,-62.67,24,,0.04,
7360,62.3,,,660128,27130,,,-62.26,24,,0.04,
7364,62.48,,,660416,27137,,,-62.45,24,,0.03,
7368,62.52,,,660480,27139,,,-62.49,24,,0.03,
7372,62.54,,,660928,27148,,,-62.5,24,,0.04,
7376,62.2,,,661152,27153,,,-62.16,24,,0.04,
7380,62.32,,,661312,27157,,,-62.28,24,,0.04,
7384,62.34,,,661472,27161,,,-62.3,24,,0.04,
7388,61.84,0.12785033811815083,0.20342914969660342,661792,27203,11.187729507684708,-9.44336074590683,-61.8,24,0.0001,0.04,20672
7392,61.55,,,662016,27208,,,-61.51,24,,0.04,
7396,61.37,,,662208,27212,,,-61.32,24,,0.05,
7400,60.99,,,662400,27217,,,-60.94,24,,0.05,
7404,61.05,,,662656,27222,,,-61.0,24,,0.05,
7408,60.96,,,662976,27230,,,-60.91,24,,0.05,
7412,60.93,,,663264,27236,,,-60.88,24,,0.05,
7416,60.65,,,663328,27238,,,-60.6,24,,0.05,
7420,60.07,,,663488,27242,,,-60.01,24,,0.06,
7424,60.02,0.12705355044454336,0.22906048339791596,664032,27288,11.170907855033875,-9.468070030212402,-59.96,24,0.0001,0.06,20736
7428,60.55,,,664128,27291,,,-60.51,24,,0.04,
7432,59.85,,,664384,27297,,,-59.79,24,,0.06,
7436,59.7,,,664544,27301,,,-59.64,24,,0.06,
7440,59.71,,,664704,27304,,,-59.65,24,,0.06,
7444,59.74,,,664992,27311,,,-59.68,24,,0.06,
7448,59.31,,,665088,27313,,,-59.25,24,,0.06,
7452,58.83,,,665376,27319,,,-58.77,24,,0.06,
7456,58.82,0.12626094510778785,0.23114723805338144,665760,27363,11.16320125758648,-9.490095302462578,-58.76,24,0.0001,0.06,20800
7460,58.74,,,665888,27366,,,-58.68,24,,0.06,
7464,58.59,,,666144,27372,,,-58.53,24,,0.06,
7468,58.37,,,666368,27377,,,-58.3,24,,0.07,
7472,57.97,,,666560,27382,,,-57.91,24,,0.06,
7476,58.63,,,666880,27389,,,-58.58,24,,0.05,
7480,58.55,,,667104,27394,,,-58.5,24,,0.05,
7484,57.47,,,667232,27397,,,-57.41,24,,0.06,
7488,57.01,,,667328,27400,,,-56.94,24,,0.07,
7492,56.65,,,667616,27406,,,-56.57,24,,0.08,
7496,56.65,0.12547262315638363,0.21905424178112298,667904,27447,11.162077739834785,-9.497423276305199,-56.57,24,0.0001,0.08,20864
7500,57.17,,,668160,27453,,,-57.1,24,,0.07,
7504,57.41,,,668512,27461,,,-57.34,24,,0.07,
7508,57.16,,,668736,27466,,,-57.09,24,,0.07,
7512,57.3,,,669024,27472,,,-57.23,24,,0.07,
7516,57.14,,,669120,27475,,,-57.06,24,,0.08,
7520,57.18,,,669216,27477,,,-57.11,24,,0.07,
7524,56.9,,,669504,27483,,,-56.83,24,,0.07,
7528,57.01,0.12468973209615797,0.22414332593325526,669760,27525,11.15223604440689,-9.502761855721474,-56.94,24,0.0001,0.07,20928
7532,57.81,,,670080,27532,,,-57.76,24,,0.05,
7536,57.39,,,670208,27535,,,-57.33,24,,0.06,
7540,56.66,,,670464,27541,,,-56.59,24,,0.07,
7544,56.49,,,670656,27545,,,-56.42,24,,0.07,
7548,56.39,,,670880,27550,,,-56.32,24,,0.07,
7552,56.47,,,671072,27554,,,-56.4,24,,0.07,
7556,56.48,,,671200,27558,,,-56.41,24,,0.07,
7560,56.61,,,671648,27567,,,-56.54,24,,0.07,
