time/total_timesteps,time/time_elapsed,train/n_updates,train/ent_coef_loss,rollout/ep_len_mean,train/learning_rate,time/fps,train/actor_loss,train/ent_coef,rollout/success_rate,train/critic_loss,rollout/ep_rew_mean,time/episodes
543328,14307,,,67.0,,37,,,0.12,,-66.88,5876
543456,14309,,,67.4,,37,,,0.11,,-67.29,5880
543840,14314,,,68.25,,37,,,0.09,,-68.16,5884
543968,14317,,,68.88,,37,,,0.08,,-68.8,5888
544384,14323,,,69.26,,38,,,0.07,,-69.19,5892
544576,14326,,,69.19,,38,,,0.07,,-69.12,5896
544928,14354,17024,-8.05904833972454,69.09,0.0001,37,9.57668898999691,0.1835764602292329,0.07,0.20883815712295473,-69.02,5900
545120,14357,,,68.64,,37,,,0.08,,-68.56,5904
545504,14363,,,68.51,,37,,,0.08,,-68.43,5908
545664,14365,,,68.51,,37,,,0.08,,-68.43,5912
545792,14368,,,68.6,,37,,,0.07,,-68.53,5916
546048,14371,,,68.56,,37,,,0.07,,-68.49,5920
546528,14378,,,68.29,,38,,,0.07,,-68.22,5924
546912,14408,17088,-8.06767089664936,68.71,0.0001,37,9.565717160701752,0.1824281548615545,0.06,0.20737168658524752,-68.65,5928
547104,14411,,,68.85,,37,,,0.06,,-68.79,5932
547200,14413,,,68.69,,37,,,0.06,,-68.63,5936
547648,14419,,,67.97,,37,,,0.06,,-67.91,5940
547776,14421,,,68.69,,37,,,0.04,,-68.65,5944
547936,14424,,,67.94,,37,,,0.05,,-67.89,5948
548224,14428,,,67.77,,37,,,0.05,,-67.72,5952
548960,14462,17152,-8.085212513804436,67.82,0.0001,37,9.569450289011002,0.18128827237524092,0.05,0.2140519815729931,-67.77,5956
549024,14463,,,67.79,,37,,,0.06,,-67.73,5960
549216,14466,,,68.3,,37,,,0.05,,-68.25,5964
549280,14467,,,68.08,,37,,,0.05,,-68.03,5968
549664,14473,,,67.63,,37,,,0.06,,-67.57,5972
549792,14475,,,67.42,,37,,,0.06,,-67.36,5976
549952,14478,,,66.65,,37,,,0.07,,-66.58,5980
550208,14482,,,66.63,,37,,,0.07,,-66.56,5984
550528,14486,,,66.07,,38,,,0.08,,-65.99,5988
551072,14518,17216,-8.102072089910507,65.56,0.0001,37,9.578043401241302,0.18015579273924232,0.08,0.2105992796132341,-65.48,5992
551264,14521,,,65.41,,37,,,0.08,,-65.33,5996
551360,14523,,,65.49,,37,,,0.08,,-65.41,6000
551712,14528,,,65.53,,37,,,0.07,,-65.46,6004
551872,14530,,,65.06,,37,,,0.08,,-64.98,6008
552096,14534,,,64.01,,37,,,0.1,,-63.91,6012
552288,14537,,,64.09,,37,,,0.1,,-63.99,6016
552384,14539,,,64.76,,37,,,0.09,,-64.67,6020
552960,14547,,,64.52,,38,,,0.09,,-64.43,6024
553152,14574,17280,-8.112703755497932,64.38,0.0001,37,9.573903888463974,0.17903069453313947,0.09,0.21958672581240535,-64.29,6028
553440,14578,,,64.1,,37,,,0.09,,-64.01,6032
553888,14585,,,63.88,,37,,,0.09,,-63.79,6036
554016,14587,,,64.4,,37,,,0.08,,-64.32,6040
554144,14589,,,64.24,,37,,,0.08,,-64.16,6044
554464,14594,,,64.76,,37,,,0.07,,-64.69,6048
554656,14597,,,64.67,,37,,,0.07,,-64.6,6052
554784,14599,,,64.48,,38,,,0.07,,-64.41,6056
555392,14631,17344,-8.129641771316528,64.51,0.0001,37,9.598224595189095,0.177913601975888,0.06,0.19530270784161985,-64.45,6060
555712,14636,,,64.02,,37,,,0.07,,-63.95,6064
555776,14637,,,63.95,,37,,,0.07,,-63.88,6068
555968,14640,,,63.99,,37,,,0.06,,-63.93,6072
556192,14644,,,63.66,,37,,,0.07,,-63.59,6076
556352,14646,,,63.71,,37,,,0.07,,-63.64,6080
556576,14650,,,63.04,,37,,,0.08,,-62.96,6084
556864,14654,,,63.3,,37,,,0.07,,-63.23,6088
557056,14657,,,63.31,,38,,,0.08,,-63.23,6092
557504,14688,17408,-8.1338841766119,62.62,0.0001,37,9.617716208100319,0.1768041702453047,0.1,0.22524042625445873,-62.52,6096
557760,14692,,,62.05,,37,,,0.11,,-61.94,6100
558016,14695,,,62.23,,37,,,0.11,,-62.12,6104
558208,14698,,,62.55,,37,,,0.1,,-62.45,6108
558400,14701,,,63.66,,37,,,0.08,,-63.58,6112
558688,14706,,,63.61,,37,,,0.08,,-63.53,6116
558816,14708,,,63.27,,37,,,0.08,,-63.19,6120
559264,14738,17472,-8.162458389997482,63.26,0.0001,37,9.656315565109253,0.1757020556833595,0.08,0.21420915378257632,-63.18,6124
559424,14741,,,63.14,,37,,,0.08,,-63.06,6128
559744,14745,,,62.53,,37,,,0.1,,-62.43,6132
559904,14748,,,62.47,,37,,,0.1,,-62.37,6136
560032,14750,,,61.83,,37,,,0.11,,-61.72,6140
560128,14752,,,61.81,,37,,,0.11,,-61.7,6144
560544,14758,,,61.65,,37,,,0.11,,-61.54,6148
560768,14761,,,61.42,,37,,,0.11,,-61.31,6152
561120,14766,,,61.14,,37,,,0.11,,-61.03,6156
561408,14795,17536,-8.170176163315773,60.69,0.0001,37,9.696878924965858,0.1746069435030222,0.12,0.22621266241185367,-60.57,6160
561728,14799,,,60.84,,37,,,0.11,,-60.73,6164
561824,14801,,,60.61,,37,,,0.11,,-60.5,6168
562080,14805,,,60.83,,37,,,0.11,,-60.72,6172
562112,14806,,,61.2,,37,,,0.1,,-61.1,6176
562400,14810,,,61.55,,37,,,0.09,,-61.46,6180
562752,14815,,,62.01,,37,,,0.08,,-61.93,6184
563136,14821,,,61.84,,37,,,0.08,,-61.76,6188
563296,14847,17600,-8.1897983700037,61.52,0.0001,37,9.71540117263794,0.17351849912665784,0.08,0.20003900048322976,-61.44,6192
563680,14853,,,62.1,,37,,,0.06,,-62.04,6196
563904,14856,,,62.06,,37,,,0.06,,-62.0,6200
564000,14858,,,61.46,,37,,,0.07,,-61.39,6204
564192,14861,,,61.55,,37,,,0.07,,-61.48,6208
564320,14863,,,61.18,,37,,,0.07,,-61.11,6212
564448,14865,,,60.6,,37,,,0.08,,-60.52,6216
564768,14870,,,59.81,,37,,,0.1,,-59.71,6220
565056,14874,,,59.03,,37,,,0.12,,-58.91,6224
565376,14902,17664,-8.227860525250435,59.12,0.0001,37,9.718468233942986,0.17243627575226128,0.12,0.22088187572080642,-59.0,6228
565504,14904,,,59.32,,37,,,0.11,,-59.21,6232
565920,14911,,,59.3,,37,,,0.11,,-59.19,6236
566176,14915,,,59.28,,37,,,0.11,,-59.17,6240
566304,14917,,,59.51,,37,,,0.11,,-59.4,6244
566464,14920,,,59.65,,37,,,0.11,,-59.54,6248
566656,14923,,,59.58,,37,,,0.11,,-59.47,6252
566816,14925,,,59.38,,37,,,0.11,,-59.27,6256
567168,14930,,,59.25,,37,,,0.11,,-59.14,6260
567360,14957,17728,-8.230660140514374,58.99,0.0001,37,9.714127242565155,0.17135976278223097,0.12,0.2171620847657323,-58.87,6264
567776,14963,,,58.62,,37,,,0.13,,-58.49,6268
567936,14966,,,58.56,,37,,,0.13,,-58.43,6272
568288,14971,,,58.46,,37,,,0.13,,-58.33,6276
568416,14973,,,58.24,,37,,,0.13,,-58.11,6280
568608,14976,,,58.18,,37,,,0.13,,-58.05,6284
568768,14979,,,58.36,,37,,,0.13,,-58.23,6288
569056,14983,,,58.31,,37,,,0.13,,-58.18,6292
569216,14986,,,58.2,,37,,,0.13,,-58.07,6296
569600,15015,17792,-8.247450053691864,58.73,0.0001,37,9.741021037101746,0.17029119026847184,0.12,0.2146012568846345,-58.61,6300
569824,15018,,,58.54,,37,,,0.12,,-58.42,6304
570272,15025,,,58.26,,37,,,0.12,,-58.14,6308
570368,15027,,,57.71,,37,,,0.13,,-57.58,6312
570496,15029,,,58.09,,37,,,0.12,,-57.97,6316
570720,15032,,,59.05,,37,,,0.1,,-58.95,6320
570912,15035,,,59.84,,37,,,0.08,,-59.76,6324
571168,15039,,,58.75,,37,,,0.1,,-58.65,6328
571424,15067,17856,-8.269236609339714,59.16,0.0001,37,9.74895691871643,0.16922921454533935,0.09,0.21011661272495985,-59.07,6332
571616,15070,,,59.22,,37,,,0.09,,-59.13,6336
572000,15076,,,59.35,,37,,,0.09,,-59.26,6340
572256,15080,,,58.61,,37,,,0.1,,-58.51,6344
572480,15083,,,58.3,,37,,,0.1,,-58.2,6348
572576,15085,,,58.36,,37,,,0.1,,-58.26,6352
572960,15090,,,58.64,,37,,,0.1,,-58.54,6356
573216,15094,,,59.48,,37,,,0.09,,-59.39,6360
573440,15098,,,59.85,,37,,,0.08,,-59.77,6364
573792,15127,17920,-8.271539404988289,60.2,0.0001,37,9.773419246077538,0.16817441047169268,0.07,0.23090722935739905,-60.13,6368
573984,15130,,,60.24,,37,,,0.07,,-60.17,6372
574080,15132,,,59.77,,37,,,0.08,,-59.69,6376
574496,15138,,,60.12,,37,,,0.08,,-60.04,6380
574688,15140,,,59.82,,37,,,0.09,,-59.73,6384
574912,15144,,,59.66,,37,,,0.09,,-59.57,6388
575168,15148,,,60.0,,37,,,0.08,,-59.92,6392
575488,15153,,,60.59,,37,,,0.08,,-60.51,6396
575744,15180,17984,-8.322514072060585,60.58,0.0001,37,9.784398093819618,0.16712486930191517,0.08,0.23898680158890784,-60.5,6400
576000,15184,,,60.77,,37,,,0.08,,-60.69,6404
576096,15186,,,61.07,,37,,,0.07,,-61.0,6408
576288,15189,,,61.12,,37,,,0.07,,-61.05,6412
576544,15193,,,61.0,,37,,,0.07,,-60.93,6416
576640,15194,,,60.75,,37,,,0.07,,-60.68,6420
576960,15199,,,59.75,,37,,,0.09,,-59.66,6424
577184,15203,,,59.98,,37,,,0.09,,-59.89,6428
577632,15233,18048,-8.322520762681961,60.38,0.0001,37,9.799566268920898,0.1660810112953186,0.08,0.22453890717588365,-60.3,6432
577792,15236,,,60.15,,37,,,0.08,,-60.07,6436
577984,15239,,,60.54,,37,,,0.07,,-60.47,6440
578208,15242,,,61.11,,37,,,0.06,,-61.05,6444
578432,15246,,,60.98,,37,,,0.06,,-60.92,6448
578624,15248,,,60.56,,37,,,0.07,,-60.49,6452
578880,15252,,,59.89,,37,,,0.08,,-59.81,6456
579072,15255,,,59.69,,37,,,0.08,,-59.61,6460
579424,15261,,,59.66,,37,,,0.08,,-59.58,6464
579552,15263,,,58.81,,37,,,0.1,,-58.71,6468
579840,15291,18112,-8.32577009499073,58.79,0.0001,37,9.813998490571976,0.16504497826099396,0.1,0.23889151099137962,-58.69,6472
580064,15295,,,59.29,,37,,,0.09,,-59.2,6476
580256,15298,,,58.35,,37,,,0.1,,-58.25,6480
580448,15301,,,58.95,,37,,,0.09,,-58.86,6484
580704,15305,,,58.66,,37,,,0.1,,-58.56,6488
580960,15308,,,58.86,,37,,,0.1,,-58.76,6492
581216,15312,,,58.49,,37,,,0.1,,-58.39,6496
581600,15318,,,58.36,,37,,,0.1,,-58.26,6500
581696,15343,18176,-8.333655312657356,57.85,0.0001,37,9.81836673617363,0.1640172426123172,0.11,0.21655899088364094,-57.74,6504
581984,15347,,,57.93,,37,,,0.11,,-57.82,6508
582272,15352,,,58.48,,37,,,0.1,,-58.38,6512
582368,15353,,,58.35,,37,,,0.1,,-58.25,6516
582592,15357,,,58.48,,37,,,0.1,,-58.38,6520
582816,15360,,,59.43,,37,,,0.08,,-59.35,6524
583072,15364,,,59.08,,37,,,0.08,,-59.0,6528
583392,15369,,,58.93,,37,,,0.08,,-58.85,6532
583712,15398,18240,-8.362545311450958,58.71,0.0001,37,9.831715390086174,0.16299648047424853,0.09,0.22591945435851812,-58.62,6536
583776,15399,,,58.63,,37,,,0.09,,-58.54,6540
584032,15403,,,58.54,,37,,,0.09,,-58.45,6544
584160,15405,,,58.36,,37,,,0.09,,-58.27,6548
584416,15409,,,58.46,,37,,,0.09,,-58.37,6552
584672,15413,,,58.12,,37,,,0.1,,-58.02,6556
584800,15415,,,58.11,,37,,,0.1,,-58.01,6560
585152,15420,,,57.74,,37,,,0.11,,-57.63,6564
585472,15425,,,58.57,,37,,,0.09,,-58.48,6568
585664,15428,,,58.43,,37,,,0.09,,-58.34,6572
585952,15456,18304,-8.38840140402317,57.95,0.0001,37,9.825180307030678,0.1619797837920487,0.1,0.30697124800644815,-57.85,6576
586272,15460,,,58.64,,37,,,0.1,,-58.54,6580
586528,15464,,,58.3,,37,,,0.1,,-58.2,6584
586720,15467,,,58.86,,37,,,0.09,,-58.77,6588
586816,15469,,,58.94,,37,,,0.09,,-58.85,6592
587040,15472,,,58.52,,37,,,0.1,,-58.42,6596
587232,15475,,,58.78,,37,,,0.1,,-58.68,6600
587648,15481,,,59.21,,37,,,0.09,,-59.12,6604
587744,15483,,,59.23,,37,,,0.09,,-59.14,6608
588128,15513,18368,-8.393201559782028,58.65,0.0001,37,9.833645284175873,0.16096925549209118,0.1,0.2672173297032714,-58.55,6612
588480,15518,,,58.15,,37,,,0.11,,-58.04,6616
588544,15519,,,58.35,,37,,,0.11,,-58.24,6620
588800,15523,,,58.23,,37,,,0.11,,-58.12,6624
588864,15524,,,58.83,,37,,,0.1,,-58.73,6628
589088,15528,,,58.59,,37,,,0.11,,-58.48,6632
589472,15533,,,58.82,,37,,,0.1,,-58.72,6636
589760,15538,,,58.77,,37,,,0.1,,-58.67,6640
590048,15566,18432,-8.436520755290985,58.52,0.0001,37,9.849564224481583,0.1599652343429625,0.11,0.23680611373856664,-58.41,6644
590304,15569,,,58.81,,37,,,0.11,,-58.7,6648
590368,15571,,,58.32,,37,,,0.12,,-58.2,6652
590528,15573,,,58.27,,37,,,0.12,,-58.15,6656
590656,15575,,,58.45,,37,,,0.11,,-58.34,6660
590720,15576,,,58.75,,37,,,0.1,,-58.65,6664
590880,15579,,,58.24,,37,,,0.11,,-58.13,6668
591168,15584,,,58.09,,37,,,0.12,,-57.97,6672
591552,15589,,,56.91,,37,,,0.15,,-56.76,6676
591776,15593,,,56.4,,37,,,0.16,,-56.24,6680
591968,15619,18496,-8.444145560264587,56.45,0.0001,37,9.874424919486046,0.15896565141156316,0.15,0.2722514853812754,-56.3,6684
592384,15625,,,55.97,,37,,,0.15,,-55.82,6688
592480,15627,,,55.76,,37,,,0.15,,-55.61,6692
592576,15628,,,56.06,,37,,,0.14,,-55.92,6696
592800,15632,,,55.99,,37,,,0.14,,-55.85,6700
593152,15637,,,55.95,,37,,,0.14,,-55.81,6704
593504,15642,,,56.25,,37,,,0.13,,-56.12,6708
593632,15644,,,56.2,,37,,,0.13,,-56.07,6712
593984,15673,18560,-8.487379133701324,56.59,0.0001,37,9.89786683022976,0.15797195839695632,0.12,0.2503276190254837,-56.47,6716
594272,15678,,,56.31,,37,,,0.12,,-56.19,6720
594432,15680,,,56.35,,37,,,0.12,,-56.23,6724
594624,15683,,,56.26,,37,,,0.12,,-56.14,6728
594720,15685,,,56.63,,37,,,0.11,,-56.52,6732
595040,15690,,,56.33,,37,,,0.12,,-56.21,6736
595328,15694,,,56.38,,37,,,0.12,,-56.26,6740
595616,15699,,,56.72,,37,,,0.11,,-56.61,6744
595744,15701,,,56.24,,37,,,0.12,,-56.12,6748
596192,15731,18624,-8.499014541506767,57.13,0.0001,37,9.895290240645409,0.15698355552740395,0.1,0.23450711439363658,-57.03,6752
596320,15733,,,57.16,,37,,,0.1,,-57.06,6756
596448,15735,,,57.3,,37,,,0.1,,-57.2,6760
596704,15739,,,57.48,,37,,,0.1,,-57.38,6764
596928,15743,,,57.84,,37,,,0.09,,-57.75,6768
597152,15746,,,57.67,,37,,,0.09,,-57.58,6772
597472,15751,,,58.77,,37,,,0.06,,-58.71,6776
597664,15754,,,59.49,,37,,,0.04,,-59.45,6780
598272,15786,18688,-8.516260668635368,59.54,0.0001,37,9.926628649234772,0.15600122441537678,0.04,0.24999824294354767,-59.5,6784
598432,15789,,,59.89,,37,,,0.04,,-59.85,6788
598496,15790,,,60.11,,37,,,0.04,,-60.07,6792
598688,15793,,,59.93,,37,,,0.05,,-59.88,6796
598912,15797,,,59.97,,37,,,0.05,,-59.92,6800
599104,15800,,,60.11,,37,,,0.05,,-60.06,6804
599264,15802,,,60.19,,37,,,0.05,,-60.14,6808
599712,15809,,,59.74,,37,,,0.06,,-59.68,6812
600032,15814,,,59.96,,37,,,0.06,,-59.9,6816
600416,15843,18752,-8.533867478370667,60.08,0.0001,37,9.94405421614647,0.15502522070892155,0.06,0.24863726855255663,-60.02,6820
600576,15846,,,60.03,,37,,,0.06,,-59.97,6824
600704,15848,,,60.23,,37,,,0.06,,-60.17,6828
600864,15850,,,60.36,,37,,,0.06,,-60.3,6832
600960,15852,,,60.67,,37,,,0.05,,-60.62,6836
601312,15857,,,60.33,,37,,,0.06,,-60.27,6840
601600,15862,,,60.36,,37,,,0.06,,-60.3,6844
601856,15866,,,60.27,,37,,,0.06,,-60.21,6848
602144,15894,18816,-8.576061770319939,60.25,0.0001,37,9.95656131207943,0.1540546896867454,0.06,0.2485149494605139,-60.19,6852
602464,15899,,,60.6,,37,,,0.05,,-60.55,6856
602624,15901,,,60.52,,37,,,0.05,,-60.47,6860
602784,15904,,,60.6,,37,,,0.05,,-60.55,6864
602944,15906,,,60.79,,37,,,0.05,,-60.74,6868
603200,15910,,,61.1,,37,,,0.04,,-61.06,6872
603424,15914,,,60.25,,37,,,0.06,,-60.19,6876
603584,15916,,,60.19,,37,,,0.06,,-60.13,6880
603936,15921,,,60.2,,37,,,0.06,,-60.14,6884
604224,15949,18880,-8.588391363620758,60.03,0.0001,37,9.94974122941494,0.15308824414387345,0.06,0.2397733456455171,-59.97,6888
604480,15953,,,59.81,,37,,,0.06,,-59.75,6892
