time/time_elapsed,time/fps,train/ent_coef,train/ent_coef_loss,time/total_timesteps,rollout/ep_len_mean,train/n_updates,rollout/success_rate,train/actor_loss,rollout/ep_rew_mean,train/critic_loss,time/episodes,train/learning_rate
52056,9,,,468608,70.19,,0.55,,-69.64,,5068,
52062,9,,,468992,69.91,,0.55,,-69.36,,5072,
52218,8,0.23295060265809298,-6.763904891908169,469152,70.95,14656,0.54,7.699576877057552,-70.41,0.28746861475519836,5076,0.0001
52221,8,,,469312,71.69,,0.52,,-71.17,,5080,
52226,8,,,469568,71.26,,0.53,,-70.73,,5084,
52230,8,,,469824,72.12,,0.52,,-71.6,,5088,
52236,9,,,470144,71.34,,0.55,,-70.79,,5092,
52238,9,,,470272,70.58,,0.56,,-70.02,,5096,
52246,9,,,470720,70.62,,0.54,,-70.08,,5100,
52251,9,,,470912,70.57,,0.54,,-70.03,,5104,
52407,8,0.2315078789833933,-6.758141070604324,471136,70.96,14720,0.52,7.696235187351704,-70.44,0.3017337089404464,5108,0.0001
52411,8,,,471328,69.5,,0.53,,-68.97,,5112,
52420,8,,,471744,69.7,,0.53,,-69.17,,5116,
52421,9,,,471808,70.05,,0.52,,-69.53,,5120,
52428,9,,,472224,70.36,,0.51,,-69.85,,5124,
52430,9,,,472320,69.25,,0.54,,-68.71,,5128,
52433,9,,,472480,68.04,,0.55,,-67.49,,5132,
52435,9,,,472608,67.05,,0.57,,-66.48,,5136,
52441,9,,,472928,66.05,,0.58,,-65.47,,5140,
52600,8,0.23007621569558978,-6.792944222688675,473248,64.47,14784,0.6,7.721283406019211,-63.87,0.3186940420418978,5144,0.0001
52606,9,,,473536,63.11,,0.62,,-62.49,,5148,
52611,9,,,473792,61.12,,0.64,,-60.48,,5152,
52612,9,,,473888,59.81,,0.66,,-59.15,,5156,
52615,9,,,474048,59.23,,0.67,,-58.56,,5160,
52620,9,,,474176,60.42,,0.66,,-59.76,,5164,
52623,9,,,474368,60.75,,0.66,,-60.09,,5168,
52628,9,,,474656,61.53,,0.66,,-60.87,,5172,
52634,9,,,474976,59.92,,0.68,,-59.24,,5176,
52799,9,0.22865001973696053,-6.8033347353339195,475232,59.0,14848,0.69,7.75698646903038,-58.31,0.31015106989070773,5180,0.0001
52802,9,,,475392,58.66,,0.69,,-57.97,,5184,
52809,9,,,475712,58.38,,0.71,,-57.67,,5188,
52816,9,,,476096,58.16,,0.71,,-57.45,,5192,
52821,9,,,476256,57.11,,0.72,,-56.39,,5196,
52823,9,,,476384,57.65,,0.72,,-56.93,,5200,
52830,9,,,476736,56.62,,0.73,,-55.89,,5204,
52833,9,,,476864,56.23,,0.75,,-55.48,,5208,
52836,9,,,477024,58.32,,0.73,,-57.59,,5212,
53000,9,0.2272369465790689,-6.801905557513237,477280,57.54,14912,0.73,7.783060625195503,-56.81,0.3294208967126906,5216,0.0001
53004,9,,,477440,56.96,,0.74,,-56.22,,5220,
53008,9,,,477632,56.69,,0.73,,-55.96,,5224,
53013,9,,,477920,55.73,,0.74,,-54.99,,5228,
53017,9,,,478112,56.41,,0.73,,-55.68,,5232,
53019,9,,,478208,56.42,,0.72,,-55.7,,5236,
53023,9,,,478304,56.01,,0.73,,-55.28,,5240,
53035,9,,,478976,56.11,,0.73,,-55.38,,5244,
53037,9,,,479072,56.44,,0.73,,-55.71,,5248,
53040,9,,,479232,57.64,,0.72,,-56.92,,5252,
53211,9,0.22583438432775438,-6.798588111996651,479584,58.92,14976,0.71,7.801149979233742,-58.21,0.36834026454016566,5256,0.0001
53215,9,,,479744,58.25,,0.72,,-57.53,,5260,
53220,9,,,480032,55.96,,0.75,,-55.21,,5264,
53225,9,,,480192,55.14,,0.76,,-54.38,,5268,
53228,9,,,480320,54.31,,0.76,,-53.55,,5272,
53233,9,,,480608,55.15,,0.74,,-54.41,,5276,
53236,9,,,480768,54.8,,0.74,,-54.06,,5280,
53237,9,,,480832,55.87,,0.72,,-55.15,,5284,
53241,9,,,480992,54.37,,0.72,,-53.65,,5288,
53245,9,,,481216,54.89,,0.72,,-54.17,,5292,
53401,9,0.22444303357042372,-6.809484787285328,481376,55.92,15040,0.7,7.811848558485508,-55.22,0.34371370333246887,5296,0.0001
53404,9,,,481504,54.48,,0.71,,-53.77,,5300,
53405,9,,,481568,54.77,,0.7,,-54.07,,5304,
53409,9,,,481728,54.31,,0.69,,-53.62,,5308,
53414,9,,,481984,51.88,,0.72,,-51.16,,5312,
53417,9,,,482144,50.74,,0.74,,-50.0,,5316,
53419,9,,,482272,50.91,,0.74,,-50.17,,5320,
53423,9,,,482464,50.42,,0.75,,-49.67,,5324,
53430,9,,,482816,50.32,,0.75,,-49.57,,5328,
53435,9,,,483104,48.44,,0.78,,-47.66,,5332,
53436,9,,,483136,48.69,,0.78,,-47.91,,5336,
53591,9,0.22306114993989468,-6.815869145095348,483392,49.23,15104,0.78,7.783478483557701,-48.45,0.3747417824342847,5340,0.0001
53599,9,,,483712,49.04,,0.78,,-48.26,,5344,
53604,9,,,483968,49.13,,0.78,,-48.35,,5348,
53612,9,,,484384,48.1,,0.79,,-47.31,,5352,
53616,9,,,484576,47.35,,0.79,,-46.56,,5356,
53620,9,,,484768,47.62,,0.78,,-46.84,,5360,
53623,9,,,484928,49.27,,0.76,,-48.51,,5364,
53628,9,,,485152,49.27,,0.76,,-48.51,,5368,
53632,9,,,485344,51.29,,0.73,,-50.56,,5372,
53802,9,0.22169020399451256,-6.811165936291218,485696,51.32,15168,0.74,7.788320749998093,-50.58,0.37479754420928657,5376,0.0001
53806,9,,,485856,51.4,,0.76,,-50.64,,5380,
53813,9,,,486240,52.21,,0.76,,-51.45,,5384,
53816,9,,,486432,52.97,,0.76,,-52.21,,5388,
53820,9,,,486624,52.12,,0.75,,-51.37,,5392,
53829,9,,,487104,51.23,,0.77,,-50.46,,5396,
53831,9,,,487200,51.66,,0.78,,-50.88,,5400,
53991,9,0.2203325587324798,-6.779698446393013,487456,52.53,15232,0.79,7.7684775441884995,-51.74,0.3808206212706864,5404,0.0001
53993,9,,,487520,52.86,,0.8,,-52.06,,5408,
54000,9,,,487808,55.13,,0.77,,-54.36,,5412,
54002,9,,,487872,56.64,,0.76,,-55.88,,5416,
54006,9,,,488128,57.24,,0.75,,-56.49,,5420,
54011,9,,,488352,56.05,,0.76,,-55.29,,5424,
54015,9,,,488576,56.33,,0.75,,-55.58,,5428,
54017,9,,,488704,56.76,,0.75,,-56.01,,5432,
54022,9,,,488992,57.45,,0.74,,-56.71,,5436,
54027,9,,,489280,57.49,,0.72,,-56.77,,5440,
54031,9,,,489440,57.04,,0.72,,-56.32,,5444,
54194,9,0.21898824581876397,-6.790266320109367,489632,58.04,15296,0.7,7.7559420093894005,-57.34,0.36965685384348035,5448,0.0001
54199,9,,,489792,58.36,,0.7,,-57.66,,5452,
54203,9,,,489952,58.08,,0.71,,-57.37,,5456,
54206,9,,,490112,57.96,,0.72,,-57.24,,5460,
54211,9,,,490336,55.22,,0.75,,-54.47,,5464,
54213,9,,,490464,55.29,,0.75,,-54.54,,5468,
54217,9,,,490656,53.6,,0.78,,-52.82,,5472,
54222,9,,,490944,52.94,,0.78,,-52.16,,5476,
54225,9,,,491072,52.47,,0.77,,-51.7,,5480,
54232,9,,,491328,51.41,,0.78,,-50.63,,5484,
54392,9,0.21765440166927874,-6.7604663372039795,491648,51.13,15360,0.78,7.729263871908188,-50.35,0.38889610720798373,5488,0.0001
54397,9,,,491872,51.3,,0.78,,-50.52,,5492,
54400,9,,,491968,52.64,,0.76,,-51.88,,5496,
54406,9,,,492288,52.51,,0.76,,-51.75,,5500,
54408,9,,,492384,51.87,,0.76,,-51.11,,5504,
54410,9,,,492480,52.81,,0.76,,-52.05,,5508,
54413,9,,,492608,51.26,,0.79,,-50.47,,5512,
54420,9,,,492992,50.38,,0.79,,-49.59,,5516,
54421,9,,,493056,50.02,,0.79,,-49.23,,5520,
54429,9,,,493504,50.31,,0.79,,-49.52,,5524,
54591,9,0.2163365080486983,-6.7349023297429085,493792,50.55,15424,0.79,7.691575512290001,-49.76,0.4035397572442889,5528,0.0001
54593,9,,,493888,48.87,,0.8,,-48.07,,5532,
54596,9,,,493984,49.15,,0.8,,-48.35,,5536,
54599,9,,,494144,49.14,,0.81,,-48.33,,5540,
54606,9,,,494400,49.97,,0.8,,-49.17,,5544,
54610,9,,,494592,48.03,,0.82,,-47.21,,5548,
54613,9,,,494784,48.8,,0.8,,-48.0,,5552,
54618,9,,,495040,47.98,,0.81,,-47.17,,5556,
54621,9,,,495168,48.54,,0.79,,-47.75,,5560,
54626,9,,,495424,48.23,,0.79,,-47.44,,5564,
54789,9,0.2150266757234931,-6.746838614344597,495648,48.41,15488,0.78,7.620241165161133,-47.63,0.3702052850276232,5568,0.0001
54791,9,,,495712,49.27,,0.76,,-48.51,,5572,
54793,9,,,495808,49.83,,0.76,,-49.07,,5576,
54797,9,,,495968,51.05,,0.75,,-50.3,,5580,
54803,9,,,496224,50.89,,0.75,,-50.14,,5584,
54808,9,,,496480,50.46,,0.75,,-49.71,,5588,
54813,9,,,496704,48.27,,0.78,,-47.49,,5592,
54816,9,,,496864,48.47,,0.78,,-47.69,,5596,
54821,9,,,497120,49.62,,0.77,,-48.85,,5600,
54825,9,,,497344,50.69,,0.75,,-49.94,,5604,
54829,9,,,497536,49.14,,0.76,,-48.38,,5608,
54990,9,0.2137281340546906,-6.725286170840263,497696,48.93,15552,0.76,7.611172176897526,-48.17,0.350740407127887,5612,0.0001
54993,9,,,497824,48.88,,0.77,,-48.11,,5616,
54998,9,,,498080,48.63,,0.78,,-47.85,,5620,
55002,9,,,498240,48.07,,0.78,,-47.29,,5624,
55009,9,,,498528,47.63,,0.78,,-46.85,,5628,
55011,9,,,498656,47.65,,0.78,,-46.87,,5632,
55017,9,,,498944,47.99,,0.76,,-47.23,,5636,
55023,9,,,499232,48.46,,0.75,,-47.71,,5640,
55025,9,,,499328,47.63,,0.76,,-46.87,,5644,
55027,9,,,499424,49.19,,0.74,,-48.45,,5648,
55030,9,,,499584,49.32,,0.74,,-48.58,,5652,
55033,9,,,499712,49.12,,0.74,,-48.38,,5656,
55194,9,0.21244324138388038,-6.679777204990387,499904,48.36,15616,0.75,7.568724662065506,-47.61,0.357782160397619,5660,0.0001
55200,9,,,500032,49.5,,0.74,,-48.76,,5664,
55203,9,,,500128,48.69,,0.76,,-47.93,,5668,
55206,9,,,500224,47.12,,0.78,,-46.34,,5672,
55208,9,,,500320,47.43,,0.77,,-46.66,,5676,
55214,9,,,500576,45.68,,0.79,,-44.89,,5680,
55216,9,,,500672,45.69,,0.79,,-44.9,,5684,
55218,9,,,500800,45.85,,0.79,,-45.06,,5688,
55220,9,,,500896,45.7,,0.79,,-44.91,,5692,
55223,9,,,501024,45.72,,0.78,,-44.94,,5696,
55228,9,,,501280,43.11,,0.8,,-42.31,,5700,
55232,9,,,501472,42.82,,0.8,,-42.02,,5704,
55234,9,,,501536,42.19,,0.8,,-41.39,,5708,
55237,9,,,501728,42.3,,0.8,,-41.5,,5712,
55404,9,0.21117285825312138,-6.670962497591972,501952,41.19,15680,0.81,7.510928720235825,-40.38,0.3424650670494884,5716,0.0001
55408,9,,,502080,39.94,,0.82,,-39.12,,5720,
55410,9,,,502208,40.18,,0.82,,-39.36,,5724,
55414,9,,,502368,39.89,,0.83,,-39.06,,5728,
55417,9,,,502560,39.61,,0.83,,-38.78,,5732,
55420,9,,,502688,39.1,,0.85,,-38.25,,5736,
55423,9,,,502848,38.72,,0.86,,-37.86,,5740,
55426,9,,,502976,39.78,,0.85,,-38.93,,5744,
55429,9,,,503104,39.57,,0.85,,-38.72,,5748,
55431,9,,,503232,38.72,,0.85,,-37.87,,5752,
55434,9,,,503360,37.78,,0.87,,-36.91,,5756,
55436,9,,,503456,37.68,,0.87,,-36.81,,5760,
55441,9,,,503648,36.3,,0.88,,-35.42,,5764,
55443,9,,,503776,35.94,,0.88,,-35.06,,5768,
55597,9,0.2099118905607611,-6.651517912745476,503904,36.91,15744,0.88,7.45542224496603,-36.03,0.35398992779664695,5772,0.0001
55599,9,,,504000,36.09,,0.9,,-35.19,,5776,
55601,9,,,504096,36.56,,0.89,,-35.67,,5780,
55609,9,,,504416,36.2,,0.89,,-35.31,,5784,
55609,9,,,504416,36.2,,0.89,,-35.31,,5788,
55611,9,,,504512,35.36,,0.9,,-34.46,,5792,
55613,9,,,504576,34.81,,0.91,,-33.9,,5796,
55616,9,,,504768,34.87,,0.91,,-33.96,,5800,
55620,9,,,504960,34.73,,0.91,,-33.82,,5804,
55621,9,,,504992,34.61,,0.91,,-33.7,,5808,
55624,9,,,505184,35.57,,0.89,,-34.68,,5812,
55627,9,,,505312,35.07,,0.89,,-34.18,,5816,
55629,9,,,505440,36.01,,0.88,,-35.13,,5820,
55631,9,,,505536,35.98,,0.88,,-35.1,,5824,
55634,9,,,505664,36.32,,0.87,,-35.45,,5828,
55636,9,,,505760,36.18,,0.87,,-35.31,,5832,
55791,9,0.20866127940826118,-6.620108239352703,505920,34.89,15808,0.88,7.358508072793484,-34.01,0.33760944101959467,5836,0.0001
55795,9,,,506080,34.28,,0.89,,-33.39,,5840,
55796,9,,,506144,33.09,,0.9,,-32.19,,5844,
55799,9,,,506272,32.07,,0.91,,-31.16,,5848,
55801,9,,,506368,31.5,,0.92,,-30.58,,5852,
55804,9,,,506464,33.08,,0.92,,-32.16,,5856,
55806,9,,,506592,33.6,,0.91,,-32.69,,5860,
55811,9,,,506784,33.5,,0.91,,-32.59,,5864,
55813,9,,,506880,33.32,,0.91,,-32.41,,5868,
55814,9,,,506912,32.86,,0.91,,-31.95,,5872,
55817,9,,,507072,32.16,,0.91,,-31.25,,5876,
55821,9,,,507296,31.44,,0.92,,-30.52,,5880,
55823,9,,,507392,32.06,,0.92,,-31.14,,5884,
55826,9,,,507552,31.34,,0.93,,-30.41,,5888,
55829,9,,,507712,31.7,,0.93,,-30.77,,5892,
55832,9,,,507840,31.29,,0.93,,-30.36,,5896,
55987,9,0.20742339571006596,-6.630261413753033,507968,30.99,15872,0.93,7.282143779098988,-30.06,0.3633587206713855,5900,0.0001
55990,9,,,508096,30.43,,0.94,,-29.49,,5904,
55991,9,,,508160,31.44,,0.93,,-30.51,,5908,
55995,9,,,508352,30.34,,0.95,,-29.39,,5912,
55997,9,,,508480,31.03,,0.94,,-30.09,,5916,
55998,9,,,508512,30.98,,0.94,,-30.04,,5920,
56002,9,,,508736,31.42,,0.93,,-30.49,,5924,
56004,9,,,508800,30.68,,0.94,,-29.74,,5928,
56007,9,,,508960,30.84,,0.94,,-29.9,,5932,
56009,9,,,509088,32.01,,0.94,,-31.07,,5936,
56012,9,,,509152,31.43,,0.94,,-30.49,,5940,
56015,9,,,509312,32.33,,0.93,,-31.4,,5944,
56018,9,,,509472,33.61,,0.92,,-32.69,,5948,
56023,9,,,509760,32.77,,0.91,,-31.86,,5952,
56023,9,,,509760,32.77,,0.91,,-31.86,,5956,
56026,9,,,509888,32.15,,0.92,,-31.23,,5960,
56182,9,0.20618921518325806,-6.62168999761343,510080,32.22,15936,0.92,7.251072898507118,-31.3,0.35189060820266604,5964,0.0001
56185,9,,,510208,32.7,,0.91,,-31.79,,5968,
56189,9,,,510400,32.27,,0.91,,-31.36,,5972,
56191,9,,,510464,32.15,,0.91,,-31.24,,5976,
56193,9,,,510592,31.94,,0.91,,-31.03,,5980,
56198,9,,,510816,31.93,,0.91,,-31.02,,5984,
56202,9,,,511040,32.34,,0.91,,-31.43,,5988,
56207,9,,,511168,31.95,,0.91,,-31.04,,5992,
56209,9,,,511232,32.12,,0.91,,-31.21,,5996,
56213,9,,,511360,34.06,,0.89,,-33.17,,6000,
56214,9,,,511424,34.1,,0.89,,-33.21,,6004,
56219,9,,,511648,33.56,,0.9,,-32.66,,6008,
56222,9,,,511808,34.41,,0.89,,-33.52,,6012,
56223,9,,,511872,33.54,,0.9,,-32.64,,6016,
56226,9,,,512000,35.1,,0.89,,-34.21,,6020,
56380,9,0.2049666503444314,-6.582040719687939,512128,35.13,16000,0.89,7.163197048008442,-34.24,0.3273463868536055,6024,0.0001
56384,9,,,512256,35.18,,0.89,,-34.29,,6028,
56386,9,,,512384,35.84,,0.88,,-34.96,,6032,
56390,9,,,512544,35.38,,0.87,,-34.51,,6036,
56393,9,,,512704,35.38,,0.87,,-34.51,,6040,
56395,9,,,512800,34.59,,0.88,,-33.71,,6044,
56399,9,,,513056,33.71,,0.89,,-32.82,,6048,
56401,9,,,513152,32.3,,0.91,,-31.39,,6052,
56404,9,,,513312,32.22,,0.91,,-31.31,,6056,
56407,9,,,513472,32.78,,0.91,,-31.87,,6060,
56409,9,,,513568,33.01,,0.91,,-32.1,,6064,
56413,9,,,513728,34.1,,0.91,,-33.19,,6068,
56416,9,,,513824,34.96,,0.9,,-34.06,,6072,
56418,9,,,513920,35.06,,0.9,,-34.16,,6076,
56421,9,,,514048,35.2,,0.9,,-34.3,,6080,
56574,9,0.20375396218150854,-6.5957134291529655,514208,35.31,16064,0.9,7.104945465922356,-34.41,0.3384569580666721,6084,0.0001
56577,9,,,514336,35.75,,0.88,,-34.87,,6088,
56578,9,,,514400,37.05,,0.87,,-36.18,,6092,
56581,9,,,514496,36.82,,0.87,,-35.95,,6096,
56585,9,,,514656,36.72,,0.87,,-35.85,,6100,
56588,9,,,514816,35.71,,0.88,,-34.83,,6104,
56590,9,,,514912,35.34,,0.88,,-34.46,,6108,
56592,9,,,514976,33.77,,0.89,,-32.88,,6112,
56595,9,,,515136,34.0,,0.89,,-33.11,,6116,
56598,9,,,515296,32.62,,0.9,,-31.72,,6120,
56601,9,,,515424,31.96,,0.91,,-31.05,,6124,
56603,9,,,515520,31.7,,0.91,,-30.79,,6128,
56605,9,,,515616,31.01,,0.92,,-30.09,,6132,
56608,9,,,515744,31.93,,0.92,,-31.01,,6136,
56610,9,,,515840,31.08,,0.93,,-30.15,,6140,
56612,9,,,515968,32.58,,0.92,,-31.66,,6144,
56613,9,,,516032,32.58,,0.92,,-31.66,,6148,
56768,9,0.20254654460586607,-6.576498471200466,516128,32.95,16128,0.91,6.979745574295521,-32.04,0.3447508024983108,6152,0.0001
56771,9,,,516256,33.03,,0.91,,-32.12,,6156,
56774,9,,,516448,33.06,,0.9,,-32.16,,6160,
56777,9,,,516576,31.06,,0.91,,-30.15,,6164,
56779,9,,,516640,31.41,,0.9,,-30.51,,6168,
56785,9,,,516928,30.85,,0.91,,-29.94,,6172,
56789,9,,,517088,30.73,,0.91,,-29.82,,6176,
56790,9,,,517120,31.28,,0.9,,-30.38,,6180,
56790,9,,,517152,31.28,,0.9,,-30.38,,6184,
56793,9,,,517248,30.86,,0.91,,-29.95,,6188,
56796,9,,,517408,29.71,,0.93,,-28.78,,6192,
56798,9,,,517536,30.12,,0.93,,-29.19,,6196,
56802,9,,,517696,29.14,,0.94,,-28.2,,6200,
56805,9,,,517888,30.61,,0.93,,-29.68,,6204,
56806,9,,,517952,30.66,,0.93,,-29.73,,6208,
56809,9,,,518048,31.59,,0.92,,-30.67,,6212,
56963,9,0.20135236997157335,-6.524642959237099,518176,31.8,16192,0.92,6.912044912576675,-30.88,0.33946426305919886,6216,0.0001
56964,9,,,518208,30.99,,0.93,,-30.06,,6220,
56968,9,,,518368,30.95,,0.93,,-30.02,,6224,
56970,9,,,518464,31.14,,0.93,,-30.21,,6228,
56975,9,,,518720,31.09,,0.93,,-30.16,,6232,
56978,9,,,518848,30.91,,0.92,,-29.99,,6236,
56979,9,,,518912,30.17,,0.92,,-29.25,,6240,
56983,9,,,519104,29.4,,0.93,,-28.47,,6244,
56987,9,,,519296,29.37,,0.93,,-28.44,,6248,
56989,9,,,519392,29.61,,0.93,,-28.68,,6252,
56991,9,,,519456,30.09,,0.92,,-29.17,,6256,
56993,9,,,519552,29.6,,0.93,,-28.67,,6260,
56998,9,,,519840,30.1,,0.93,,-29.17,,6264,
56999,9,,,519904,29.33,,0.94,,-28.39,,6268,
57002,9,,,520032,29.11,,0.94,,-28.17,,6272,
57005,9,,,520192,30.92,,0.93,,-29.99,,6276,
57165,9,0.20016801147721708,-6.525160387158394,520320,30.77,16256,0.93,6.888313241302967,-29.84,0.331049787113443,6280,0.0001
57168,9,,,520416,31.55,,0.92,,-30.63,,6284,
57170,9,,,520512,31.79,,0.92,,-30.87,,6288,
57173,9,,,520704,32.33,,0.91,,-31.42,,6292,
57177,9,,,520864,31.7,,0.91,,-30.79,,6296,
57181,9,,,521088,32.05,,0.91,,-31.14,,6300,
57183,9,,,521152,30.64,,0.92,,-29.72,,6304,
57185,9,,,521280,31.48,,0.91,,-30.57,,6308,
57189,9,,,521408,33.0,,0.89,,-32.11,,6312,
57191,9,,,521504,32.56,,0.9,,-31.66,,6316,
57194,9,,,521632,33.19,,0.89,,-32.3,,6320,
57197,9,,,521792,33.13,,0.89,,-32.24,,6324,
57199,9,,,521920,33.0,,0.89,,-32.11,,6328,
57200,9,,,521952,32.93,,0.89,,-32.04,,6332,
57205,9,,,522208,32.48,,0.9,,-31.58,,6336,
57361,9,0.1989902863278985,-6.512864679098129,522400,32.99,16320,0.9,6.830116584897041,-32.09,0.3437005956657231,6340,0.0001
57362,9,,,522464,33.04,,0.9,,-32.14,,6344,
57364,9,,,522560,33.87,,0.89,,-32.98,,6348,
57369,9,,,522784,34.52,,0.89,,-33.63,,6352,
57370,9,,,522848,34.21,,0.9,,-33.31,,6356,
57372,9,,,522912,33.96,,0.9,,-33.06,,6360,
57375,9,,,523072,35.34,,0.88,,-34.46,,6364,
57380,9,,,523296,35.84,,0.88,,-34.96,,6368,
57381,9,,,523360,36.01,,0.88,,-35.13,,6372,
57383,9,,,523424,34.81,,0.88,,-33.93,,6376,
57385,9,,,523552,34.0,,0.89,,-33.11,,6380,
57390,9,,,523712,33.88,,0.9,,-32.98,,6384,
57391,9,,,523776,34.29,,0.89,,-33.4,,6388,
57394,9,,,523904,33.02,,0.9,,-32.12,,6392,
57396,9,,,524000,33.16,,0.9,,-32.26,,6396,
57400,9,,,524224,32.83,,0.9,,-31.93,,6400,
57400,9,,,524224,32.83,,0.9,,-31.93,,6404,
57558,9,0.19782178686000407,-6.4962997660040855,524544,32.71,16384,0.9,6.762808442115784,-31.81,0.33763097785413265,6408,0.0001
57562,9,,,524704,31.0,,0.92,,-30.08,,6412,
57563,9,,,524768,30.7,,0.92,,-29.78,,6416,
57565,9,,,524864,29.99,,0.93,,-29.06,,6420,
57570,9,,,525088,31.05,,0.92,,-30.13,,6424,
57573,9,,,525280,31.12,,0.92,,-30.2,,6428,
57576,9,,,525408,31.2,,0.92,,-30.28,,6432,
57579,9,,,525536,32.56,,0.9,,-31.66,,6436,
57581,9,,,525632,32.73,,0.9,,-31.83,,6440,
57583,9,,,525728,33.92,,0.89,,-33.03,,6444,
57584,9,,,525792,33.52,,0.9,,-32.62,,6448,
57587,9,,,525920,32.37,,0.9,,-31.47,,6452,
57592,9,,,526112,33.09,,0.89,,-32.2,,6456,
57593,9,,,526144,33.67,,0.88,,-32.79,,6460,
57596,9,,,526272,31.99,,0.9,,-31.09,,6464,
57748,9,0.1966604373883456,-6.490693800151348,526368,31.41,16448,0.9,6.735665045678616,-30.51,0.32753544487059116,6468,0.0001
57751,9,,,526528,32.27,,0.9,,-31.37,,6472,
57751,9,,,526528,32.27,,0.9,,-31.37,,6476,
57755,9,,,526688,32.38,,0.9,,-31.48,,6480,
57756,9,,,526752,32.59,,0.89,,-31.7,,6484,
57761,9,,,526880,32.35,,0.9,,-31.45,,6488,
57762,9,,,526944,32.41,,0.9,,-31.51,,6492,
57763,9,,,527008,32.34,,0.9,,-31.44,,6496,
57765,9,,,527072,32.2,,0.9,,-31.3,,6500,
57768,9,,,527232,32.21,,0.9,,-31.31,,6504,
57772,9,,,527424,31.05,,0.91,,-30.14,,6508,
57774,9,,,527520,31.16,,0.91,,-30.25,,6512,
57775,9,,,527552,30.86,,0.91,,-29.95,,6516,
57778,9,,,527712,30.87,,0.91,,-29.96,,6520,
57780,9,,,527808,29.47,,0.92,,-28.55,,6524,
57782,9,,,527904,29.71,,0.92,,-28.79,,6528,
57784,9,,,527968,29.79,,0.92,,-28.87,,6532,
57786,9,,,528128,28.78,,0.93,,-27.85,,6536,
57789,9,,,528256,28.73,,0.93,,-27.8,,6540,
57790,9,,,528320,27.62,,0.94,,-26.68,,6544,
57950,9,0.19550510309636593,-6.492382317781448,528512,26.36,16512,0.95,6.699945971369743,-25.41,0.33580248383805156,6548,0.0001
57954,9,,,528704,27.13,,0.95,,-26.18,,6552,
57957,9,,,528832,27.58,,0.95,,-26.63,,6556,
57961,9,,,528960,27.23,,0.96,,-26.27,,6560,
57963,9,,,529056,27.36,,0.96,,-26.4,,6564,
57965,9,,,529184,27.84,,0.96,,-26.88,,6568,
57968,9,,,529312,26.91,,0.97,,-25.94,,6572,
57970,9,,,529408,26.35,,0.97,,-25.38,,6576,
57971,9,,,529472,27.04,,0.97,,-26.07,,6580,
57973,9,,,529536,25.59,,0.98,,-24.61,,6584,
57974,9,,,529600,26.32,,0.97,,-25.35,,6588,
57978,9,,,529824,27.08,,0.96,,-26.12,,6592,
57981,9,,,529952,27.39,,0.96,,-26.43,,6596,
57982,9,,,530016,27.51,,0.96,,-26.55,,6600,
57985,9,,,530112,28.4,,0.95,,-27.45,,6604,
57987,9,,,530208,28.47,,0.95,,-27.52,,6608,
57989,9,,,530304,29.15,,0.95,,-28.2,,6612,
57992,9,,,530432,29.05,,0.95,,-28.1,,6616,
58151,9,0.19435167126357555,-6.508676312863827,530560,28.85,16576,0.95,6.711682803928852,-27.9,0.33168470836244524,6620,0.0001
58154,9,,,530688,29.16,,0.95,,-28.21,,6624,
58155,9,,,530720,29.03,,0.95,,-28.08,,6628,
58159,9,,,530944,28.13,,0.96,,-27.17,,6632,
58162,9,,,531008,27.94,,0.96,,-26.98,,6636,
58165,9,,,531168,28.47,,0.95,,-27.52,,6640,
58167,9,,,531264,28.53,,0.95,,-27.58,,6644,
58169,9,,,531392,28.53,,0.95,,-27.58,,6648,
58173,9,,,531584,28.45,,0.95,,-27.5,,6652,
58176,9,,,531712,29.3,,0.94,,-28.36,,6656,
58178,9,,,531776,29.05,,0.94,,-28.11,,6660,
58181,9,,,531936,29.26,,0.94,,-28.32,,6664,
58183,9,,,532032,28.97,,0.94,,-28.03,,6668,
58187,9,,,532224,28.65,,0.94,,-27.71,,6672,
58189,9,,,532320,28.92,,0.94,,-27.98,,6676,
58192,9,,,532448,28.74,,0.94,,-27.8,,6680,
58193,9,,,532480,28.85,,0.94,,-27.91,,6684,
58346,9,0.1932032983750105,-6.526323474943638,532544,27.91,16640,0.95,6.632242478430271,-26.96,0.3519263998605311,6688,0.0001
58349,9,,,532672,29.59,,0.94,,-28.65,,6692,
58350,9,,,532736,30.11,,0.93,,-29.18,,6696,
58352,9,,,532800,30.21,,0.93,,-29.28,,6700,
58355,9,,,532992,29.29,,0.94,,-28.35,,6704,
58357,9,,,533088,29.23,,0.94,,-28.29,,6708,
58360,9,,,533184,28.75,,0.94,,-27.81,,6712,
58361,9,,,533248,28.74,,0.94,,-27.8,,6716,
58365,9,,,533376,28.9,,0.94,,-27.96,,6720,
58366,9,,,533440,28.92,,0.94,,-27.98,,6724,
58369,9,,,533568,29.02,,0.94,,-28.08,,6728,
58369,9,,,533600,30.03,,0.93,,-29.1,,6732,
58371,9,,,533664,29.83,,0.93,,-28.9,,6736,
58372,9,,,533728,28.76,,0.94,,-27.82,,6740,
58374,9,,,533824,28.57,,0.94,,-27.63,,6744,
58378,9,,,534016,28.45,,0.94,,-27.51,,6748,
58379,9,,,534080,27.82,,0.94,,-26.88,,6752,
58381,9,,,534144,26.75,,0.95,,-25.8,,6756,
