rollout/success_rate,train/ent_coef_loss,train/critic_loss,train/actor_loss,train/n_updates,time/time_elapsed,train/learning_rate,rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,train/ent_coef,rollout/ep_len_mean
0.51,,,,,13511,,-74.18,3196,301696,22,,74.69
0.52,,,,,13515,,-73.68,3200,301856,22,,74.2
0.54,,,,,13533,,-72.56,3204,302656,22,,73.1
0.54,,,,,13538,,-72.37,3208,302880,22,,72.91
0.55,,,,,13541,,-71.7,3212,302976,22,,72.25
0.54,-4.629813566803932,0.061538787093013525,2.827726110816002,9472,13597,0.0001,-72.03,3216,303424,22,0.38971339957788587,72.57
0.53,,,,,13605,,-72.83,3220,303776,22,,73.36
0.52,,,,,13610,,-73.01,3224,303968,22,,73.53
0.51,,,,,13618,,-73.55,3228,304320,22,,74.06
0.51,,,,,13626,,-73.36,3232,304640,22,,73.87
0.51,,,,,13634,,-73.2,3236,304992,22,,73.71
0.51,-4.651323460042477,0.06418857420794666,2.908082377165556,9536,13688,0.0001,-73.1,3240,305344,22,0.38725552521646023,73.61
0.51,,,,,13695,,-72.89,3244,305664,22,,73.4
0.53,,,,,13700,,-71.93,3248,305824,22,,72.46
0.52,,,,,13705,,-72.46,3252,306016,22,,72.98
0.51,,,,,13709,,-72.43,3256,306176,22,,72.94
0.54,,,,,13712,,-71.07,3260,306272,22,,71.61
0.55,,,,,13718,,-70.07,3264,306528,22,,70.62
0.54,,,,,13731,,-70.58,3268,307072,22,,71.12
0.54,-4.6761911660432816,0.06429856637259945,2.9941565319895744,9600,13782,0.0001,-70.67,3272,307296,22,0.3848156053572893,71.21
0.54,,,,,13788,,-70.74,3276,307584,22,,71.28
0.53,,,,,13798,,-71.51,3280,308000,22,,72.04
0.52,,,,,13805,,-71.7,3284,308256,22,,72.22
0.54,,,,,13814,,-71.12,3288,308640,22,,71.66
0.52,,,,,13821,,-72.42,3292,308960,22,,72.94
0.49,,,,,13825,,-73.67,3296,309120,22,,74.16
0.5,-4.703686393797398,0.06428565923124552,3.077348742634058,9664,13876,0.0001,-73.22,3300,309344,22,0.3823919170536101,73.72
0.5,,,,,13881,,-73.83,3304,309536,22,,74.33
0.51,,,,,13886,,-73.31,3308,309696,22,,73.82
0.51,,,,,13895,,-73.51,3312,310048,22,,74.02
0.55,,,,,13904,,-71.54,3316,310464,22,,72.09
0.55,,,,,13916,,-71.2,3320,310976,22,,71.75
0.57,,,,,13922,,-70.37,3324,311232,22,,70.94
0.57,-4.719837784767151,0.069302887248341,3.145943097770214,9728,13973,0.0001,-70.2,3328,311456,22,0.37998499535024166,70.77
0.58,,,,,13986,,-69.81,3332,312064,22,,70.39
0.57,,,,,13991,,-70.45,3336,312224,22,,71.02
0.56,,,,,13996,,-70.99,3340,312384,22,,71.55
0.54,,,,,14003,,-72.22,3344,312672,22,,72.76
0.53,,,,,14007,,-73.33,3348,312864,22,,73.86
0.55,,,,,14011,,-72.37,3352,313024,22,,72.92
0.57,-4.737094953656197,0.06977042270591483,3.2108193933963776,9792,14069,0.0001,-71.21,3356,313600,22,0.3775982931256294,71.78
0.55,,,,,14075,,-72.46,3360,313792,22,,73.01
0.56,,,,,14084,,-72.19,3364,314176,22,,72.75
0.57,,,,,14091,,-71.62,3368,314432,22,,72.19
0.55,,,,,14096,,-72.76,3372,314688,22,,73.31
0.55,,,,,14106,,-73.21,3376,315104,22,,73.76
0.57,,,,,14111,,-72.64,3380,315264,22,,73.21
0.57,-4.759622730314732,0.07444380974629894,3.274243764579296,9856,14163,0.0001,-72.74,3384,315584,22,0.375229072291404,73.31
0.55,,,,,14166,,-73.55,3388,315680,22,,74.1
0.55,,,,,14173,,-73.57,3392,315968,22,,74.12
0.56,,,,,14176,,-72.94,3396,316064,22,,73.5
0.57,,,,,14180,,-72.2,3400,316224,22,,72.77
0.58,,,,,14189,,-71.04,3404,316608,22,,71.62
0.6,,,,,14197,,-70.28,3408,316928,22,,70.88
0.61,,,,,14208,,-69.97,3412,317408,22,,70.58
0.6,-4.785003110766411,0.07519477233290672,3.3374097049236298,9920,14261,0.0001,-70.38,3416,317728,22,0.3728767246939242,70.98
0.61,,,,,14268,,-70.22,3420,318016,22,,70.83
0.6,,,,,14276,,-71.04,3424,318368,22,,71.64
0.6,,,,,14279,,-70.95,3428,318464,22,,71.55
0.61,,,,,14288,,-70.55,3432,318816,22,,71.16
0.62,,,,,14294,,-70.09,3436,319072,22,,70.71
0.63,,,,,14298,,-69.91,3440,319232,22,,70.54
0.65,-4.810285657644272,0.07768732984550297,3.4141980595886707,9984,14351,0.0001,-68.68,3444,319552,22,0.37053899094462395,69.33
0.65,,,,,14361,,-68.61,3448,319968,22,,69.26
0.64,,,,,14366,,-69.25,3452,320192,22,,69.89
0.66,,,,,14370,,-67.94,3456,320320,22,,68.6
0.65,,,,,14383,,-68.1,3460,320896,22,,68.75
0.64,,,,,14392,,-68.96,3464,321280,22,,69.6
0.65,,,,,14396,,-69.25,3468,321472,22,,69.9
0.65,-4.824610434472561,0.07749975717160851,3.4686491452157497,10048,14446,0.0001,-69.69,3472,321664,22,0.36821747198700905,70.34
0.63,,,,,14461,,-70.23,3476,322304,22,,70.86
0.62,,,,,14465,,-70.04,3480,322464,22,,70.66
0.63,,,,,14471,,-69.34,3484,322720,22,,69.97
0.63,,,,,14473,,-69.7,3488,322784,22,,70.33
0.62,,,,,14483,,-70.14,3492,323200,22,,70.76
0.59,,,,,14491,,-71.94,3496,323520,22,,72.53
0.59,-4.847243532538414,0.08235714887268841,3.5204608254134655,10112,14539,0.0001,-71.96,3500,323648,22,0.36591377202421427,72.55
0.59,,,,,14551,,-72.32,3504,324160,22,,72.91
0.59,,,,,14556,,-72.42,3508,324320,22,,73.01
0.58,,,,,14563,,-72.41,3512,324608,22,,72.99
0.57,,,,,14572,,-72.86,3516,325024,22,,73.43
0.59,,,,,14580,,-71.17,3520,325376,22,,71.76
0.59,,,,,14587,,-70.73,3524,325632,22,,71.32
0.57,-4.865652114152908,0.07944246660917997,3.589629154652357,10176,14634,0.0001,-71.69,3528,325696,22,0.3636262989602983,72.26
0.57,,,,,14639,,-71.32,3532,325856,22,,71.89
0.55,,,,,14650,,-72.29,3536,326368,22,,72.84
0.53,,,,,14658,,-72.91,3540,326720,22,,73.44
0.54,,,,,14669,,-72.73,3544,327168,22,,73.27
0.55,,,,,14675,,-71.71,3548,327392,22,,72.26
0.53,-4.8875841945409775,0.08391074487008154,3.6517931260168552,10240,14729,0.0001,-72.76,3552,327744,22,0.36135491263121367,73.29
0.52,,,,,14733,,-73.86,3556,327904,22,,74.38
0.53,,,,,14740,,-73.48,3560,328192,22,,74.01
0.54,,,,,14745,,-73.01,3564,328416,22,,73.55
0.53,,,,,14751,,-73.09,3568,328672,22,,73.62
0.52,,,,,14756,,-73.12,3572,328832,22,,73.64
0.52,,,,,14760,,-73.56,3576,328960,22,,74.08
0.54,,,,,14769,,-72.28,3580,329344,22,,72.82
0.55,-4.915987439453602,0.08196765254251659,3.720922790467739,10304,14828,0.0001,-71.99,3584,329920,22,0.3590975049883127,72.54
0.58,,,,,14831,,-69.54,3588,330080,22,,70.12
0.58,,,,,14834,,-69.51,3592,330176,22,,70.09
0.58,,,,,14843,,-69.27,3596,330592,22,,69.85
0.58,,,,,14854,,-69.08,3600,331072,22,,69.66
0.56,,,,,14860,,-69.75,3604,331264,22,,70.31
0.55,,,,,14867,,-69.91,3608,331520,22,,70.46
0.55,,,,,14872,,-70.41,3612,331744,22,,70.96
0.55,-4.944035694003105,0.08650537778157741,3.792852558195591,10368,14921,0.0001,-70.52,3616,331872,22,0.35685236332938075,71.07
0.52,,,,,14927,,-72.31,3620,332160,22,,72.83
0.53,,,,,14931,,-71.88,3624,332320,22,,72.41
0.55,,,,,14943,,-70.51,3628,332800,22,,71.06
0.55,,,,,14952,,-70.51,3632,333216,22,,71.06
0.58,,,,,14956,,-68.89,3636,333344,22,,69.47
0.61,,,,,14958,,-67.09,3640,333408,22,,67.7
0.6,,,,,14965,,-67.91,3644,333696,22,,68.51
0.57,-4.95561533421278,0.08754109696019441,3.8484276719391346,10432,15025,0.0001,-69.59,3648,334400,22,0.3546204576268792,70.16
0.6,,,,,15032,,-67.57,3652,334656,22,,68.17
0.59,,,,,15036,,-67.72,3656,334816,22,,68.31
0.59,,,,,15043,,-67.38,3660,335072,22,,67.97
0.59,,,,,15048,,-67.98,3664,335296,22,,68.57
0.6,,,,,15052,,-66.74,3668,335456,22,,67.34
0.59,,,,,15058,,-67.67,3672,335680,22,,68.26
0.62,,,,,15062,,-65.27,3676,335840,22,,65.89
0.6,-4.969905324280262,0.09105643187649548,3.8944338224828243,10496,15113,0.0001,-66.42,3680,336032,22,0.35240872763097286,67.02
0.59,,,,,15121,,-66.41,3684,336384,22,,67.0
0.58,,,,,15125,,-66.93,3688,336544,22,,67.51
0.58,,,,,15127,,-66.93,3692,336608,22,,67.51
0.61,,,,,15131,,-65.14,3696,336768,22,,65.75
0.63,,,,,15142,,-63.9,3700,337216,22,,64.53
0.65,,,,,15147,,-62.97,3704,337408,22,,63.62
0.65,,,,,15151,,-62.87,3708,337536,22,,63.52
0.66,,,,,15156,,-61.51,3712,337696,22,,62.17
0.66,-4.991764008998871,0.09396692679729313,3.942903809249401,10560,15211,0.0001,-61.12,3716,338112,22,0.3502141870558262,61.78
0.67,,,,,15215,,-60.33,3720,338272,22,,61.0
0.68,,,,,15219,,-59.37,3724,338432,22,,60.05
0.69,,,,,15225,,-58.15,3728,338656,22,,58.84
0.69,,,,,15232,,-59.03,3732,338944,22,,59.72
0.69,,,,,15240,,-58.62,3736,339296,22,,59.31
0.69,,,,,15246,,-58.69,3740,339552,22,,59.38
0.68,,,,,15248,,-58.64,3744,339616,22,,59.32
0.69,,,,,15254,,-57.9,3748,339840,22,,58.59
0.68,-5.010880999267101,0.09549015876837075,3.986728221178055,10624,15306,0.0001,-58.52,3752,340128,22,0.34803237160667777,59.2
0.7,,,,,15311,,-57.0,3756,340320,22,,57.7
0.7,,,,,15320,,-56.94,3760,340704,22,,57.64
0.71,,,,,15324,,-56.33,3764,340832,22,,57.04
0.72,,,,,15330,,-55.78,3768,341088,22,,56.5
0.73,,,,,15335,,-54.74,3772,341312,22,,55.47
0.71,,,,,15340,,-56.06,3776,341472,22,,56.77
0.72,,,,,15350,,-55.66,3780,341920,22,,56.38
0.72,-5.021424315869808,0.09565037849824876,4.024417899549007,10688,15400,0.0001,-56.62,3784,342080,22,0.3458670601248741,57.34
0.72,,,,,15407,,-56.98,3788,342368,22,,57.7
0.74,,,,,15414,,-55.71,3792,342656,22,,56.45
0.73,,,,,15419,,-56.41,3796,342880,22,,57.14
0.72,,,,,15427,,-57.02,3800,343200,22,,57.74
0.69,,,,,15435,,-58.54,3804,343520,22,,59.23
0.69,,,,,15439,,-58.47,3808,343648,22,,59.16
0.68,,,,,15447,,-59.57,3812,344000,22,,60.25
0.68,-5.037796646356583,0.09469947428442538,4.062354613095522,10752,15495,0.0001,-59.61,3816,344096,22,0.34371746936812997,60.29
0.69,,,,,15496,,-59.54,3820,344128,22,,60.23
0.69,,,,,15500,,-59.8,3824,344256,22,,60.49
0.68,,,,,15505,,-60.57,3828,344416,22,,61.25
0.67,,,,,15513,,-60.38,3832,344800,22,,61.05
0.68,,,,,15519,,-59.61,3836,345056,22,,60.29
0.68,,,,,15526,,-59.36,3840,345312,22,,60.04
0.7,,,,,15528,,-58.03,3844,345376,22,,58.73
0.71,,,,,15530,,-57.77,3848,345440,22,,58.48
0.72,,,,,15537,,-57.26,3852,345728,22,,57.98
0.71,-5.053345747292042,0.09755891293752939,4.106047265231609,10816,15593,0.0001,-57.92,3856,346144,22,0.3415845688432455,58.63
0.72,,,,,15595,,-57.31,3860,346240,22,,58.03
0.73,,,,,15603,,-56.12,3864,346592,22,,56.85
0.72,,,,,15613,,-56.98,3868,347040,22,,57.7
0.72,,,,,15619,,-57.17,3872,347264,22,,57.89
0.71,,,,,15623,,-57.85,3876,347424,22,,58.56
0.72,,,,,15630,,-56.85,3880,347648,22,,57.57
0.71,-5.0731141269207,0.09805601346306503,4.148229598999023,10880,15688,0.0001,-56.74,3884,348256,22,0.3394649541005492,57.45
0.7,,,,,15693,,-57.14,3888,348480,22,,57.84
0.67,,,,,15696,,-58.99,3892,348576,22,,59.66
0.67,,,,,15699,,-59.56,3896,348672,22,,60.23
0.67,,,,,15701,,-59.65,3900,348768,22,,60.32
0.69,,,,,15712,,-58.87,3904,349216,22,,59.56
0.69,,,,,15715,,-58.97,3908,349344,22,,59.66
0.7,,,,,15720,,-57.76,3912,349536,22,,58.46
0.71,,,,,15731,,-57.39,3916,349984,22,,58.1
0.71,,,,,15735,,-57.06,3920,350144,22,,57.77
0.71,,,,,15736,,-57.23,3924,350176,22,,57.94
0.72,-5.090164579451084,0.10313920513726771,4.186676487326622,10944,15792,0.0001,-56.76,3928,350624,22,0.3373618433251977,57.48
0.72,,,,,15795,,-56.92,3932,350752,22,,57.64
0.71,,,,,15801,,-57.46,3936,350976,22,,58.17
0.71,,,,,15812,,-57.55,3940,351456,22,,58.26
0.71,,,,,15816,,-57.81,3944,351616,22,,58.52
0.69,,,,,15820,,-58.78,3948,351744,22,,59.47
0.66,,,,,15826,,-60.56,3952,351968,22,,61.22
0.67,,,,,15829,,-60.62,3956,352128,22,,61.29
0.68,-5.114231571555138,0.10282192856539041,4.231144525110722,11008,15880,0.0001,-60.26,3960,352320,22,0.3352698655799031,60.94
0.67,,,,,15886,,-60.71,3964,352576,22,,61.38
0.68,,,,,15889,,-59.65,3968,352672,22,,60.33
0.68,,,,,15892,,-59.84,3972,352800,22,,60.52
0.71,,,,,15899,,-57.87,3976,353056,22,,58.58
0.71,,,,,15900,,-57.71,3980,353088,22,,58.42
0.72,,,,,15903,,-57.28,3984,353184,22,,58.0
0.74,,,,,15911,,-55.68,3988,353536,22,,56.42
0.75,,,,,15918,,-55.14,3992,353824,22,,55.89
0.77,,,,,15921,,-53.81,3996,353952,22,,54.58
0.78,,,,,15925,,-52.56,4000,354112,22,,53.34
0.79,,,,,15927,,-51.85,4004,354208,22,,52.64
0.81,-5.124150864779949,0.10403853992465883,4.268671244382858,11072,15980,0.0001,-50.89,4008,354528,22,0.3331911824643612,51.7
0.81,,,,,15985,,-51.16,4012,354720,22,,51.97
0.81,,,,,15995,,-50.87,4016,355136,22,,51.68
0.81,,,,,15996,,-51.44,4020,355168,22,,52.25
0.81,,,,,16002,,-50.92,4024,355392,22,,51.73
0.81,,,,,16010,,-51.07,4028,355744,22,,51.88
0.81,,,,,16014,,-50.98,4032,355904,22,,51.79
0.82,,,,,16017,,-50.63,4036,356000,22,,51.45
0.83,,,,,16024,,-49.86,4040,356256,22,,50.69
0.83,-5.134984292089939,0.10656967700924724,4.290800683200359,11136,16077,0.0001,-49.63,4044,356576,22,0.33113039936870337,50.46
0.85,,,,,16082,,-48.46,4048,356736,22,,49.31
0.86,,,,,16084,,-48.04,4052,356800,22,,48.9
0.87,,,,,16091,,-46.8,4056,357088,22,,47.67
0.85,,,,,16094,,-47.71,4060,357216,22,,48.56
0.85,,,,,16098,,-47.73,4064,357344,22,,48.58
0.85,,,,,16099,,-47.66,4068,357408,22,,48.51
0.84,,,,,16106,,-48.22,4072,357728,22,,49.06
0.84,,,,,16112,,-47.88,4076,357952,22,,48.72
0.84,,,,,16119,,-48.23,4080,358208,22,,49.07
0.84,,,,,16123,,-47.86,4084,358336,22,,48.7
0.83,-5.156288139522076,0.10968981252517551,4.330777443945408,11200,16176,0.0001,-49.34,4088,358656,22,0.3290830599144101,50.17
0.84,,,,,16178,,-48.56,4092,358720,22,,49.4
0.84,,,,,16183,,-48.72,4096,358944,22,,49.56
0.84,,,,,16188,,-49.16,4100,359136,22,,50.0
0.84,,,,,16197,,-48.63,4104,359552,22,,49.47
0.83,,,,,16205,,-48.84,4108,359840,22,,49.67
0.82,,,,,16208,,-49.66,4112,359968,22,,50.48
0.82,,,,,16214,,-49.56,4116,360192,22,,50.38
0.81,-5.179269693791866,0.10805781814269722,4.374813944101334,11264,16267,0.0001,-49.78,4120,360480,22,0.32704723672941327,50.59
0.78,,,,,16270,,-51.95,4124,360608,22,,52.73
0.79,,,,,16277,,-51.32,4128,360896,22,,52.11
0.79,,,,,16284,,-51.54,4132,361216,22,,52.33
0.77,,,,,16288,,-52.9,4136,361408,22,,53.67
0.78,,,,,16293,,-52.66,4140,361600,22,,53.44
0.78,,,,,16299,,-52.52,4144,361824,22,,53.3
0.76,,,,,16303,,-53.69,4148,361984,22,,54.45
0.76,,,,,16309,,-53.47,4152,362208,22,,54.23
0.75,-5.203104488551617,0.11224937159568071,4.42717731744051,11328,16363,0.0001,-53.71,4156,362560,22,0.3250220799818635,54.46
0.76,,,,,16368,,-53.37,4160,362752,22,,54.13
0.76,,,,,16369,,-53.72,4164,362816,22,,54.48
0.76,,,,,16377,,-53.62,4168,363168,22,,54.38
0.76,,,,,16383,,-53.42,4172,363392,22,,54.18
0.75,,,,,16389,,-54.58,4176,363616,22,,55.33
0.74,,,,,16398,,-55.32,4180,364032,22,,56.06
0.74,,,,,16402,,-55.72,4184,364160,22,,56.46
0.75,,,,,16408,,-54.53,4188,364384,22,,55.28
0.73,-5.20957862585783,0.11535622435621917,4.443449474871159,11392,16459,0.0001,-55.91,4192,364608,22,0.3230112101882696,56.64
0.73,,,,,16461,,-55.85,4196,364704,22,,56.58
0.72,,,,,16469,,-56.48,4200,365024,22,,57.2
0.72,,,,,16475,,-56.39,4204,365312,22,,57.11
0.73,,,,,16481,,-55.86,4208,365504,22,,56.59
0.72,,,,,16487,,-56.51,4212,365760,22,,57.23
0.72,,,,,16490,,-56.15,4216,365888,22,,56.87
0.71,,,,,16494,,-56.7,4220,366016,22,,57.41
0.72,,,,,16500,,-55.78,4224,366240,22,,56.5
0.72,,,,,16504,,-55.86,4228,366400,22,,56.58
0.72,-5.239105798304081,0.11219219164922833,4.48646979033947,11456,16556,0.0001,-55.62,4232,366656,22,0.32101384084671736,56.34
0.73,,,,,16559,,-54.89,4236,366784,22,,55.62
0.73,,,,,16564,,-54.25,4240,366944,22,,54.98
0.72,,,,,16571,,-54.66,4244,367232,22,,55.38
0.74,,,,,16579,,-53.35,4248,367552,22,,54.09
0.75,,,,,16582,,-52.55,4252,367648,22,,53.3
0.74,,,,,16587,,-53.39,4256,367840,22,,54.13
0.75,,,,,16594,,-53.26,4260,368128,22,,54.01
0.75,,,,,16598,,-53.25,4264,368256,22,,54.0
0.76,,,,,16601,,-52.62,4268,368384,22,,53.38
0.77,,,,,16605,,-51.75,4272,368544,22,,52.52
0.79,-5.2471795827150345,0.11437064839992672,4.522498577833176,11520,16655,0.0001,-50.11,4276,368736,22,0.3190254080109298,50.9
0.8,,,,,16658,,-49.13,4280,368832,22,,49.93
0.8,,,,,16661,,-49.51,4284,368960,22,,50.31
0.78,,,,,16666,,-51.03,4288,369120,22,,51.81
0.79,,,,,16671,,-49.41,4292,369312,22,,50.2
0.78,,,,,16675,,-49.98,4296,369504,22,,50.76
0.78,,,,,16683,,-49.52,4300,369824,22,,50.3
0.78,,,,,16689,,-49.7,4304,370080,22,,50.48
0.78,,,,,16692,,-49.14,4308,370176,22,,49.92
0.79,,,,,16698,,-48.26,4312,370400,22,,49.05
0.8,,,,,16703,,-47.66,4316,370624,22,,48.46
0.84,-5.262047328054905,0.11704228341113776,4.5481579303741455,11584,16755,0.0001,-45.89,4320,370912,22,0.317054929677397,46.73
0.85,,,,,16758,,-45.03,4324,371008,22,,45.88
0.86,,,,,16762,,-44.74,4328,371136,22,,45.6
0.86,,,,,16766,,-45.16,4332,371264,22,,46.02
0.86,,,,,16770,,-44.74,4336,371424,22,,45.6
0.84,,,,,16774,,-46.02,4340,371552,22,,46.86
0.84,,,,,16779,,-46.4,4344,371776,22,,47.24
0.84,,,,,16783,,-46.35,4348,371936,22,,47.19
0.85,,,,,16788,,-45.69,4352,372160,22,,46.54
0.86,,,,,16793,,-44.4,4356,372320,22,,45.26
0.86,,,,,16798,,-44.71,4360,372512,22,,45.57
0.85,,,,,16801,,-44.62,4364,372640,22,,45.47
0.85,-5.276882544159889,0.12453348690178245,4.585417181253433,11648,16854,0.0001,-44.92,4368,372960,22,0.31509609892964363,45.77
0.85,,,,,16857,,-44.84,4372,373056,22,,45.69
0.84,,,,,16861,,-45.85,4376,373184,22,,46.69
0.84,,,,,16863,,-46.39,4380,373280,22,,47.23
0.84,,,,,16871,,-45.34,4384,373632,22,,46.18
0.86,,,,,16875,,-43.91,4388,373824,22,,44.77
0.87,,,,,16881,,-43.12,4392,374016,22,,43.99
0.89,,,,,16887,,-41.74,4396,374240,22,,42.63
0.87,,,,,16893,,-42.98,4400,374464,22,,43.85
0.87,,,,,16897,,-43.44,4404,374624,22,,44.31
0.85,-5.30778594315052,0.12227129202801734,4.623989298939705,11712,16953,0.0001,-44.92,4408,375040,22,0.3131487173959613,45.77
0.85,,,,,16956,,-45.35,4412,375168,22,,46.2
0.84,,,,,16958,,-46.12,4416,375264,22,,46.96
0.83,,,,,16964,,-46.4,4420,375488,22,,47.23
0.81,,,,,16967,,-47.98,4424,375584,22,,48.79
0.8,,,,,16975,,-48.35,4428,375904,22,,49.15
0.81,,,,,16977,,-47.26,4432,376000,22,,48.07
0.8,,,,,16985,,-47.87,4436,376288,22,,48.67
0.82,,,,,16989,,-46.46,4440,376448,22,,47.28
0.82,,,,,16993,,-46.39,4444,376608,22,,47.21
0.83,,,,,16996,,-46.17,4448,376736,22,,47.0
0.83,,,,,16999,,-46.78,4452,376832,22,,47.61
0.82,-5.301260203123093,0.11976535466965288,4.636964865028858,11776,17051,0.0001,-47.39,4456,377120,22,0.31121361581608653,48.21
0.81,,,,,17055,,-48.04,4460,377248,22,,48.85
0.82,,,,,17057,,-47.54,4464,377312,22,,48.36
0.81,,,,,17062,,-48.16,4468,377504,22,,48.97
0.81,,,,,17068,,-48.2,4472,377728,22,,49.01
0.82,,,,,17070,,-47.66,4476,377792,22,,48.48
0.82,,,,,17075,,-46.7,4480,377984,22,,47.52
0.83,,,,,17078,,-46.27,4484,378080,22,,47.1
0.83,,,,,17081,,-46.39,4488,378176,22,,47.22
0.83,,,,,17085,,-46.48,4492,378304,22,,47.31
0.82,,,,,17088,,-47.4,4496,378432,22,,48.22
0.85,,,,,17094,,-45.07,4500,378656,22,,45.92
0.86,,,,,17098,,-44.06,4504,378848,22,,44.92
0.87,-5.319949761033058,0.12222633068449795,4.654077313840389,11840,17151,0.0001,-43.2,4508,379136,22,0.3092961092479527,44.07
0.86,,,,,17154,,-43.12,4512,379232,22,,43.98
0.88,,,,,17159,,-41.78,4516,379424,22,,42.66
0.88,,,,,17161,,-41.43,4520,379488,22,,42.31
0.9,,,,,17164,,-40.19,4524,379584,22,,41.09
0.91,,,,,17171,,-38.86,4528,379872,22,,39.77
0.9,,,,,17174,,-38.99,4532,379968,22,,39.89
0.92,,,,,17178,,-37.92,4536,380128,22,,38.84
0.9,,,,,17184,,-39.17,4540,380352,22,,40.07
0.91,,,,,17192,,-38.03,4544,380736,22,,38.94
0.91,,,,,17194,,-38.51,4548,380800,22,,39.42
0.91,,,,,17197,,-37.57,4552,380896,22,,38.48
0.91,-5.327413246035576,0.12804177857469767,4.666375637054443,11904,17248,0.0001,-37.88,4556,381120,22,0.30739020369946957,38.79
0.9,,,,,17252,,-38.15,4560,381280,22,,39.05
0.89,,,,,17259,,-38.88,4564,381568,22,,39.77
0.89,,,,,17263,,-38.86,4568,381696,22,,39.75
0.89,,,,,17271,,-39.18,4572,382016,22,,40.07
0.89,,,,,17274,,-39.08,4576,382144,22,,39.97
0.89,,,,,17280,,-39.27,4580,382368,22,,40.16
0.88,,,,,17284,,-39.9,4584,382528,22,,40.78
0.86,,,,,17288,,-41.36,4588,382688,22,,42.22
0.85,-5.350109539926052,0.12838797213044018,4.6976136565208435,11968,17342,0.0001,-42.38,4592,383040,22,0.3054976314306259,43.23
0.85,,,,,17347,,-41.95,4596,383232,22,,42.8
0.85,,,,,17353,,-41.94,4600,383456,22,,42.79
0.85,,,,,17361,,-41.58,4604,383776,22,,42.43
0.85,,,,,17365,,-42.53,4608,383936,22,,43.38
0.83,,,,,17368,,-43.73,4612,384064,22,,44.56
0.81,,,,,17372,,-44.95,4616,384256,22,,45.76
0.79,,,,,17379,,-46.58,4620,384512,22,,47.37
0.79,,,,,17383,,-46.75,4624,384672,22,,47.54
0.77,,,,,17388,,-48.47,4628,384864,22,,49.24
0.77,,,,,17392,,-48.64,4632,384992,22,,49.41
0.77,-5.357936725020409,0.1261171936057508,4.729651466012001,12032,17440,0.0001,-48.84,4636,385088,22,0.3036166145466268,49.61
0.78,,,,,17446,,-48.17,4640,385344,22,,48.95
0.77,,,,,17449,,-49.18,4644,385408,22,,49.95
0.76,,,,,17453,,-49.48,4648,385568,22,,50.24
0.76,,,,,17459,,-50.47,4652,385856,22,,51.23
0.77,,,,,17463,,-49.17,4656,386016,22,,49.94
0.78,,,,,17470,,-48.7,4660,386272,22,,49.48
0.79,,,,,17473,,-47.96,4664,386400,22,,48.75
0.8,,,,,17482,,-47.51,4668,386784,22,,48.31
0.79,,,,,17487,,-47.56,4672,386944,22,,48.35
0.77,,,,,17490,,-48.98,4676,387072,22,,49.75
0.76,-5.365514293313026,0.12860951735638082,4.766457088291645,12096,17541,0.0001,-49.38,4680,387264,22,0.3017483954317868,50.14
0.77,,,,,17549,,-48.8,4684,387680,22,,49.57
0.79,,,,,17553,,-47.27,4688,387840,22,,48.06
0.78,,,,,17557,,-47.98,4692,387968,22,,48.76
0.78,,,,,17562,,-47.95,4696,388192,22,,48.73
0.78,,,,,17567,,-48.15,4700,388384,22,,48.93
0.76,,,,,17573,,-49.54,4704,388640,22,,50.3
0.75,,,,,17576,,-49.69,4708,388768,22,,50.44
0.76,,,,,17584,,-49.45,4712,389056,22,,50.21
0.75,,,,,17585,,-50.26,4716,389088,22,,51.01
0.76,-5.397838421165943,0.13143375318031758,4.803853057324886,12160,17634,0.0001,-49.09,4720,389216,22,0.29989295126870275,49.85
0.76,,,,,17638,,-48.67,4724,389376,22,,49.43
0.76,,,,,17646,,-49.31,4728,389696,22,,50.07
0.76,,,,,17651,,-49.37,4732,389920,22,,50.13
0.77,,,,,17656,,-48.48,4736,390080,22,,49.25
0.77,,,,,17661,,-48.77,4740,390304,22,,49.54
0.78,,,,,17666,,-48.0,4744,390496,22,,48.78
0.79,,,,,17671,,-47.47,4748,390656,22,,48.26
0.78,,,,,17675,,-47.14,4752,390784,22,,47.92
0.77,,,,,17679,,-48.03,4756,390944,22,,48.8
0.78,,,,,17683,,-46.87,4760,391104,22,,47.65
0.76,-5.403925329446793,0.13453551603015512,4.821287035942078,12224,17731,0.0001,-48.05,4764,391200,22,0.29804593976587057,48.81
0.76,,,,,17735,,-48.04,4768,391360,22,,48.8
0.77,,,,,17742,,-47.92,4772,391616,22,,48.69
0.79,,,,,17747,,-46.5,4776,391808,22,,47.29
0.8,,,,,17751,,-45.85,4780,391968,22,,46.65
0.8,,,,,17756,,-45.58,4784,392160,22,,46.38
0.78,,,,,17761,,-47.18,4788,392320,22,,47.96
0.79,,,,,17764,,-46.4,4792,392448,22,,47.19
0.8,,,,,17769,,-45.73,4796,392608,22,,46.53
0.8,,,,,17774,,-46.3,4800,392832,22,,47.1
0.81,,,,,17777,,-45.6,4804,392928,22,,46.41
0.82,,,,,17779,,-44.5,4808,393024,22,,45.32
0.83,,,,,17783,,-43.41,4812,393152,22,,44.24
0.84,,,,,17785,,-42.48,4816,393216,22,,43.32
0.86,-5.428766146302223,0.13923147041350603,4.860721908509731,12288,17836,0.0001,-40.94,4820,393440,22,0.29620993696153164,41.8
